step,phase,J,best_so_far
1,random,-0.30899,-0.30899
2,random,-0.25126,-0.25126
3,random,-0.18886,-0.18886
4,random,-0.16241,-0.16241
5,random,-0.17888,-0.16241
6,random,-0.23685,-0.16241
7,random,-0.26007,-0.16241
8,random,-0.13331,-0.13331
9,random,-0.22045,-0.13331
10,random,-0.20624,-0.13331
11,random,-0.17751,-0.13331
12,random,-0.16591,-0.13331
13,random,-0.23982,-0.13331
14,random,-0.23732,-0.13331
15,random,-0.20379,-0.13331
16,random,-0.31042,-0.13331
17,random,-0.1733,-0.13331
18,random,-0.20717,-0.13331
19,random,-0.17713,-0.13331
20,random,-0.31037,-0.13331
21,random,-0.26195,-0.13331
22,random,-0.27577,-0.13331
23,random,-0.19066,-0.13331
24,random,-0.18024,-0.13331
25,random,-0.20813,-0.13331
26,random,-0.20276,-0.13331
27,random,-0.18868,-0.13331
28,random,-0.186,-0.13331
29,random,-0.17977,-0.13331
30,random,-0.22406,-0.13331
31,random,-0.195,-0.13331
32,random,-0.19217,-0.13331
33,random,-0.23605,-0.13331
34,random,-0.22003,-0.13331
35,random,-0.19976,-0.13331
36,random,-0.19737,-0.13331
37,random,-0.2161,-0.13331
38,random,-0.16245,-0.13331
39,random,-0.21362,-0.13331
40,random,-0.22012,-0.13331
41,gp,-0.04514,-0.04514
42,gp,-0.13238,-0.04514
43,gp,-0.13016,-0.04514
44,gp,-0.14253,-0.04514
45,gp,-0.09231,-0.04514
46,gp,-0.19941,-0.04514
47,gp,-0.11311,-0.04514
48,gp,-0.1492,-0.04514
49,gp,-0.08107,-0.04514
50,gp,-0.08182,-0.04514
51,gp,-0.05755,-0.04514
52,gp,-0.07105,-0.04514
53,gp,-0.16335,-0.04514
54,gp,-0.05638,-0.04514
55,gp,-0.06595,-0.04514
56,gp,-0.08339,-0.04514
57,gp,-0.13111,-0.04514
58,gp,-0.23711,-0.04514
59,gp,-0.08566,-0.04514
60,gp,-0.13409,-0.04514
61,gp,-0.19219,-0.04514
62,gp,-0.12434,-0.04514
63,gp,-0.09473,-0.04514
64,gp,-0.1288,-0.04514
65,gp,-0.14084,-0.04514
66,gp,-0.13199,-0.04514
67,gp,-0.03755,-0.03755
68,gp,-0.14598,-0.03755
69,gp,-0.04796,-0.03755
70,gp,-0.09324,-0.03755
71,gp,-0.10717,-0.03755
72,gp,-0.0587,-0.03755
73,gp,-0.18948,-0.03755
74,gp,-0.03484,-0.03484
75,gp,-0.11193,-0.03484
76,gp,-0.16908,-0.03484
77,gp,-0.10353,-0.03484
78,gp,-0.11837,-0.03484
79,gp,-0.04579,-0.03484
80,gp,-0.0898,-0.03484
81,gp,-0.13762,-0.03484
82,gp,-0.19008,-0.03484
83,gp,-0.19472,-0.03484
84,gp,-0.07822,-0.03484
85,gp,-0.16986,-0.03484
86,gp,-0.03312,-0.03312
87,gp,-0.16958,-0.03312
88,gp,-0.10921,-0.03312
89,gp,-0.18149,-0.03312
90,gp,-0.17101,-0.03312
91,gp,-0.10587,-0.03312
92,gp,-0.07819,-0.03312
93,gp,-0.11457,-0.03312
94,gp,-0.07654,-0.03312
95,gp,-0.16528,-0.03312
96,gp,-0.1002,-0.03312
97,gp,-0.12653,-0.03312
98,gp,-0.20462,-0.03312
99,gp,-0.09068,-0.03312
100,gp,-0.09976,-0.03312
101,gp,-0.12663,-0.03312
102,gp,-0.19496,-0.03312
103,gp,-0.12291,-0.03312
104,gp,-0.07872,-0.03312
105,gp,-0.02003,-0.02003
106,gp,-0.06404,-0.02003
107,gp,-0.1427,-0.02003
108,gp,-0.13526,-0.02003
109,gp,-0.20691,-0.02003
110,gp,-0.08576,-0.02003
111,gp,-0.09915,-0.02003
112,gp,-0.10328,-0.02003
113,gp,-0.08217,-0.02003
114,gp,-0.12598,-0.02003
115,gp,-0.15696,-0.02003
116,gp,-0.09685,-0.02003
117,gp,-0.21368,-0.02003
118,gp,-0.16429,-0.02003
119,gp,-0.22515,-0.02003
120,gp,-0.06906,-0.02003
