step,phase,J,best_so_far
1,random,-0.32925,-0.32925
2,random,-0.23095,-0.23095
3,random,-0.18893,-0.18893
4,random,-0.13402,-0.13402
5,random,-0.15189,-0.13402
6,random,-0.32252,-0.13402
7,random,-0.30616,-0.13402
8,random,-0.11186,-0.11186
9,random,-0.22844,-0.11186
10,random,-0.2114,-0.11186
11,random,-0.22565,-0.11186
12,random,-0.15691,-0.11186
13,random,-0.32523,-0.11186
14,random,-0.30559,-0.11186
15,random,-0.17675,-0.11186
16,random,-0.35995,-0.11186
17,random,-0.15951,-0.11186
18,random,-0.2212,-0.11186
19,random,-0.18354,-0.11186
20,random,-0.36818,-0.11186
21,random,-0.30011,-0.11186
22,random,-0.32423,-0.11186
23,random,-0.23052,-0.11186
24,random,-0.14225,-0.11186
25,random,-0.16307,-0.11186
26,random,-0.23534,-0.11186
27,random,-0.1675,-0.11186
28,random,-0.12168,-0.11186
29,random,-0.16546,-0.11186
30,random,-0.22726,-0.11186
31,random,-0.19688,-0.11186
32,random,-0.19779,-0.11186
33,random,-0.2683,-0.11186
34,random,-0.24415,-0.11186
35,random,-0.18746,-0.11186
36,random,-0.20728,-0.11186
37,random,-0.26068,-0.11186
38,random,-0.17099,-0.11186
39,random,-0.27393,-0.11186
40,random,-0.25959,-0.11186
41,gp,-0.1189,-0.11186
42,gp,-0.09642,-0.09642
43,gp,-0.1401,-0.09642
44,gp,-0.08022,-0.08022
45,gp,-0.0321,-0.0321
46,gp,-0.09883,-0.0321
47,gp,-0.03362,-0.0321
48,gp,-0.12404,-0.0321
49,gp,-0.0429,-0.0321
50,gp,-0.04384,-0.0321
51,gp,-0.12205,-0.0321
52,gp,-0.08053,-0.0321
53,gp,-0.09108,-0.0321
54,gp,-0.02616,-0.02616
55,gp,-0.0499,-0.02616
56,gp,-0.06527,-0.02616
57,gp,-0.1089,-0.02616
58,gp,-0.08603,-0.02616
59,gp,-0.26918,-0.02616
60,gp,-0.06841,-0.02616
61,gp,-0.07682,-0.02616
62,gp,-0.08702,-0.02616
63,gp,-0.09314,-0.02616
64,gp,-0.07374,-0.02616
65,gp,-0.00564,-0.00564
66,gp,-0.0481,-0.00564
67,gp,-0.10911,-0.00564
68,gp,-0.07171,-0.00564
69,gp,-0.2501,-0.00564
70,gp,-0.05268,-0.00564
71,gp,-0.05965,-0.00564
72,gp,-0.05232,-0.00564
73,gp,-0.16489,-0.00564
74,gp,-0.07726,-0.00564
75,gp,-0.02648,-0.00564
76,gp,-0.12559,-0.00564
77,gp,-0.09709,-0.00564
78,gp,-0.10665,-0.00564
79,gp,-0.33495,-0.00564
80,gp,-0.06184,-0.00564
81,gp,-0.07849,-0.00564
82,gp,-0.09994,-0.00564
83,gp,-0.13048,-0.00564
84,gp,-0.04801,-0.00564
85,gp,-0.24697,-0.00564
86,gp,-0.07223,-0.00564
87,gp,-0.05352,-0.00564
88,gp,-0.03813,-0.00564
89,gp,-0.13616,-0.00564
90,gp,-0.12977,-0.00564
91,gp,0.00165,0.00165
92,gp,-0.16276,0.00165
93,gp,-0.07072,0.00165
94,gp,-0.07148,0.00165
95,gp,-0.05938,0.00165
96,gp,-0.08978,0.00165
97,gp,-0.07497,0.00165
98,gp,-0.16146,0.00165
99,gp,-0.07202,0.00165
100,gp,-0.04127,0.00165
101,gp,-0.07861,0.00165
102,gp,-0.12427,0.00165
103,gp,-0.03512,0.00165
104,gp,-0.11881,0.00165
105,gp,-0.19435,0.00165
106,gp,-0.07842,0.00165
107,gp,-0.10964,0.00165
108,gp,-0.05842,0.00165
109,gp,-0.05369,0.00165
110,gp,-0.06192,0.00165
111,gp,-0.14382,0.00165
112,gp,-0.02294,0.00165
113,gp,-0.05267,0.00165
114,gp,-0.04383,0.00165
115,gp,-0.18751,0.00165
116,gp,-0.07302,0.00165
117,gp,-0.05645,0.00165
118,gp,-0.01536,0.00165
119,gp,-0.08271,0.00165
120,gp,-0.13374,0.00165
