step,phase,J,best_so_far
1,random,-0.3222,-0.3222
2,random,-0.33775,-0.3222
3,random,-0.19098,-0.19098
4,random,-0.29987,-0.19098
5,random,-0.22398,-0.19098
6,random,-0.19009,-0.19009
7,random,-0.32829,-0.19009
8,random,-0.11691,-0.11691
9,random,-0.2664,-0.11691
10,random,-0.2963,-0.11691
11,random,-0.21003,-0.11691
12,random,-0.19328,-0.11691
13,random,-0.29471,-0.11691
14,random,-0.27351,-0.11691
15,random,-0.27495,-0.11691
16,random,-0.26701,-0.11691
17,random,-0.28477,-0.11691
18,random,-0.29306,-0.11691
19,random,-0.26119,-0.11691
20,random,-0.30854,-0.11691
21,random,-0.30571,-0.11691
22,random,-0.24807,-0.11691
23,random,-0.28192,-0.11691
24,random,-0.30529,-0.11691
25,random,-0.23958,-0.11691
26,random,-0.24347,-0.11691
27,random,-0.29807,-0.11691
28,random,-0.31428,-0.11691
29,random,-0.21211,-0.11691
30,random,-0.31075,-0.11691
31,random,-0.338,-0.11691
32,random,-0.18052,-0.11691
33,random,-0.32182,-0.11691
34,random,-0.32349,-0.11691
35,random,-0.25632,-0.11691
36,random,-0.23553,-0.11691
37,random,-0.28176,-0.11691
38,random,-0.16303,-0.11691
39,random,-0.2452,-0.11691
40,random,-0.3195,-0.11691
41,gp,-0.15323,-0.11691
42,gp,-0.11143,-0.11143
43,gp,-0.21341,-0.11143
44,gp,-0.21631,-0.11143
45,gp,-0.14316,-0.11143
46,gp,-0.14062,-0.11143
47,gp,-0.16998,-0.11143
48,gp,-0.18149,-0.11143
49,gp,-0.06156,-0.06156
50,gp,-0.11806,-0.06156
51,gp,-0.13397,-0.06156
52,gp,-0.12037,-0.06156
53,gp,-0.11104,-0.06156
54,gp,-0.1215,-0.06156
55,gp,-0.10002,-0.06156
56,gp,-0.1768,-0.06156
57,gp,-0.1179,-0.06156
58,gp,-0.18796,-0.06156
59,gp,-0.13173,-0.06156
60,gp,-0.14162,-0.06156
61,gp,-0.17999,-0.06156
62,gp,-0.21486,-0.06156
63,gp,-0.10954,-0.06156
64,gp,-0.17893,-0.06156
65,gp,-0.14167,-0.06156
66,gp,-0.18431,-0.06156
67,gp,-0.15516,-0.06156
68,gp,-0.13278,-0.06156
69,gp,-0.13991,-0.06156
70,gp,-0.11995,-0.06156
71,gp,-0.11198,-0.06156
72,gp,-0.15124,-0.06156
73,gp,-0.15877,-0.06156
74,gp,-0.09613,-0.06156
75,gp,-0.10183,-0.06156
76,gp,-0.12372,-0.06156
77,gp,-0.16048,-0.06156
78,gp,-0.17814,-0.06156
79,gp,-0.08364,-0.06156
80,gp,-0.21056,-0.06156
81,gp,-0.15643,-0.06156
82,gp,-0.15318,-0.06156
83,gp,-0.18015,-0.06156
84,gp,-0.10494,-0.06156
85,gp,-0.10376,-0.06156
86,gp,-0.17208,-0.06156
87,gp,-0.27315,-0.06156
88,gp,-0.14223,-0.06156
89,gp,-0.25635,-0.06156
90,gp,-0.12173,-0.06156
91,gp,-0.22166,-0.06156
92,gp,-0.08443,-0.06156
93,gp,-0.27027,-0.06156
94,gp,-0.11049,-0.06156
95,gp,-0.1699,-0.06156
96,gp,-0.08052,-0.06156
97,gp,-0.2893,-0.06156
98,gp,-0.21519,-0.06156
99,gp,-0.16072,-0.06156
100,gp,-0.09704,-0.06156
101,gp,-0.15422,-0.06156
102,gp,-0.18234,-0.06156
103,gp,-0.19417,-0.06156
104,gp,-0.11922,-0.06156
105,gp,-0.09352,-0.06156
106,gp,-0.16078,-0.06156
107,gp,-0.07724,-0.06156
108,gp,-0.17885,-0.06156
109,gp,-0.24437,-0.06156
110,gp,-0.17544,-0.06156
111,gp,-0.08548,-0.06156
112,gp,-0.19455,-0.06156
113,gp,-0.18424,-0.06156
114,gp,-0.19822,-0.06156
115,gp,-0.12985,-0.06156
116,gp,-0.16692,-0.06156
117,gp,-0.17211,-0.06156
118,gp,-0.07002,-0.06156
119,gp,-0.10307,-0.06156
120,gp,-0.12564,-0.06156
