step,phase,J,best_so_far
1,random,-0.27995,-0.27995
2,random,-0.28397,-0.27995
3,random,-0.08844,-0.08844
4,random,-0.30248,-0.08844
5,random,-0.2008,-0.08844
6,random,-0.09677,-0.08844
7,random,-0.27856,-0.08844
8,random,-0.06473,-0.06473
9,random,-0.22414,-0.06473
10,random,-0.25105,-0.06473
11,random,-0.22042,-0.06473
12,random,-0.18785,-0.06473
13,random,-0.26892,-0.06473
14,random,-0.1999,-0.06473
15,random,-0.23774,-0.06473
16,random,-0.13483,-0.06473
17,random,-0.27721,-0.06473
18,random,-0.23902,-0.06473
19,random,-0.20721,-0.06473
20,random,-0.27538,-0.06473
21,random,-0.29868,-0.06473
22,random,-0.09496,-0.06473
23,random,-0.25179,-0.06473
24,random,-0.26348,-0.06473
25,random,-0.22174,-0.06473
26,random,-0.17284,-0.06473
27,random,-0.26229,-0.06473
28,random,-0.31874,-0.06473
29,random,-0.22462,-0.06473
30,random,-0.27665,-0.06473
31,random,-0.32623,-0.06473
32,random,-0.22626,-0.06473
33,random,-0.27615,-0.06473
34,random,-0.29043,-0.06473
35,random,-0.23866,-0.06473
36,random,-0.20211,-0.06473
37,random,-0.23237,-0.06473
38,random,-0.06222,-0.06222
39,random,-0.12023,-0.06222
40,random,-0.28231,-0.06222
41,gp,-0.08267,-0.06222
42,gp,-0.03383,-0.03383
43,gp,-0.03293,-0.03293
44,gp,-0.05996,-0.03293
45,gp,-0.12291,-0.03293
46,gp,-0.03833,-0.03293
47,gp,-0.07899,-0.03293
48,gp,-0.05358,-0.03293
49,gp,-0.01719,-0.01719
50,gp,-0.0723,-0.01719
51,gp,-0.08593,-0.01719
52,gp,-0.0304,-0.01719
53,gp,-0.16651,-0.01719
54,gp,-0.06801,-0.01719
55,gp,-0.12218,-0.01719
56,gp,-0.09987,-0.01719
57,gp,-0.08795,-0.01719
58,gp,-0.18057,-0.01719
59,gp,-0.06742,-0.01719
60,gp,-0.0319,-0.01719
61,gp,-0.03126,-0.01719
62,gp,-0.06617,-0.01719
63,gp,-0.04849,-0.01719
64,gp,-0.11659,-0.01719
65,gp,-0.14553,-0.01719
66,gp,-0.04989,-0.01719
67,gp,-0.05989,-0.01719
68,gp,-0.12433,-0.01719
69,gp,-0.08173,-0.01719
70,gp,-0.06196,-0.01719
71,gp,-0.08691,-0.01719
72,gp,-0.10319,-0.01719
73,gp,-0.07055,-0.01719
74,gp,-0.12419,-0.01719
75,gp,-0.0172,-0.01719
76,gp,-0.10135,-0.01719
77,gp,-0.17373,-0.01719
78,gp,-0.15394,-0.01719
79,gp,-0.20361,-0.01719
80,gp,-0.13902,-0.01719
81,gp,-0.12045,-0.01719
82,gp,-0.05411,-0.01719
83,gp,-0.09666,-0.01719
84,gp,-0.07072,-0.01719
85,gp,-0.07538,-0.01719
86,gp,-0.14019,-0.01719
87,gp,-0.02365,-0.01719
88,gp,-0.019,-0.01719
89,gp,-0.06071,-0.01719
90,gp,-0.10254,-0.01719
91,gp,-0.22996,-0.01719
92,gp,-0.08103,-0.01719
93,gp,-0.04309,-0.01719
94,gp,-0.01651,-0.01651
95,gp,-0.07291,-0.01651
96,gp,-0.01945,-0.01651
97,gp,-0.19303,-0.01651
98,gp,-0.07374,-0.01651
99,gp,-0.08316,-0.01651
100,gp,-0.03009,-0.01651
101,gp,-0.23118,-0.01651
102,gp,-0.03723,-0.01651
103,gp,-0.18407,-0.01651
104,gp,-0.0161,-0.0161
105,gp,0.03755,0.03755
106,gp,-0.12705,0.03755
107,gp,-0.1851,0.03755
108,gp,-0.16643,0.03755
109,gp,-0.06046,0.03755
110,gp,-0.06419,0.03755
111,gp,-0.03229,0.03755
112,gp,-0.01804,0.03755
113,gp,-0.05544,0.03755
114,gp,-0.04645,0.03755
115,gp,-0.22521,0.03755
116,gp,-0.08955,0.03755
117,gp,-0.10975,0.03755
118,gp,-0.08238,0.03755
119,gp,-0.01684,0.03755
120,gp,-0.28942,0.03755
