step,phase,J,best_so_far
1,random,-0.35481,-0.35481
2,random,-0.29562,-0.29562
3,random,-0.20831,-0.20831
4,random,-0.21669,-0.20831
5,random,-0.1935,-0.1935
6,random,-0.35497,-0.1935
7,random,-0.33401,-0.1935
8,random,-0.15974,-0.15974
9,random,-0.24679,-0.15974
10,random,-0.24595,-0.15974
11,random,-0.33182,-0.15974
12,random,-0.20667,-0.15974
13,random,-0.37363,-0.15974
14,random,-0.31728,-0.15974
15,random,-0.22576,-0.15974
16,random,-0.37967,-0.15974
17,random,-0.22186,-0.15974
18,random,-0.23699,-0.15974
19,random,-0.21619,-0.15974
20,random,-0.40034,-0.15974
21,random,-0.34679,-0.15974
22,random,-0.34097,-0.15974
23,random,-0.25081,-0.15974
24,random,-0.19801,-0.15974
25,random,-0.19354,-0.15974
26,random,-0.29972,-0.15974
27,random,-0.19115,-0.15974
28,random,-0.18731,-0.15974
29,random,-0.20214,-0.15974
30,random,-0.24991,-0.15974
31,random,-0.24589,-0.15974
32,random,-0.23804,-0.15974
33,random,-0.33872,-0.15974
34,random,-0.29529,-0.15974
35,random,-0.23616,-0.15974
36,random,-0.21976,-0.15974
37,random,-0.26861,-0.15974
38,random,-0.20728,-0.15974
39,random,-0.32223,-0.15974
40,random,-0.31399,-0.15974
41,gp,-0.17751,-0.15974
42,gp,-0.14704,-0.14704
43,gp,-0.18657,-0.14704
44,gp,-0.1228,-0.1228
45,gp,-0.1813,-0.1228
46,gp,-0.13387,-0.1228
47,gp,-0.10302,-0.10302
48,gp,-0.1519,-0.10302
49,gp,-0.13147,-0.10302
50,gp,-0.08274,-0.08274
51,gp,-0.14211,-0.08274
52,gp,-0.08622,-0.08274
53,gp,-0.06103,-0.06103
54,gp,-0.15775,-0.06103
55,gp,-0.14529,-0.06103
56,gp,-0.12002,-0.06103
57,gp,-0.1665,-0.06103
58,gp,-0.17746,-0.06103
59,gp,-0.15728,-0.06103
60,gp,-0.19708,-0.06103
61,gp,-0.18454,-0.06103
62,gp,-0.11263,-0.06103
63,gp,-0.18616,-0.06103
64,gp,-0.16028,-0.06103
65,gp,-0.11226,-0.06103
66,gp,-0.10072,-0.06103
67,gp,-0.14695,-0.06103
68,gp,-0.15316,-0.06103
69,gp,-0.12786,-0.06103
70,gp,-0.10158,-0.06103
71,gp,-0.09625,-0.06103
72,gp,-0.08782,-0.06103
73,gp,-0.1588,-0.06103
74,gp,-0.12767,-0.06103
75,gp,-0.13644,-0.06103
76,gp,-0.1645,-0.06103
77,gp,-0.13902,-0.06103
78,gp,-0.10988,-0.06103
79,gp,-0.05617,-0.05617
80,gp,-0.09643,-0.05617
81,gp,-0.11362,-0.05617
82,gp,-0.11737,-0.05617
83,gp,-0.16879,-0.05617
84,gp,-0.11076,-0.05617
85,gp,-0.15613,-0.05617
86,gp,-0.06034,-0.05617
87,gp,-0.11491,-0.05617
88,gp,-0.11094,-0.05617
89,gp,-0.16423,-0.05617
90,gp,-0.15925,-0.05617
91,gp,-0.13015,-0.05617
92,gp,-0.17794,-0.05617
93,gp,-0.10757,-0.05617
94,gp,-0.17478,-0.05617
95,gp,-0.19458,-0.05617
96,gp,-0.11291,-0.05617
97,gp,-0.13808,-0.05617
98,gp,-0.20038,-0.05617
99,gp,-0.06532,-0.05617
100,gp,-0.11378,-0.05617
101,gp,-0.16293,-0.05617
102,gp,-0.0511,-0.0511
103,gp,-0.08813,-0.0511
104,gp,-0.17076,-0.0511
105,gp,-0.11508,-0.0511
106,gp,-0.12757,-0.0511
107,gp,-0.03995,-0.03995
108,gp,-0.10168,-0.03995
109,gp,-0.13536,-0.03995
110,gp,-0.10241,-0.03995
111,gp,-0.2332,-0.03995
112,gp,-0.15713,-0.03995
113,gp,-0.16077,-0.03995
114,gp,-0.10114,-0.03995
115,gp,-0.19675,-0.03995
116,gp,-0.10585,-0.03995
117,gp,-0.09133,-0.03995
118,gp,-0.04855,-0.03995
119,gp,-0.12144,-0.03995
120,gp,-0.15599,-0.03995
