step,phase,J,best_so_far
1,random,-0.30783,-0.30783
2,random,-0.33262,-0.30783
3,random,-0.19962,-0.19962
4,random,-0.29399,-0.19962
5,random,-0.22289,-0.19962
6,random,-0.18258,-0.18258
7,random,-0.30386,-0.18258
8,random,-0.10766,-0.10766
9,random,-0.26163,-0.10766
10,random,-0.29644,-0.10766
11,random,-0.19465,-0.10766
12,random,-0.16628,-0.10766
13,random,-0.29305,-0.10766
14,random,-0.24839,-0.10766
15,random,-0.26599,-0.10766
16,random,-0.27618,-0.10766
17,random,-0.27019,-0.10766
18,random,-0.27238,-0.10766
19,random,-0.20995,-0.10766
20,random,-0.30814,-0.10766
21,random,-0.29237,-0.10766
22,random,-0.24118,-0.10766
23,random,-0.23663,-0.10766
24,random,-0.27521,-0.10766
25,random,-0.23899,-0.10766
26,random,-0.23357,-0.10766
27,random,-0.28396,-0.10766
28,random,-0.3055,-0.10766
29,random,-0.20567,-0.10766
30,random,-0.30116,-0.10766
31,random,-0.33361,-0.10766
32,random,-0.20278,-0.10766
33,random,-0.31391,-0.10766
34,random,-0.29903,-0.10766
35,random,-0.2437,-0.10766
36,random,-0.20695,-0.10766
37,random,-0.27482,-0.10766
38,random,-0.16664,-0.10766
39,random,-0.2261,-0.10766
40,random,-0.30405,-0.10766
41,gp,-0.11267,-0.10766
42,gp,-0.09553,-0.09553
43,gp,-0.22474,-0.09553
44,gp,-0.17691,-0.09553
45,gp,-0.10592,-0.09553
46,gp,-0.1496,-0.09553
47,gp,-0.11513,-0.09553
48,gp,-0.16039,-0.09553
49,gp,-0.06867,-0.06867
50,gp,-0.10033,-0.06867
51,gp,-0.11788,-0.06867
52,gp,-0.11563,-0.06867
53,gp,-0.10584,-0.06867
54,gp,-0.08727,-0.06867
55,gp,-0.08603,-0.06867
56,gp,-0.12925,-0.06867
57,gp,-0.10551,-0.06867
58,gp,-0.1237,-0.06867
59,gp,-0.12646,-0.06867
60,gp,-0.10965,-0.06867
61,gp,-0.15909,-0.06867
62,gp,-0.18512,-0.06867
63,gp,-0.16924,-0.06867
64,gp,-0.17581,-0.06867
65,gp,-0.15557,-0.06867
66,gp,-0.09538,-0.06867
67,gp,-0.16256,-0.06867
68,gp,-0.13365,-0.06867
69,gp,-0.16975,-0.06867
70,gp,-0.0934,-0.06867
71,gp,-0.10174,-0.06867
72,gp,-0.0856,-0.06867
73,gp,-0.13702,-0.06867
74,gp,-0.09901,-0.06867
75,gp,-0.14183,-0.06867
76,gp,-0.12754,-0.06867
77,gp,-0.11354,-0.06867
78,gp,-0.1342,-0.06867
79,gp,-0.12131,-0.06867
80,gp,-0.19398,-0.06867
81,gp,-0.07747,-0.06867
82,gp,-0.13392,-0.06867
83,gp,-0.08298,-0.06867
84,gp,-0.15895,-0.06867
85,gp,-0.15395,-0.06867
86,gp,-0.20289,-0.06867
87,gp,-0.09577,-0.06867
88,gp,-0.10855,-0.06867
89,gp,-0.22071,-0.06867
90,gp,-0.26936,-0.06867
91,gp,-0.107,-0.06867
92,gp,-0.08816,-0.06867
93,gp,-0.16664,-0.06867
94,gp,-0.10709,-0.06867
95,gp,-0.12183,-0.06867
96,gp,-0.1319,-0.06867
97,gp,-0.14232,-0.06867
98,gp,-0.25555,-0.06867
99,gp,-0.13975,-0.06867
100,gp,-0.08823,-0.06867
101,gp,-0.14418,-0.06867
102,gp,-0.08327,-0.06867
103,gp,-0.2264,-0.06867
104,gp,-0.13005,-0.06867
105,gp,-0.06695,-0.06695
106,gp,-0.27628,-0.06695
107,gp,-0.15837,-0.06695
108,gp,-0.23868,-0.06695
109,gp,-0.23359,-0.06695
110,gp,-0.10052,-0.06695
111,gp,-0.09341,-0.06695
112,gp,-0.17939,-0.06695
113,gp,-0.07338,-0.06695
114,gp,-0.17045,-0.06695
115,gp,-0.11334,-0.06695
116,gp,-0.19796,-0.06695
117,gp,-0.15807,-0.06695
118,gp,-0.17571,-0.06695
119,gp,-0.08265,-0.06695
120,gp,-0.07884,-0.06695
