step,phase,J,best_so_far
1,random,-0.31949,-0.31949
2,random,-0.3331,-0.31949
3,random,-0.23389,-0.23389
4,random,-0.29929,-0.23389
5,random,-0.23772,-0.23389
6,random,-0.20738,-0.20738
7,random,-0.31526,-0.20738
8,random,-0.11935,-0.11935
9,random,-0.275,-0.11935
10,random,-0.29752,-0.11935
11,random,-0.22646,-0.11935
12,random,-0.17991,-0.11935
13,random,-0.29441,-0.11935
14,random,-0.26797,-0.11935
15,random,-0.30189,-0.11935
16,random,-0.26625,-0.11935
17,random,-0.2949,-0.11935
18,random,-0.28487,-0.11935
19,random,-0.27022,-0.11935
20,random,-0.30311,-0.11935
21,random,-0.30692,-0.11935
22,random,-0.27692,-0.11935
23,random,-0.28531,-0.11935
24,random,-0.29883,-0.11935
25,random,-0.24297,-0.11935
26,random,-0.27343,-0.11935
27,random,-0.32296,-0.11935
28,random,-0.31514,-0.11935
29,random,-0.21134,-0.11935
30,random,-0.31432,-0.11935
31,random,-0.33633,-0.11935
32,random,-0.19001,-0.11935
33,random,-0.32546,-0.11935
34,random,-0.32229,-0.11935
35,random,-0.25348,-0.11935
36,random,-0.23108,-0.11935
37,random,-0.27582,-0.11935
38,random,-0.18183,-0.11935
39,random,-0.24453,-0.11935
40,random,-0.32131,-0.11935
41,gp,-0.1687,-0.11935
42,gp,-0.12625,-0.11935
43,gp,-0.21697,-0.11935
44,gp,-0.21884,-0.11935
45,gp,-0.13271,-0.11935
46,gp,-0.21975,-0.11935
47,gp,-0.17728,-0.11935
48,gp,-0.1964,-0.11935
49,gp,-0.11551,-0.11551
50,gp,-0.1235,-0.11551
51,gp,-0.14171,-0.11551
52,gp,-0.0925,-0.0925
53,gp,-0.14887,-0.0925
54,gp,-0.12064,-0.0925
55,gp,-0.16454,-0.0925
56,gp,-0.0655,-0.0655
57,gp,-0.10986,-0.0655
58,gp,-0.20638,-0.0655
59,gp,-0.12855,-0.0655
60,gp,-0.22727,-0.0655
61,gp,-0.17946,-0.0655
62,gp,-0.15066,-0.0655
63,gp,-0.19385,-0.0655
64,gp,-0.24569,-0.0655
65,gp,-0.16769,-0.0655
66,gp,-0.13812,-0.0655
67,gp,-0.14979,-0.0655
68,gp,-0.13331,-0.0655
69,gp,-0.12437,-0.0655
70,gp,-0.11603,-0.0655
71,gp,-0.12602,-0.0655
72,gp,-0.14296,-0.0655
73,gp,-0.16202,-0.0655
74,gp,-0.20769,-0.0655
75,gp,-0.09763,-0.0655
76,gp,-0.24899,-0.0655
77,gp,-0.15095,-0.0655
78,gp,-0.18301,-0.0655
79,gp,-0.27795,-0.0655
80,gp,-0.14399,-0.0655
81,gp,-0.23428,-0.0655
82,gp,-0.16011,-0.0655
83,gp,-0.1065,-0.0655
84,gp,-0.11606,-0.0655
85,gp,-0.1779,-0.0655
86,gp,-0.22946,-0.0655
87,gp,-0.11709,-0.0655
88,gp,-0.11214,-0.0655
89,gp,-0.09843,-0.0655
90,gp,-0.16511,-0.0655
91,gp,-0.13999,-0.0655
92,gp,-0.09922,-0.0655
93,gp,-0.17515,-0.0655
94,gp,-0.11577,-0.0655
95,gp,-0.12362,-0.0655
96,gp,-0.18085,-0.0655
97,gp,-0.14482,-0.0655
98,gp,-0.22115,-0.0655
99,gp,-0.19737,-0.0655
100,gp,-0.09817,-0.0655
101,gp,-0.20769,-0.0655
102,gp,-0.1248,-0.0655
103,gp,-0.20529,-0.0655
104,gp,-0.12476,-0.0655
105,gp,-0.04383,-0.04383
106,gp,-0.18915,-0.04383
107,gp,-0.06092,-0.04383
108,gp,-0.18894,-0.04383
109,gp,-0.13785,-0.04383
110,gp,-0.12004,-0.04383
111,gp,-0.09,-0.04383
112,gp,-0.20543,-0.04383
113,gp,-0.10307,-0.04383
114,gp,-0.23758,-0.04383
115,gp,-0.13217,-0.04383
116,gp,-0.18405,-0.04383
117,gp,-0.18354,-0.04383
118,gp,-0.15383,-0.04383
119,gp,-0.10824,-0.04383
120,gp,-0.1961,-0.04383
