step,phase,J,best_so_far
1,random,-0.31712,-0.31712
2,random,-0.25354,-0.25354
3,random,-0.20559,-0.20559
4,random,-0.16581,-0.16581
5,random,-0.17126,-0.16581
6,random,-0.29424,-0.16581
7,random,-0.31124,-0.16581
8,random,-0.13326,-0.13326
9,random,-0.21583,-0.13326
10,random,-0.21945,-0.13326
11,random,-0.182,-0.13326
12,random,-0.15417,-0.13326
13,random,-0.27784,-0.13326
14,random,-0.25667,-0.13326
15,random,-0.21306,-0.13326
16,random,-0.32845,-0.13326
17,random,-0.18077,-0.13326
18,random,-0.21494,-0.13326
19,random,-0.18965,-0.13326
20,random,-0.34724,-0.13326
21,random,-0.2729,-0.13326
22,random,-0.31198,-0.13326
23,random,-0.23791,-0.13326
24,random,-0.18993,-0.13326
25,random,-0.20095,-0.13326
26,random,-0.2169,-0.13326
27,random,-0.17947,-0.13326
28,random,-0.17332,-0.13326
29,random,-0.19528,-0.13326
30,random,-0.24338,-0.13326
31,random,-0.21986,-0.13326
32,random,-0.19399,-0.13326
33,random,-0.25187,-0.13326
34,random,-0.25171,-0.13326
35,random,-0.21628,-0.13326
36,random,-0.2299,-0.13326
37,random,-0.25516,-0.13326
38,random,-0.17528,-0.13326
39,random,-0.2162,-0.13326
40,random,-0.24028,-0.13326
41,gp,-0.10815,-0.10815
42,gp,-0.13801,-0.10815
43,gp,-0.08031,-0.08031
44,gp,-0.07257,-0.07257
45,gp,-0.16064,-0.07257
46,gp,-0.08628,-0.07257
47,gp,-0.16212,-0.07257
48,gp,-0.14591,-0.07257
49,gp,-0.06355,-0.06355
50,gp,-0.07744,-0.06355
51,gp,-0.16282,-0.06355
52,gp,-0.08539,-0.06355
53,gp,-0.13193,-0.06355
54,gp,-0.19862,-0.06355
55,gp,-0.0332,-0.0332
56,gp,-0.08061,-0.0332
57,gp,-0.11077,-0.0332
58,gp,-0.08828,-0.0332
59,gp,-0.14829,-0.0332
60,gp,-0.07858,-0.0332
61,gp,-0.14798,-0.0332
62,gp,-0.1312,-0.0332
63,gp,-0.06359,-0.0332
64,gp,-0.12985,-0.0332
65,gp,-0.13548,-0.0332
66,gp,-0.20928,-0.0332
67,gp,-0.01854,-0.01854
68,gp,-0.11637,-0.01854
69,gp,-0.03486,-0.01854
70,gp,-0.07442,-0.01854
71,gp,-0.11837,-0.01854
72,gp,-0.05333,-0.01854
73,gp,-0.18311,-0.01854
74,gp,-0.02922,-0.01854
75,gp,-0.23991,-0.01854
76,gp,-0.17921,-0.01854
77,gp,-0.18429,-0.01854
78,gp,-0.09906,-0.01854
79,gp,-0.03098,-0.01854
80,gp,-0.07442,-0.01854
81,gp,-0.05224,-0.01854
82,gp,-0.19996,-0.01854
83,gp,-0.1439,-0.01854
84,gp,-0.04478,-0.01854
85,gp,-0.13266,-0.01854
86,gp,-0.00869,-0.00869
87,gp,-0.16346,-0.00869
88,gp,-0.08486,-0.00869
89,gp,-0.07944,-0.00869
90,gp,-0.04428,-0.00869
91,gp,-0.11328,-0.00869
92,gp,-0.07168,-0.00869
93,gp,-0.07139,-0.00869
94,gp,-0.1044,-0.00869
95,gp,-0.12598,-0.00869
96,gp,-0.08186,-0.00869
97,gp,-0.09638,-0.00869
98,gp,-0.1318,-0.00869
99,gp,-0.15309,-0.00869
100,gp,-0.14309,-0.00869
101,gp,-0.08686,-0.00869
102,gp,-0.15787,-0.00869
103,gp,-0.06389,-0.00869
104,gp,-0.10292,-0.00869
105,gp,-0.03493,-0.00869
106,gp,-0.05892,-0.00869
107,gp,-0.17436,-0.00869
108,gp,-0.09296,-0.00869
109,gp,-0.11324,-0.00869
110,gp,-0.06458,-0.00869
111,gp,-0.09827,-0.00869
112,gp,-0.08923,-0.00869
113,gp,-0.11621,-0.00869
114,gp,-0.08261,-0.00869
115,gp,-0.14405,-0.00869
116,gp,-0.0862,-0.00869
117,gp,-0.20397,-0.00869
118,gp,-0.06267,-0.00869
119,gp,-0.22352,-0.00869
120,gp,-0.07697,-0.00869
