step,phase,J,best_so_far
1,random,-0.29529,-0.29529
2,random,-0.2146,-0.2146
3,random,-0.17636,-0.17636
4,random,-0.11763,-0.11763
5,random,-0.1303,-0.11763
6,random,-0.22273,-0.11763
7,random,-0.26444,-0.11763
8,random,-0.09598,-0.09598
9,random,-0.18822,-0.09598
10,random,-0.19331,-0.09598
11,random,-0.18383,-0.09598
12,random,-0.14201,-0.09598
13,random,-0.2506,-0.09598
14,random,-0.24975,-0.09598
15,random,-0.1621,-0.09598
16,random,-0.33815,-0.09598
17,random,-0.13126,-0.09598
18,random,-0.1997,-0.09598
19,random,-0.15841,-0.09598
20,random,-0.34243,-0.09598
21,random,-0.2647,-0.09598
22,random,-0.29256,-0.09598
23,random,-0.18778,-0.09598
24,random,-0.12126,-0.09598
25,random,-0.14829,-0.09598
26,random,-0.19824,-0.09598
27,random,-0.1556,-0.09598
28,random,-0.11119,-0.09598
29,random,-0.14852,-0.09598
30,random,-0.19862,-0.09598
31,random,-0.17912,-0.09598
32,random,-0.17779,-0.09598
33,random,-0.2105,-0.09598
34,random,-0.22104,-0.09598
35,random,-0.16993,-0.09598
36,random,-0.17009,-0.09598
37,random,-0.21403,-0.09598
38,random,-0.16718,-0.09598
39,random,-0.24669,-0.09598
40,random,-0.21913,-0.09598
41,gp,-0.10865,-0.09598
42,gp,-0.06075,-0.06075
43,gp,-0.06744,-0.06075
44,gp,-0.05164,-0.05164
45,gp,-0.04504,-0.04504
46,gp,-0.08368,-0.04504
47,gp,-0.03908,-0.03908
48,gp,-0.12026,-0.03908
49,gp,-0.03804,-0.03804
50,gp,-0.03566,-0.03566
51,gp,-0.10237,-0.03566
52,gp,-0.06637,-0.03566
53,gp,-0.0573,-0.03566
54,gp,-0.08173,-0.03566
55,gp,-0.03798,-0.03566
56,gp,-0.08568,-0.03566
57,gp,-0.03706,-0.03566
58,gp,-0.06888,-0.03566
59,gp,-0.09031,-0.03566
60,gp,-0.09299,-0.03566
61,gp,-0.07945,-0.03566
62,gp,-0.08763,-0.03566
63,gp,-0.11059,-0.03566
64,gp,-0.04356,-0.03566
65,gp,-0.07693,-0.03566
66,gp,-0.08558,-0.03566
67,gp,-0.05297,-0.03566
68,gp,-0.05253,-0.03566
69,gp,-0.09126,-0.03566
70,gp,-0.05573,-0.03566
71,gp,-0.08403,-0.03566
72,gp,-0.11913,-0.03566
73,gp,-0.01391,-0.01391
74,gp,-0.0249,-0.01391
75,gp,-0.13855,-0.01391
76,gp,-0.07929,-0.01391
77,gp,-0.09033,-0.01391
78,gp,-0.21035,-0.01391
79,gp,-0.10457,-0.01391
80,gp,-0.06702,-0.01391
81,gp,-0.09041,-0.01391
82,gp,-0.1757,-0.01391
83,gp,-0.10534,-0.01391
84,gp,-0.07281,-0.01391
85,gp,-0.12701,-0.01391
86,gp,-0.10167,-0.01391
87,gp,-0.17208,-0.01391
88,gp,-0.10466,-0.01391
89,gp,-0.12841,-0.01391
90,gp,-0.29352,-0.01391
91,gp,-0.06646,-0.01391
92,gp,-0.10745,-0.01391
93,gp,-0.13697,-0.01391
94,gp,-0.07376,-0.01391
95,gp,-0.0972,-0.01391
96,gp,-0.05621,-0.01391
97,gp,-0.13847,-0.01391
98,gp,-0.14073,-0.01391
99,gp,-0.09963,-0.01391
100,gp,-0.03666,-0.01391
101,gp,-0.05525,-0.01391
102,gp,-0.06266,-0.01391
103,gp,-0.03474,-0.01391
104,gp,-0.10739,-0.01391
105,gp,-0.05927,-0.01391
106,gp,-0.07626,-0.01391
107,gp,-0.13751,-0.01391
108,gp,-0.0438,-0.01391
109,gp,-0.17466,-0.01391
110,gp,-0.05129,-0.01391
111,gp,-0.11708,-0.01391
112,gp,-0.03501,-0.01391
113,gp,-0.09408,-0.01391
114,gp,-0.03884,-0.01391
115,gp,-0.0997,-0.01391
116,gp,-0.05289,-0.01391
117,gp,-0.04347,-0.01391
118,gp,-0.12616,-0.01391
119,gp,-0.18964,-0.01391
120,gp,-0.07505,-0.01391
