step,phase,J,best_so_far
1,random,-0.33289,-0.33289
2,random,-0.25127,-0.25127
3,random,-0.21077,-0.21077
4,random,-0.14429,-0.14429
5,random,-0.1767,-0.14429
6,random,-0.37623,-0.14429
7,random,-0.2541,-0.14429
8,random,-0.20621,-0.14429
9,random,-0.15999,-0.14429
10,random,-0.17089,-0.14429
11,random,-0.37233,-0.14429
12,random,-0.19329,-0.14429
13,random,-0.35249,-0.14429
14,random,-0.26051,-0.14429
15,random,-0.15644,-0.14429
16,random,-0.36355,-0.14429
17,random,-0.17813,-0.14429
18,random,-0.18851,-0.14429
19,random,-0.19864,-0.14429
20,random,-0.3702,-0.14429
21,random,-0.28656,-0.14429
22,random,-0.25405,-0.14429
23,random,-0.1605,-0.14429
24,random,-0.12614,-0.12614
25,random,-0.15061,-0.12614
26,random,-0.26664,-0.12614
27,random,-0.16365,-0.12614
28,random,-0.15633,-0.12614
29,random,-0.18775,-0.12614
30,random,-0.1848,-0.12614
31,random,-0.2013,-0.12614
32,random,-0.19657,-0.12614
33,random,-0.29001,-0.12614
34,random,-0.21231,-0.12614
35,random,-0.20882,-0.12614
36,random,-0.18336,-0.12614
37,random,-0.21866,-0.12614
38,random,-0.2449,-0.12614
39,random,-0.32078,-0.12614
40,random,-0.24798,-0.12614
41,gp,-0.10549,-0.10549
42,gp,-0.08579,-0.08579
43,gp,-0.14656,-0.08579
44,gp,-0.06456,-0.06456
45,gp,-0.08164,-0.06456
46,gp,-0.1317,-0.06456
47,gp,-0.0592,-0.0592
48,gp,-0.12459,-0.0592
49,gp,-0.093,-0.0592
50,gp,-0.11456,-0.0592
51,gp,-0.07957,-0.0592
52,gp,-0.08174,-0.0592
53,gp,-0.20281,-0.0592
54,gp,-0.08798,-0.0592
55,gp,-0.06949,-0.0592
56,gp,-0.08182,-0.0592
57,gp,-0.09741,-0.0592
58,gp,-0.09442,-0.0592
59,gp,-0.08808,-0.0592
60,gp,-0.08475,-0.0592
61,gp,-0.09369,-0.0592
62,gp,-0.09701,-0.0592
63,gp,-0.06797,-0.0592
64,gp,-0.10843,-0.0592
65,gp,-0.15725,-0.0592
66,gp,-0.07518,-0.0592
67,gp,-0.11184,-0.0592
68,gp,-0.09429,-0.0592
69,gp,-0.07407,-0.0592
70,gp,-0.10899,-0.0592
71,gp,-0.074,-0.0592
72,gp,-0.12185,-0.0592
73,gp,-0.09693,-0.0592
74,gp,-0.10087,-0.0592
75,gp,-0.12352,-0.0592
76,gp,-0.08603,-0.0592
77,gp,-0.15819,-0.0592
78,gp,-0.10834,-0.0592
79,gp,-0.07756,-0.0592
80,gp,-0.09818,-0.0592
81,gp,-0.22557,-0.0592
82,gp,-0.1359,-0.0592
83,gp,-0.10737,-0.0592
84,gp,-0.07558,-0.0592
85,gp,-0.13497,-0.0592
86,gp,-0.13236,-0.0592
87,gp,-0.10058,-0.0592
88,gp,-0.06105,-0.0592
89,gp,-0.06568,-0.0592
90,gp,-0.09773,-0.0592
91,gp,-0.07964,-0.0592
92,gp,-0.16619,-0.0592
93,gp,-0.07851,-0.0592
94,gp,-0.09161,-0.0592
95,gp,-0.11971,-0.0592
96,gp,-0.10639,-0.0592
97,gp,-0.10479,-0.0592
98,gp,-0.079,-0.0592
99,gp,-0.07627,-0.0592
100,gp,-0.08827,-0.0592
101,gp,-0.06863,-0.0592
102,gp,-0.10662,-0.0592
103,gp,-0.07616,-0.0592
104,gp,-0.12467,-0.0592
105,gp,-0.08949,-0.0592
106,gp,-0.11126,-0.0592
107,gp,-0.12355,-0.0592
108,gp,-0.07833,-0.0592
109,gp,-0.05303,-0.05303
110,gp,-0.06687,-0.05303
111,gp,-0.08268,-0.05303
112,gp,-0.1117,-0.05303
113,gp,-0.13549,-0.05303
114,gp,-0.06822,-0.05303
115,gp,-0.18048,-0.05303
116,gp,-0.07175,-0.05303
117,gp,-0.27604,-0.05303
118,gp,-0.07289,-0.05303
119,gp,-0.24331,-0.05303
120,gp,-0.09525,-0.05303
