step,phase,J,best_so_far
1,random,-0.28111,-0.28111
2,random,-0.28695,-0.28111
3,random,-0.08092,-0.08092
4,random,-0.29573,-0.08092
5,random,-0.19715,-0.08092
6,random,-0.10602,-0.08092
7,random,-0.27668,-0.08092
8,random,-0.05572,-0.05572
9,random,-0.23635,-0.05572
10,random,-0.26989,-0.05572
11,random,-0.21419,-0.05572
12,random,-0.20846,-0.05572
13,random,-0.26569,-0.05572
14,random,-0.20263,-0.05572
15,random,-0.25312,-0.05572
16,random,-0.1478,-0.05572
17,random,-0.27422,-0.05572
18,random,-0.2373,-0.05572
19,random,-0.22964,-0.05572
20,random,-0.2685,-0.05572
21,random,-0.29845,-0.05572
22,random,-0.10142,-0.05572
23,random,-0.25608,-0.05572
24,random,-0.26428,-0.05572
25,random,-0.21603,-0.05572
26,random,-0.20305,-0.05572
27,random,-0.25939,-0.05572
28,random,-0.3068,-0.05572
29,random,-0.22471,-0.05572
30,random,-0.29903,-0.05572
31,random,-0.32874,-0.05572
32,random,-0.22238,-0.05572
33,random,-0.28392,-0.05572
34,random,-0.2991,-0.05572
35,random,-0.2368,-0.05572
36,random,-0.19805,-0.05572
37,random,-0.22638,-0.05572
38,random,-0.05778,-0.05572
39,random,-0.12192,-0.05572
40,random,-0.2858,-0.05572
41,gp,-0.08176,-0.05572
42,gp,-0.04019,-0.04019
43,gp,-0.07766,-0.04019
44,gp,-0.06307,-0.04019
45,gp,-0.1196,-0.04019
46,gp,-0.03452,-0.03452
47,gp,-0.08956,-0.03452
48,gp,-0.0615,-0.03452
49,gp,-0.05712,-0.03452
50,gp,-0.07134,-0.03452
51,gp,-0.08349,-0.03452
52,gp,-0.14009,-0.03452
53,gp,-0.163,-0.03452
54,gp,-0.13481,-0.03452
55,gp,-0.11582,-0.03452
56,gp,-0.18328,-0.03452
57,gp,-0.08781,-0.03452
58,gp,-0.10222,-0.03452
59,gp,-0.063,-0.03452
60,gp,0.03165,0.03165
61,gp,-0.03962,0.03165
62,gp,-0.05899,0.03165
63,gp,-0.06147,0.03165
64,gp,-0.11488,0.03165
65,gp,-0.16764,0.03165
66,gp,-0.03774,0.03165
67,gp,-0.09851,0.03165
68,gp,-0.12391,0.03165
69,gp,-0.04791,0.03165
70,gp,-0.12602,0.03165
71,gp,-0.08696,0.03165
72,gp,-0.19985,0.03165
73,gp,-0.23922,0.03165
74,gp,-0.12687,0.03165
75,gp,-0.12734,0.03165
76,gp,-0.09862,0.03165
77,gp,-0.14933,0.03165
78,gp,-0.15097,0.03165
79,gp,-0.1986,0.03165
80,gp,-0.06566,0.03165
81,gp,-0.20594,0.03165
82,gp,-0.1309,0.03165
83,gp,-0.14372,0.03165
84,gp,-0.09481,0.03165
85,gp,-0.108,0.03165
86,gp,-0.18887,0.03165
87,gp,-0.02688,0.03165
88,gp,-0.02764,0.03165
89,gp,-0.05242,0.03165
90,gp,-0.10447,0.03165
91,gp,-0.23383,0.03165
92,gp,-0.09367,0.03165
93,gp,-0.18174,0.03165
94,gp,-0.00928,0.03165
95,gp,-0.05786,0.03165
96,gp,-0.09641,0.03165
97,gp,0.01473,0.03165
98,gp,-0.08225,0.03165
99,gp,-0.1411,0.03165
100,gp,-0.08991,0.03165
101,gp,-0.2445,0.03165
102,gp,-0.06598,0.03165
103,gp,-0.18108,0.03165
104,gp,-0.16519,0.03165
105,gp,-0.18848,0.03165
106,gp,-0.12474,0.03165
107,gp,-0.04956,0.03165
108,gp,-0.21985,0.03165
109,gp,-0.10309,0.03165
110,gp,-0.0503,0.03165
111,gp,-0.05448,0.03165
112,gp,-0.06117,0.03165
113,gp,-0.05013,0.03165
114,gp,-0.0438,0.03165
115,gp,-0.07951,0.03165
116,gp,-0.02183,0.03165
117,gp,-0.13981,0.03165
118,gp,-0.09646,0.03165
119,gp,-0.11941,0.03165
120,gp,0.01746,0.03165
