step,phase,J,best_so_far
1,random,-0.3284,-0.3284
2,random,-0.26637,-0.26637
3,random,-0.19207,-0.19207
4,random,-0.17687,-0.17687
5,random,-0.18826,-0.17687
6,random,-0.27586,-0.17687
7,random,-0.3019,-0.17687
8,random,-0.13583,-0.13583
9,random,-0.23285,-0.13583
10,random,-0.23665,-0.13583
11,random,-0.19078,-0.13583
12,random,-0.18611,-0.13583
13,random,-0.3054,-0.13583
14,random,-0.25031,-0.13583
15,random,-0.21222,-0.13583
16,random,-0.30972,-0.13583
17,random,-0.18748,-0.13583
18,random,-0.21481,-0.13583
19,random,-0.18313,-0.13583
20,random,-0.33271,-0.13583
21,random,-0.28504,-0.13583
22,random,-0.29322,-0.13583
23,random,-0.23786,-0.13583
24,random,-0.19254,-0.13583
25,random,-0.22248,-0.13583
26,random,-0.22196,-0.13583
27,random,-0.19364,-0.13583
28,random,-0.21446,-0.13583
29,random,-0.18138,-0.13583
30,random,-0.23694,-0.13583
31,random,-0.21932,-0.13583
32,random,-0.19527,-0.13583
33,random,-0.24291,-0.13583
34,random,-0.24075,-0.13583
35,random,-0.20371,-0.13583
36,random,-0.20371,-0.13583
37,random,-0.24513,-0.13583
38,random,-0.16492,-0.13583
39,random,-0.23513,-0.13583
40,random,-0.22987,-0.13583
41,gp,-0.04994,-0.04994
42,gp,-0.12733,-0.04994
43,gp,-0.13789,-0.04994
44,gp,-0.1512,-0.04994
45,gp,-0.12346,-0.04994
46,gp,-0.20678,-0.04994
47,gp,-0.11817,-0.04994
48,gp,-0.20963,-0.04994
49,gp,-0.08891,-0.04994
50,gp,-0.08462,-0.04994
51,gp,-0.15384,-0.04994
52,gp,-0.18739,-0.04994
53,gp,-0.18137,-0.04994
54,gp,-0.05574,-0.04994
55,gp,-0.11067,-0.04994
56,gp,-0.08678,-0.04994
57,gp,-0.2352,-0.04994
58,gp,-0.25138,-0.04994
59,gp,-0.23205,-0.04994
60,gp,-0.09199,-0.04994
61,gp,-0.12893,-0.04994
62,gp,-0.15257,-0.04994
63,gp,-0.10196,-0.04994
64,gp,-0.11401,-0.04994
65,gp,-0.22198,-0.04994
66,gp,-0.11151,-0.04994
67,gp,-0.03708,-0.03708
68,gp,-0.12431,-0.03708
69,gp,-0.05377,-0.03708
70,gp,-0.12685,-0.03708
71,gp,-0.04544,-0.03708
72,gp,-0.06344,-0.03708
73,gp,-0.16851,-0.03708
74,gp,-0.13744,-0.03708
75,gp,-0.07612,-0.03708
76,gp,-0.19452,-0.03708
77,gp,-0.10551,-0.03708
78,gp,-0.17365,-0.03708
79,gp,-0.05087,-0.03708
80,gp,-0.09425,-0.03708
81,gp,-0.11022,-0.03708
82,gp,-0.19948,-0.03708
83,gp,-0.08255,-0.03708
84,gp,-0.08276,-0.03708
85,gp,-0.21441,-0.03708
86,gp,-0.03619,-0.03619
87,gp,-0.07649,-0.03619
88,gp,-0.16326,-0.03619
89,gp,-0.20758,-0.03619
90,gp,-0.18975,-0.03619
91,gp,-0.04674,-0.03619
92,gp,-0.13442,-0.03619
93,gp,-0.1144,-0.03619
94,gp,-0.15317,-0.03619
95,gp,-0.20816,-0.03619
96,gp,-0.06484,-0.03619
97,gp,-0.05797,-0.03619
98,gp,-0.14276,-0.03619
99,gp,-0.10061,-0.03619
100,gp,-0.10309,-0.03619
101,gp,-0.12948,-0.03619
102,gp,-0.06812,-0.03619
103,gp,-0.11433,-0.03619
104,gp,-0.08206,-0.03619
105,gp,-0.05545,-0.03619
106,gp,-0.16099,-0.03619
107,gp,-0.034,-0.034
108,gp,-0.09898,-0.034
109,gp,-0.12727,-0.034
110,gp,-0.09348,-0.034
111,gp,-0.103,-0.034
112,gp,-0.15612,-0.034
113,gp,-0.08288,-0.034
114,gp,-0.13049,-0.034
115,gp,-0.21636,-0.034
116,gp,-0.07878,-0.034
117,gp,-0.23037,-0.034
118,gp,-0.03262,-0.03262
119,gp,-0.23477,-0.03262
120,gp,-0.1779,-0.03262
