step,phase,J,best_so_far
1,random,-0.31263,-0.31263
2,random,-0.32364,-0.31263
3,random,-0.20372,-0.20372
4,random,-0.28662,-0.20372
5,random,-0.22108,-0.20372
6,random,-0.19243,-0.19243
7,random,-0.30141,-0.19243
8,random,-0.10778,-0.10778
9,random,-0.24923,-0.10778
10,random,-0.26746,-0.10778
11,random,-0.20514,-0.10778
12,random,-0.19425,-0.10778
13,random,-0.2565,-0.10778
14,random,-0.23424,-0.10778
15,random,-0.22817,-0.10778
16,random,-0.25816,-0.10778
17,random,-0.28025,-0.10778
18,random,-0.24175,-0.10778
19,random,-0.2135,-0.10778
20,random,-0.3105,-0.10778
21,random,-0.30541,-0.10778
22,random,-0.21566,-0.10778
23,random,-0.25515,-0.10778
24,random,-0.26695,-0.10778
25,random,-0.21869,-0.10778
26,random,-0.24026,-0.10778
27,random,-0.28926,-0.10778
28,random,-0.30517,-0.10778
29,random,-0.23047,-0.10778
30,random,-0.28754,-0.10778
31,random,-0.32146,-0.10778
32,random,-0.20198,-0.10778
33,random,-0.29413,-0.10778
34,random,-0.29766,-0.10778
35,random,-0.22925,-0.10778
36,random,-0.19609,-0.10778
37,random,-0.24094,-0.10778
38,random,-0.16553,-0.10778
39,random,-0.24245,-0.10778
40,random,-0.30718,-0.10778
41,gp,-0.15709,-0.10778
42,gp,-0.10464,-0.10464
43,gp,-0.19863,-0.10464
44,gp,-0.15952,-0.10464
45,gp,-0.13737,-0.10464
46,gp,-0.12825,-0.10464
47,gp,-0.15341,-0.10464
48,gp,-0.16707,-0.10464
49,gp,-0.18792,-0.10464
50,gp,-0.13529,-0.10464
51,gp,-0.21748,-0.10464
52,gp,-0.12822,-0.10464
53,gp,-0.22688,-0.10464
54,gp,-0.20103,-0.10464
55,gp,-0.14806,-0.10464
56,gp,-0.08144,-0.08144
57,gp,-0.16122,-0.08144
58,gp,-0.21872,-0.08144
59,gp,-0.1103,-0.08144
60,gp,-0.15107,-0.08144
61,gp,-0.12413,-0.08144
62,gp,-0.14011,-0.08144
63,gp,-0.19993,-0.08144
64,gp,-0.12373,-0.08144
65,gp,-0.18749,-0.08144
66,gp,-0.13761,-0.08144
67,gp,-0.16074,-0.08144
68,gp,-0.26641,-0.08144
69,gp,-0.23503,-0.08144
70,gp,-0.10689,-0.08144
71,gp,-0.1387,-0.08144
72,gp,-0.14712,-0.08144
73,gp,-0.17203,-0.08144
74,gp,-0.15404,-0.08144
75,gp,-0.12987,-0.08144
76,gp,-0.14053,-0.08144
77,gp,-0.14682,-0.08144
78,gp,-0.18122,-0.08144
79,gp,-0.14236,-0.08144
80,gp,-0.19233,-0.08144
81,gp,-0.23569,-0.08144
82,gp,-0.28214,-0.08144
83,gp,-0.2069,-0.08144
84,gp,-0.11247,-0.08144
85,gp,-0.09627,-0.08144
86,gp,-0.15824,-0.08144
87,gp,-0.13868,-0.08144
88,gp,-0.10543,-0.08144
89,gp,-0.1002,-0.08144
90,gp,-0.1718,-0.08144
91,gp,-0.12005,-0.08144
92,gp,-0.08881,-0.08144
93,gp,-0.16318,-0.08144
94,gp,-0.11041,-0.08144
95,gp,-0.12049,-0.08144
96,gp,-0.1029,-0.08144
97,gp,-0.13833,-0.08144
98,gp,-0.09541,-0.08144
99,gp,-0.16326,-0.08144
100,gp,-0.11062,-0.08144
101,gp,-0.26806,-0.08144
102,gp,-0.12405,-0.08144
103,gp,-0.1941,-0.08144
104,gp,-0.13542,-0.08144
105,gp,-0.11025,-0.08144
106,gp,-0.22208,-0.08144
107,gp,-0.18096,-0.08144
108,gp,-0.17221,-0.08144
109,gp,-0.23111,-0.08144
110,gp,-0.12172,-0.08144
111,gp,-0.08191,-0.08144
112,gp,-0.18983,-0.08144
113,gp,-0.15635,-0.08144
114,gp,-0.18276,-0.08144
115,gp,-0.1332,-0.08144
116,gp,-0.12059,-0.08144
117,gp,-0.18112,-0.08144
118,gp,-0.16494,-0.08144
119,gp,-0.14317,-0.08144
120,gp,-0.11488,-0.08144
