step,phase,J,best_so_far
1,random,-0.30855,-0.30855
2,random,-0.31166,-0.30855
3,random,-0.20691,-0.20691
4,random,-0.27846,-0.20691
5,random,-0.2054,-0.2054
6,random,-0.19619,-0.19619
7,random,-0.31193,-0.19619
8,random,-0.13682,-0.13682
9,random,-0.27931,-0.13682
10,random,-0.31931,-0.13682
11,random,-0.16227,-0.13682
12,random,-0.17231,-0.13682
13,random,-0.28845,-0.13682
14,random,-0.26191,-0.13682
15,random,-0.28471,-0.13682
16,random,-0.27826,-0.13682
17,random,-0.26561,-0.13682
18,random,-0.27522,-0.13682
19,random,-0.19833,-0.13682
20,random,-0.29488,-0.13682
21,random,-0.28647,-0.13682
22,random,-0.27529,-0.13682
23,random,-0.29643,-0.13682
24,random,-0.30312,-0.13682
25,random,-0.29219,-0.13682
26,random,-0.21287,-0.13682
27,random,-0.24927,-0.13682
28,random,-0.29126,-0.13682
29,random,-0.20026,-0.13682
30,random,-0.31872,-0.13682
31,random,-0.31355,-0.13682
32,random,-0.20976,-0.13682
33,random,-0.272,-0.13682
34,random,-0.30804,-0.13682
35,random,-0.241,-0.13682
36,random,-0.24305,-0.13682
37,random,-0.30883,-0.13682
38,random,-0.16864,-0.13682
39,random,-0.20608,-0.13682
40,random,-0.28708,-0.13682
41,gp,-0.10981,-0.10981
42,gp,-0.18447,-0.10981
43,gp,-0.1616,-0.10981
44,gp,-0.13174,-0.10981
45,gp,-0.13466,-0.10981
46,gp,-0.1011,-0.1011
47,gp,-0.13474,-0.1011
48,gp,-0.20585,-0.1011
49,gp,-0.1603,-0.1011
50,gp,-0.14672,-0.1011
51,gp,-0.12364,-0.1011
52,gp,-0.12908,-0.1011
53,gp,-0.19941,-0.1011
54,gp,-0.16885,-0.1011
55,gp,-0.12374,-0.1011
56,gp,-0.05975,-0.05975
57,gp,-0.11084,-0.05975
58,gp,-0.20413,-0.05975
59,gp,-0.17024,-0.05975
60,gp,-0.23473,-0.05975
61,gp,-0.18245,-0.05975
62,gp,-0.19169,-0.05975
63,gp,-0.15341,-0.05975
64,gp,-0.20193,-0.05975
65,gp,-0.24027,-0.05975
66,gp,-0.21964,-0.05975
67,gp,-0.18677,-0.05975
68,gp,-0.13373,-0.05975
69,gp,-0.16083,-0.05975
70,gp,-0.11989,-0.05975
71,gp,-0.09068,-0.05975
72,gp,-0.08444,-0.05975
73,gp,-0.13096,-0.05975
74,gp,-0.11555,-0.05975
75,gp,-0.13761,-0.05975
76,gp,-0.26853,-0.05975
77,gp,-0.12567,-0.05975
78,gp,-0.14075,-0.05975
79,gp,-0.12371,-0.05975
80,gp,-0.18858,-0.05975
81,gp,-0.09783,-0.05975
82,gp,-0.14949,-0.05975
83,gp,-0.10001,-0.05975
84,gp,-0.09423,-0.05975
85,gp,-0.12218,-0.05975
86,gp,-0.15762,-0.05975
87,gp,-0.09467,-0.05975
88,gp,-0.08686,-0.05975
89,gp,-0.20248,-0.05975
90,gp,-0.19118,-0.05975
91,gp,-0.08717,-0.05975
92,gp,-0.08686,-0.05975
93,gp,-0.20782,-0.05975
94,gp,-0.11527,-0.05975
95,gp,-0.1365,-0.05975
96,gp,-0.08559,-0.05975
97,gp,-0.14673,-0.05975
98,gp,-0.13437,-0.05975
99,gp,-0.14257,-0.05975
100,gp,-0.09853,-0.05975
101,gp,-0.14276,-0.05975
102,gp,-0.0904,-0.05975
103,gp,-0.09916,-0.05975
104,gp,-0.12066,-0.05975
105,gp,-0.07829,-0.05975
106,gp,-0.08698,-0.05975
107,gp,-0.15886,-0.05975
108,gp,-0.1062,-0.05975
109,gp,-0.11267,-0.05975
110,gp,-0.12556,-0.05975
111,gp,-0.14813,-0.05975
112,gp,-0.21565,-0.05975
113,gp,-0.13965,-0.05975
114,gp,-0.14806,-0.05975
115,gp,-0.13199,-0.05975
116,gp,-0.16736,-0.05975
117,gp,-0.23669,-0.05975
118,gp,-0.14984,-0.05975
119,gp,-0.1331,-0.05975
120,gp,-0.08093,-0.05975
