step,phase,J,best_so_far
1,random,-0.35224,-0.35224
2,random,-0.31297,-0.31297
3,random,-0.22817,-0.22817
4,random,-0.21813,-0.21813
5,random,-0.20979,-0.20979
6,random,-0.37057,-0.20979
7,random,-0.30876,-0.20979
8,random,-0.19035,-0.19035
9,random,-0.23822,-0.19035
10,random,-0.23945,-0.19035
11,random,-0.38598,-0.19035
12,random,-0.21786,-0.19035
13,random,-0.37609,-0.19035
14,random,-0.31225,-0.19035
15,random,-0.21483,-0.19035
16,random,-0.37632,-0.19035
17,random,-0.25298,-0.19035
18,random,-0.23982,-0.19035
19,random,-0.23394,-0.19035
20,random,-0.38369,-0.19035
21,random,-0.3368,-0.19035
22,random,-0.35631,-0.19035
23,random,-0.23558,-0.19035
24,random,-0.182,-0.182
25,random,-0.19258,-0.182
26,random,-0.32258,-0.182
27,random,-0.18871,-0.182
28,random,-0.21273,-0.182
29,random,-0.20227,-0.182
30,random,-0.24092,-0.182
31,random,-0.26344,-0.182
32,random,-0.23568,-0.182
33,random,-0.34003,-0.182
34,random,-0.29496,-0.182
35,random,-0.23409,-0.182
36,random,-0.21353,-0.182
37,random,-0.26538,-0.182
38,random,-0.24529,-0.182
39,random,-0.34944,-0.182
40,random,-0.31277,-0.182
41,gp,-0.16786,-0.16786
42,gp,-0.15294,-0.15294
43,gp,-0.17613,-0.15294
44,gp,-0.1315,-0.1315
45,gp,-0.17773,-0.1315
46,gp,-0.14516,-0.1315
47,gp,-0.0796,-0.0796
48,gp,-0.14559,-0.0796
49,gp,-0.15033,-0.0796
50,gp,-0.15563,-0.0796
51,gp,-0.14048,-0.0796
52,gp,-0.14393,-0.0796
53,gp,-0.11559,-0.0796
54,gp,-0.15068,-0.0796
55,gp,-0.13327,-0.0796
56,gp,-0.12169,-0.0796
57,gp,-0.17035,-0.0796
58,gp,-0.19397,-0.0796
59,gp,-0.15056,-0.0796
60,gp,-0.12204,-0.0796
61,gp,-0.17997,-0.0796
62,gp,-0.16717,-0.0796
63,gp,-0.1437,-0.0796
64,gp,-0.29655,-0.0796
65,gp,-0.09878,-0.0796
66,gp,-0.15197,-0.0796
67,gp,-0.11836,-0.0796
68,gp,-0.16565,-0.0796
69,gp,-0.17914,-0.0796
70,gp,-0.11915,-0.0796
71,gp,-0.13758,-0.0796
72,gp,-0.12519,-0.0796
73,gp,-0.12343,-0.0796
74,gp,-0.18468,-0.0796
75,gp,-0.16962,-0.0796
76,gp,-0.13147,-0.0796
77,gp,-0.17908,-0.0796
78,gp,-0.13511,-0.0796
79,gp,-0.1587,-0.0796
80,gp,-0.09367,-0.0796
81,gp,-0.1044,-0.0796
82,gp,-0.11945,-0.0796
83,gp,-0.17395,-0.0796
84,gp,-0.14489,-0.0796
85,gp,-0.16278,-0.0796
86,gp,-0.13059,-0.0796
87,gp,-0.15291,-0.0796
88,gp,-0.13497,-0.0796
89,gp,-0.16065,-0.0796
90,gp,-0.15153,-0.0796
91,gp,-0.1197,-0.0796
92,gp,-0.14677,-0.0796
93,gp,-0.10639,-0.0796
94,gp,-0.15506,-0.0796
95,gp,-0.13678,-0.0796
96,gp,-0.11822,-0.0796
97,gp,-0.14549,-0.0796
98,gp,-0.19776,-0.0796
99,gp,-0.13559,-0.0796
100,gp,-0.13132,-0.0796
101,gp,-0.16223,-0.0796
102,gp,-0.1772,-0.0796
103,gp,-0.1747,-0.0796
104,gp,-0.19229,-0.0796
105,gp,-0.23798,-0.0796
106,gp,-0.13429,-0.0796
107,gp,-0.14707,-0.0796
108,gp,-0.12806,-0.0796
109,gp,-0.12835,-0.0796
110,gp,-0.11705,-0.0796
111,gp,-0.15327,-0.0796
112,gp,-0.11469,-0.0796
113,gp,-0.14465,-0.0796
114,gp,-0.09482,-0.0796
115,gp,-0.16523,-0.0796
116,gp,-0.11326,-0.0796
117,gp,-0.21088,-0.0796
118,gp,-0.07897,-0.07897
119,gp,-0.12298,-0.07897
120,gp,-0.14988,-0.07897
