step,phase,J,best_so_far
1,random,-0.33713,-0.33713
2,random,-0.29526,-0.29526
3,random,-0.22219,-0.22219
4,random,-0.21026,-0.21026
5,random,-0.18208,-0.18208
6,random,-0.35829,-0.18208
7,random,-0.29797,-0.18208
8,random,-0.15828,-0.15828
9,random,-0.21572,-0.15828
10,random,-0.2287,-0.15828
11,random,-0.35143,-0.15828
12,random,-0.19843,-0.15828
13,random,-0.35867,-0.15828
14,random,-0.29885,-0.15828
15,random,-0.21534,-0.15828
16,random,-0.36861,-0.15828
17,random,-0.2179,-0.15828
18,random,-0.22947,-0.15828
19,random,-0.21002,-0.15828
20,random,-0.37647,-0.15828
21,random,-0.3322,-0.15828
22,random,-0.33017,-0.15828
23,random,-0.21527,-0.15828
24,random,-0.17671,-0.15828
25,random,-0.18361,-0.15828
26,random,-0.30091,-0.15828
27,random,-0.1803,-0.15828
28,random,-0.18419,-0.15828
29,random,-0.19258,-0.15828
30,random,-0.23298,-0.15828
31,random,-0.23467,-0.15828
32,random,-0.22602,-0.15828
33,random,-0.31975,-0.15828
34,random,-0.28328,-0.15828
35,random,-0.22855,-0.15828
36,random,-0.20667,-0.15828
37,random,-0.25089,-0.15828
38,random,-0.22395,-0.15828
39,random,-0.3185,-0.15828
40,random,-0.2951,-0.15828
41,gp,-0.1503,-0.1503
42,gp,-0.1396,-0.1396
43,gp,-0.17291,-0.1396
44,gp,-0.12906,-0.12906
45,gp,-0.17606,-0.12906
46,gp,-0.1428,-0.12906
47,gp,-0.14066,-0.12906
48,gp,-0.1344,-0.12906
49,gp,-0.16222,-0.12906
50,gp,-0.14209,-0.12906
51,gp,-0.11067,-0.11067
52,gp,-0.12437,-0.11067
53,gp,-0.15248,-0.11067
54,gp,-0.14979,-0.11067
55,gp,-0.1481,-0.11067
56,gp,-0.17263,-0.11067
57,gp,-0.13069,-0.11067
58,gp,-0.14792,-0.11067
59,gp,-0.14412,-0.11067
60,gp,-0.12049,-0.11067
61,gp,-0.16133,-0.11067
62,gp,-0.15979,-0.11067
63,gp,-0.1374,-0.11067
64,gp,-0.11468,-0.11067
65,gp,-0.15465,-0.11067
66,gp,-0.14475,-0.11067
67,gp,-0.11271,-0.11067
68,gp,-0.14546,-0.11067
69,gp,-0.16237,-0.11067
70,gp,-0.1671,-0.11067
71,gp,-0.12588,-0.11067
72,gp,-0.14731,-0.11067
73,gp,-0.11017,-0.11017
74,gp,-0.12926,-0.11017
75,gp,-0.12794,-0.11017
76,gp,-0.13194,-0.11017
77,gp,-0.17385,-0.11017
78,gp,-0.12244,-0.11017
79,gp,-0.08422,-0.08422
80,gp,-0.08772,-0.08422
81,gp,-0.10413,-0.08422
82,gp,-0.11321,-0.08422
83,gp,-0.17638,-0.08422
84,gp,-0.0863,-0.08422
85,gp,-0.13462,-0.08422
86,gp,-0.11866,-0.08422
87,gp,-0.10395,-0.08422
88,gp,-0.10322,-0.08422
89,gp,-0.15892,-0.08422
90,gp,-0.14493,-0.08422
91,gp,-0.11212,-0.08422
92,gp,-0.17918,-0.08422
93,gp,-0.1012,-0.08422
94,gp,-0.15204,-0.08422
95,gp,-0.1183,-0.08422
96,gp,-0.09786,-0.08422
97,gp,-0.10821,-0.08422
98,gp,-0.19344,-0.08422
99,gp,-0.13097,-0.08422
100,gp,-0.13898,-0.08422
101,gp,-0.08035,-0.08035
102,gp,-0.04543,-0.04543
103,gp,-0.20466,-0.04543
104,gp,-0.17059,-0.04543
105,gp,-0.22439,-0.04543
106,gp,-0.10336,-0.04543
107,gp,-0.21162,-0.04543
108,gp,-0.09557,-0.04543
109,gp,-0.12395,-0.04543
110,gp,-0.11112,-0.04543
111,gp,-0.18378,-0.04543
112,gp,-0.1526,-0.04543
113,gp,-0.10286,-0.04543
114,gp,-0.08723,-0.04543
115,gp,-0.19464,-0.04543
116,gp,-0.08565,-0.04543
117,gp,-0.14277,-0.04543
118,gp,-0.04326,-0.04326
119,gp,-0.11083,-0.04326
120,gp,-0.13847,-0.04326
