step,phase,J,best_so_far
1,random,-0.3962,-0.3962
2,random,0.06375,0.06375
3,random,-0.04042,0.06375
4,random,-0.34844,0.06375
5,random,-0.23856,0.06375
6,random,0.21828,0.21828
7,random,-0.45099,0.21828
8,random,0.06385,0.21828
9,random,0.16946,0.21828
10,random,-0.46025,0.21828
11,random,-0.45642,0.21828
12,random,-0.46067,0.21828
13,random,-0.51528,0.21828
14,random,0.26599,0.26599
15,random,0.0151,0.26599
16,random,0.01578,0.26599
17,random,0.22576,0.26599
18,random,-0.44989,0.26599
19,random,-0.34716,0.26599
20,random,0.26451,0.26599
21,gp,0.1673,0.26599
22,gp,0.37686,0.37686
23,gp,0.52822,0.52822
24,gp,0.16819,0.52822
25,gp,0.23093,0.52822
26,gp,0.37256,0.52822
27,gp,0.32985,0.52822
28,gp,0.37586,0.52822
29,gp,0.37173,0.52822
30,gp,0.23281,0.52822
31,gp,0.42316,0.52822
32,gp,0.16847,0.52822
33,gp,0.23003,0.52822
34,gp,0.23129,0.52822
35,gp,0.47441,0.52822
36,gp,-0.43916,0.52822
37,gp,0.52255,0.52822
38,gp,0.38197,0.52822
39,gp,0.51799,0.52822
40,gp,0.17279,0.52822
41,gp,0.52512,0.52822
42,gp,0.21406,0.52822
43,gp,0.47887,0.52822
44,gp,0.1677,0.52822
45,gp,0.52256,0.52822
46,gp,0.45987,0.52822
47,gp,-0.25018,0.52822
48,gp,0.37263,0.52822
49,gp,0.27319,0.52822
50,gp,0.46773,0.52822
51,gp,0.36477,0.52822
52,gp,0.47698,0.52822
53,gp,-0.03941,0.52822
54,gp,0.37316,0.52822
55,gp,0.2265,0.52822
56,gp,0.06708,0.52822
57,gp,0.32057,0.52822
58,gp,0.47389,0.52822
59,gp,0.47923,0.52822
60,gp,0.37223,0.52822
61,gp,0.36814,0.52822
62,gp,0.16747,0.52822
63,gp,0.52374,0.52822
64,gp,0.26964,0.52822
65,gp,0.16877,0.52822
66,gp,0.52307,0.52822
67,gp,0.11753,0.52822
68,gp,0.36939,0.52822
69,gp,0.47276,0.52822
70,gp,0.5216,0.52822
71,gp,0.46939,0.52822
72,gp,0.47503,0.52822
73,gp,0.47722,0.52822
74,gp,0.52864,0.52864
75,gp,0.06115,0.52864
76,gp,0.32439,0.52864
77,gp,0.47463,0.52864
78,gp,-0.3456,0.52864
79,gp,0.4695,0.52864
80,gp,0.42158,0.52864
