step,phase,J,best_so_far
1,random,-0.148,-0.148
2,random,-0.03664,-0.03664
3,random,-0.14024,-0.03664
4,random,-0.14516,-0.03664
5,random,-0.14503,-0.03664
6,random,-0.15478,-0.03664
7,random,-0.14109,-0.03664
8,random,-0.04657,-0.03664
9,random,-0.15153,-0.03664
10,random,-0.26212,-0.03664
11,random,-0.24909,-0.03664
12,random,-0.04196,-0.03664
13,random,-0.04783,-0.03664
14,random,-0.14668,-0.03664
15,random,-0.35225,-0.03664
16,random,-0.25691,-0.03664
17,random,-0.36109,-0.03664
18,random,-0.20562,-0.03664
19,random,-0.20119,-0.03664
20,random,-0.1431,-0.03664
21,gp,-0.14039,-0.03664
22,gp,-0.03672,-0.03664
23,gp,-0.03153,-0.03153
24,gp,-0.03982,-0.03153
25,gp,0.01312,0.01312
26,gp,-0.08729,0.01312
27,gp,-0.13529,0.01312
28,gp,-0.04363,0.01312
29,gp,-0.02909,0.01312
30,gp,-0.13885,0.01312
31,gp,-0.04207,0.01312
32,gp,-0.0312,0.01312
33,gp,-0.029,0.01312
34,gp,-0.04728,0.01312
35,gp,0.00586,0.01312
36,gp,0.01711,0.01711
37,gp,0.01238,0.01711
38,gp,-0.03277,0.01711
39,gp,-0.03493,0.01711
40,gp,0.01558,0.01711
41,gp,0.01522,0.01711
42,gp,0.01443,0.01711
43,gp,-0.03435,0.01711
44,gp,-0.04742,0.01711
45,gp,-0.03891,0.01711
46,gp,-0.13719,0.01711
47,gp,-0.03634,0.01711
48,gp,-0.03087,0.01711
49,gp,0.01878,0.01878
50,gp,0.01311,0.01878
51,gp,0.01711,0.01878
52,gp,0.01567,0.01878
53,gp,-0.04009,0.01878
54,gp,-0.04002,0.01878
55,gp,-0.02913,0.01878
56,gp,-0.19462,0.01878
57,gp,0.01011,0.01878
58,gp,-0.14738,0.01878
59,gp,-0.04263,0.01878
60,gp,-0.1383,0.01878
61,gp,-0.1949,0.01878
62,gp,0.01499,0.01878
63,gp,-0.03707,0.01878
64,gp,-0.15007,0.01878
65,gp,-0.03475,0.01878
66,gp,-0.0836,0.01878
67,gp,-0.04103,0.01878
68,gp,-0.03488,0.01878
69,gp,-0.14728,0.01878
70,gp,-0.03375,0.01878
71,gp,-0.03438,0.01878
72,gp,0.01581,0.01878
73,gp,0.01189,0.01878
74,gp,0.01569,0.01878
75,gp,0.01027,0.01878
76,gp,0.01852,0.01878
77,gp,-0.14159,0.01878
78,gp,-0.20738,0.01878
79,gp,0.02035,0.02035
80,gp,0.01219,0.02035
