step,phase,J,best_so_far
1,random,-0.35449,-0.35449
2,random,-0.24719,-0.24719
3,random,-0.1492,-0.1492
4,random,-0.35517,-0.1492
5,random,-0.14881,-0.14881
6,random,0.05354,0.05354
7,random,-0.20832,0.05354
8,random,-0.29687,0.05354
9,random,0.05474,0.05474
10,random,-0.46028,0.05474
11,random,-0.40265,0.05474
12,random,-0.36536,0.05474
13,random,-0.50465,0.05474
14,random,-0.24762,0.05474
15,random,0.10378,0.10378
16,random,0.00178,0.10378
17,random,0.15799,0.15799
18,random,-0.20532,0.15799
19,random,-0.40506,0.15799
20,random,0.10108,0.15799
21,gp,-0.50741,0.15799
22,gp,0.10404,0.15799
23,gp,0.0554,0.15799
24,gp,0.05809,0.15799
25,gp,0.20747,0.20747
26,gp,-0.04293,0.20747
27,gp,0.15928,0.20747
28,gp,0.00302,0.20747
29,gp,-0.14608,0.20747
30,gp,0.05789,0.20747
31,gp,-0.0443,0.20747
32,gp,0.15553,0.20747
33,gp,0.15847,0.20747
34,gp,-0.14889,0.20747
35,gp,-0.04591,0.20747
36,gp,0.05181,0.20747
37,gp,-0.20059,0.20747
38,gp,0.15987,0.20747
39,gp,0.0094,0.20747
40,gp,0.15859,0.20747
41,gp,0.15954,0.20747
42,gp,0.15766,0.20747
43,gp,0.15921,0.20747
44,gp,0.16124,0.20747
45,gp,0.05782,0.20747
46,gp,0.05872,0.20747
47,gp,0.15951,0.20747
48,gp,0.15932,0.20747
49,gp,0.15974,0.20747
50,gp,0.05855,0.20747
51,gp,0.05666,0.20747
52,gp,0.1561,0.20747
53,gp,0.10803,0.20747
54,gp,0.06039,0.20747
55,gp,0.3587,0.3587
56,gp,-0.3538,0.3587
57,gp,0.05405,0.3587
58,gp,0.00649,0.3587
59,gp,0.30593,0.3587
60,gp,0.1529,0.3587
61,gp,0.058,0.3587
62,gp,0.15027,0.3587
63,gp,0.15708,0.3587
64,gp,0.15927,0.3587
65,gp,-0.30923,0.3587
66,gp,-0.30416,0.3587
67,gp,0.05515,0.3587
68,gp,0.06025,0.3587
69,gp,0.20931,0.3587
70,gp,0.05854,0.3587
71,gp,0.15624,0.3587
72,gp,0.00566,0.3587
73,gp,0.35652,0.3587
74,gp,0.1573,0.3587
75,gp,-0.20677,0.3587
76,gp,0.05559,0.3587
77,gp,0.16286,0.3587
78,gp,0.15898,0.3587
79,gp,0.35162,0.3587
80,gp,0.05882,0.3587
