step,phase,J,best_so_far
1,random,-0.45879,-0.45879
2,random,-0.35505,-0.35505
3,random,-0.35564,-0.35505
4,random,-0.46116,-0.35505
5,random,-0.30407,-0.30407
6,random,-0.30121,-0.30121
7,random,-0.36391,-0.30121
8,random,-0.5063,-0.30121
9,random,-0.15034,-0.15034
10,random,-0.4553,-0.15034
11,random,-0.40356,-0.15034
12,random,-0.5241,-0.15034
13,random,-0.45755,-0.15034
14,random,-0.30584,-0.15034
15,random,-0.25049,-0.15034
16,random,-0.35382,-0.15034
17,random,-0.04464,-0.04464
18,random,-0.30606,-0.04464
19,random,-0.45922,-0.04464
20,random,-0.30729,-0.04464
21,gp,-0.46303,-0.04464
22,gp,-0.20224,-0.04464
23,gp,-0.35364,-0.04464
24,gp,-0.15274,-0.04464
25,gp,0.00274,0.00274
26,gp,-0.14885,0.00274
27,gp,0.00062,0.00274
28,gp,-0.15067,0.00274
29,gp,-0.20264,0.00274
30,gp,-0.25477,0.00274
31,gp,-0.09883,0.00274
32,gp,0.15476,0.15476
33,gp,0.0067,0.15476
34,gp,0.15737,0.15737
35,gp,-0.19837,0.15737
36,gp,0.1542,0.15737
37,gp,0.2552,0.2552
38,gp,0.00395,0.2552
39,gp,-0.31043,0.2552
40,gp,0.10389,0.2552
41,gp,0.05707,0.2552
42,gp,0.05345,0.2552
43,gp,0.05263,0.2552
44,gp,-0.14855,0.2552
45,gp,-0.04738,0.2552
46,gp,-0.04704,0.2552
47,gp,-0.04418,0.2552
48,gp,-0.14889,0.2552
49,gp,0.25487,0.2552
50,gp,0.05769,0.2552
51,gp,0.30518,0.30518
52,gp,0.34896,0.34896
53,gp,-0.35548,0.34896
54,gp,0.45624,0.45624
55,gp,-0.3153,0.45624
56,gp,0.35007,0.45624
57,gp,0.44998,0.45624
58,gp,0.10388,0.45624
59,gp,0.25607,0.45624
60,gp,0.05341,0.45624
61,gp,0.50395,0.50395
62,gp,-0.25914,0.50395
63,gp,0.25338,0.50395
64,gp,0.20121,0.50395
65,gp,0.15774,0.50395
66,gp,0.00464,0.50395
67,gp,0.30379,0.50395
68,gp,0.00658,0.50395
69,gp,0.40257,0.50395
70,gp,0.05773,0.50395
71,gp,0.1476,0.50395
72,gp,0.05003,0.50395
73,gp,-0.45411,0.50395
74,gp,0.29959,0.50395
75,gp,0.30354,0.50395
76,gp,0.50049,0.50395
77,gp,0.45004,0.50395
78,gp,0.24845,0.50395
79,gp,0.35534,0.50395
80,gp,0.15536,0.50395
