step,phase,J,best_so_far
1,random,-0.35581,-0.35581
2,random,-0.25118,-0.25118
3,random,-0.20143,-0.20143
4,random,-0.35772,-0.20143
5,random,-0.30571,-0.20143
6,random,-0.51022,-0.20143
7,random,-0.36068,-0.20143
8,random,-0.46192,-0.20143
9,random,-0.35953,-0.20143
10,random,0.30576,0.30576
11,random,0.05574,0.30576
12,random,-0.31466,0.30576
13,random,0.35559,0.35559
14,random,-0.5087,0.35559
15,random,-0.30472,0.35559
16,random,-0.46213,0.35559
17,random,-0.46281,0.35559
18,random,-0.1034,0.35559
19,random,-0.40598,0.35559
20,random,-0.30948,0.35559
21,gp,0.20101,0.35559
22,gp,0.35857,0.35857
23,gp,0.46179,0.46179
24,gp,0.25848,0.46179
25,gp,0.3065,0.46179
26,gp,0.46129,0.46179
27,gp,0.36563,0.46179
28,gp,0.261,0.46179
29,gp,0.35801,0.46179
30,gp,0.3121,0.46179
31,gp,0.15028,0.46179
32,gp,0.36374,0.46179
33,gp,0.50953,0.50953
34,gp,-0.14718,0.50953
35,gp,0.411,0.50953
36,gp,0.46466,0.50953
37,gp,0.46068,0.50953
38,gp,0.04117,0.50953
39,gp,0.41014,0.50953
40,gp,0.31281,0.50953
41,gp,0.41204,0.50953
42,gp,0.40196,0.50953
43,gp,0.15419,0.50953
44,gp,-0.25205,0.50953
45,gp,0.30972,0.50953
46,gp,0.46374,0.50953
47,gp,0.35126,0.50953
48,gp,0.35913,0.50953
49,gp,0.45731,0.50953
50,gp,0.45825,0.50953
51,gp,0.45679,0.50953
52,gp,0.3127,0.50953
53,gp,-0.05118,0.50953
54,gp,0.51554,0.51554
55,gp,0.45787,0.51554
56,gp,0.46546,0.51554
57,gp,0.31261,0.51554
58,gp,0.36619,0.51554
59,gp,0.51123,0.51554
60,gp,0.46301,0.51554
61,gp,0.09906,0.51554
62,gp,-0.00013,0.51554
63,gp,0.36695,0.51554
64,gp,0.46337,0.51554
65,gp,0.15204,0.51554
66,gp,0.46148,0.51554
67,gp,0.46781,0.51554
68,gp,0.35803,0.51554
69,gp,-0.09495,0.51554
70,gp,0.4524,0.51554
71,gp,0.2463,0.51554
72,gp,0.51045,0.51554
73,gp,0.46185,0.51554
74,gp,0.46126,0.51554
75,gp,0.36083,0.51554
76,gp,0.4607,0.51554
77,gp,0.45248,0.51554
78,gp,0.35885,0.51554
79,gp,-0.30773,0.51554
80,gp,0.09932,0.51554
