step,phase,J,best_so_far
1,random,-0.45411,-0.45411
2,random,0.06295,0.06295
3,random,-0.04428,0.06295
4,random,-0.34886,0.06295
5,random,-0.04138,0.06295
6,random,-0.04048,0.06295
7,random,-0.05161,0.06295
8,random,0.06137,0.06295
9,random,0.16414,0.16414
10,random,-0.52179,0.16414
11,random,-0.45942,0.16414
12,random,-0.35866,0.16414
13,random,-0.51744,0.16414
14,random,0.26332,0.26332
15,random,-0.04166,0.26332
16,random,-0.04356,0.26332
17,random,-0.03464,0.26332
18,random,-0.50946,0.26332
19,random,-0.35212,0.26332
20,random,0.06253,0.26332
21,gp,0.11502,0.26332
22,gp,0.41209,0.41209
23,gp,0.06715,0.41209
24,gp,0.31493,0.41209
25,gp,0.20078,0.41209
26,gp,0.35976,0.41209
27,gp,0.36537,0.41209
28,gp,0.31639,0.41209
29,gp,0.31969,0.41209
30,gp,0.16372,0.41209
31,gp,0.11348,0.41209
32,gp,0.17277,0.41209
33,gp,0.20413,0.41209
34,gp,0.36523,0.41209
35,gp,0.32099,0.41209
36,gp,0.31448,0.41209
37,gp,0.42186,0.42186
38,gp,0.06514,0.42186
39,gp,0.11036,0.42186
40,gp,0.17078,0.42186
41,gp,0.21482,0.42186
42,gp,0.36729,0.42186
43,gp,0.16827,0.42186
44,gp,0.35969,0.42186
45,gp,0.06755,0.42186
46,gp,-0.14056,0.42186
47,gp,0.15797,0.42186
48,gp,0.06319,0.42186
49,gp,0.52029,0.52029
50,gp,0.46961,0.52029
51,gp,0.31379,0.52029
52,gp,0.47456,0.52029
53,gp,0.42098,0.52029
54,gp,0.16492,0.52029
55,gp,0.3213,0.52029
56,gp,0.42036,0.52029
57,gp,-0.04069,0.52029
58,gp,0.3718,0.52029
59,gp,0.42636,0.52029
60,gp,0.4703,0.52029
61,gp,0.37388,0.52029
62,gp,0.36625,0.52029
63,gp,0.4747,0.52029
64,gp,0.42536,0.52029
65,gp,0.4706,0.52029
66,gp,0.52219,0.52219
67,gp,-0.03784,0.52219
68,gp,0.46375,0.52219
69,gp,0.41673,0.52219
70,gp,0.318,0.52219
71,gp,0.36899,0.52219
72,gp,0.42524,0.52219
73,gp,0.4682,0.52219
74,gp,0.47411,0.52219
75,gp,0.21607,0.52219
76,gp,0.26006,0.52219
77,gp,0.41967,0.52219
78,gp,0.4127,0.52219
79,gp,0.4572,0.52219
80,gp,0.11182,0.52219
