step,phase,J,best_so_far
1,random,0.42934,0.42934
2,random,0.3298,0.42934
3,random,0.38203,0.42934
4,random,0.37271,0.42934
5,random,0.38212,0.42934
6,random,0.38945,0.42934
7,random,0.17136,0.42934
8,random,0.48069,0.48069
9,random,0.33805,0.48069
10,random,0.51568,0.51568
11,random,0.26577,0.51568
12,random,0.26296,0.51568
13,random,-0.34301,0.51568
14,random,0.48116,0.51568
15,random,0.38558,0.51568
16,random,0.48698,0.51568
17,random,0.39311,0.51568
18,random,0.37813,0.51568
19,random,0.47676,0.51568
20,random,0.48311,0.51568
21,gp,0.52349,0.52349
22,gp,0.27125,0.52349
23,gp,0.01246,0.52349
24,gp,0.38625,0.52349
25,gp,0.51749,0.52349
26,gp,0.48519,0.52349
27,gp,0.36474,0.52349
28,gp,0.4911,0.52349
29,gp,0.21307,0.52349
30,gp,0.52342,0.52349
31,gp,0.53985,0.53985
32,gp,0.54342,0.54342
33,gp,0.53212,0.54342
34,gp,0.38711,0.54342
35,gp,0.54031,0.54342
36,gp,0.48739,0.54342
37,gp,0.5345,0.54342
38,gp,0.48758,0.54342
39,gp,0.33695,0.54342
40,gp,0.33963,0.54342
41,gp,0.48869,0.54342
42,gp,0.39558,0.54342
43,gp,0.36959,0.54342
44,gp,0.53486,0.54342
45,gp,0.48695,0.54342
46,gp,0.52962,0.54342
47,gp,0.48522,0.54342
48,gp,0.54215,0.54342
49,gp,0.17416,0.54342
50,gp,0.32541,0.54342
51,gp,0.49326,0.54342
52,gp,0.48705,0.54342
53,gp,0.48492,0.54342
54,gp,0.48733,0.54342
55,gp,0.48707,0.54342
56,gp,0.47644,0.54342
57,gp,0.5362,0.54342
58,gp,0.49267,0.54342
59,gp,0.3935,0.54342
60,gp,0.48665,0.54342
61,gp,0.38384,0.54342
62,gp,0.49488,0.54342
63,gp,0.5394,0.54342
64,gp,0.48035,0.54342
65,gp,0.34435,0.54342
66,gp,0.5368,0.54342
67,gp,0.39804,0.54342
68,gp,0.53151,0.54342
69,gp,0.48966,0.54342
70,gp,0.37647,0.54342
71,gp,0.43071,0.54342
72,gp,0.39333,0.54342
73,gp,0.537,0.54342
74,gp,0.47843,0.54342
75,gp,0.53597,0.54342
76,gp,0.37988,0.54342
77,gp,0.48615,0.54342
78,gp,0.32739,0.54342
79,gp,0.38784,0.54342
80,gp,0.53793,0.54342
