step,phase,J,best_so_far
1,random,-0.1469,-0.1469
2,random,-0.03733,-0.03733
3,random,-0.03817,-0.03733
4,random,0.00617,0.00617
5,random,-0.19225,0.00617
6,random,-0.20182,0.00617
7,random,-0.13924,0.00617
8,random,-0.14771,0.00617
9,random,-0.1484,0.00617
10,random,-0.25833,0.00617
11,random,-0.14402,0.00617
12,random,-0.04296,0.00617
13,random,-0.04481,0.00617
14,random,-0.19931,0.00617
15,random,-0.19832,0.00617
16,random,-0.15616,0.00617
17,random,-0.35769,0.00617
18,random,-0.20041,0.00617
19,random,-0.19904,0.00617
20,random,-0.14326,0.00617
21,gp,-0.1905,0.00617
22,gp,-0.15378,0.00617
23,gp,-0.04033,0.00617
24,gp,-0.19943,0.00617
25,gp,-0.15137,0.00617
26,gp,-0.04231,0.00617
27,gp,-0.0402,0.00617
28,gp,-0.13557,0.00617
29,gp,0.0077,0.0077
30,gp,-0.04518,0.0077
31,gp,-0.03801,0.0077
32,gp,-0.19009,0.0077
33,gp,-0.04318,0.0077
34,gp,0.00421,0.0077
35,gp,-0.19513,0.0077
36,gp,-0.14394,0.0077
37,gp,0.01988,0.01988
38,gp,-0.04954,0.01988
39,gp,-0.0353,0.01988
40,gp,-0.14466,0.01988
41,gp,0.00352,0.01988
42,gp,-0.14568,0.01988
43,gp,-0.03497,0.01988
44,gp,-0.04075,0.01988
45,gp,-0.04098,0.01988
46,gp,0.0137,0.01988
47,gp,-0.13972,0.01988
48,gp,0.00382,0.01988
49,gp,0.01784,0.01988
50,gp,0.01803,0.01988
51,gp,0.00476,0.01988
52,gp,-0.13887,0.01988
53,gp,0.01272,0.01988
54,gp,0.00718,0.01988
55,gp,-0.04087,0.01988
56,gp,-0.14176,0.01988
57,gp,-0.03858,0.01988
58,gp,0.01206,0.01988
59,gp,-0.03615,0.01988
60,gp,-0.0393,0.01988
61,gp,0.01154,0.01988
62,gp,-0.14888,0.01988
63,gp,-0.03108,0.01988
64,gp,0.01455,0.01988
65,gp,-0.03414,0.01988
66,gp,-0.0353,0.01988
67,gp,-0.03127,0.01988
68,gp,-0.03451,0.01988
69,gp,-0.03717,0.01988
70,gp,-0.03459,0.01988
71,gp,-0.13704,0.01988
72,gp,-0.03372,0.01988
73,gp,-0.02889,0.01988
74,gp,0.01667,0.01988
75,gp,0.01421,0.01988
76,gp,0.00493,0.01988
77,gp,-0.03546,0.01988
78,gp,-0.0481,0.01988
79,gp,-0.03756,0.01988
80,gp,0.01492,0.01988
