step,phase,J,best_so_far
1,random,0.1666,0.1666
2,random,0.2692,0.2692
3,random,0.36927,0.36927
4,random,-0.03568,0.36927
5,random,0.37062,0.37062
6,random,0.37563,0.37563
7,random,-0.03919,0.37563
8,random,0.47141,0.47141
9,random,0.32537,0.47141
10,random,0.15499,0.47141
11,random,-0.23947,0.47141
12,random,-0.24675,0.47141
13,random,-0.34556,0.47141
14,random,0.42179,0.47141
15,random,0.22379,0.47141
16,random,0.37487,0.47141
17,random,0.37947,0.47141
18,random,0.16475,0.47141
19,random,0.31591,0.47141
20,random,0.37072,0.47141
21,gp,0.1236,0.47141
22,gp,0.46848,0.47141
23,gp,0.51949,0.51949
24,gp,0.47196,0.51949
25,gp,0.47156,0.51949
26,gp,0.47386,0.51949
27,gp,0.38146,0.51949
28,gp,0.22097,0.51949
29,gp,0.41969,0.51949
30,gp,0.31902,0.51949
31,gp,0.4716,0.51949
32,gp,0.42049,0.51949
33,gp,0.27116,0.51949
34,gp,0.37412,0.51949
35,gp,0.42357,0.51949
36,gp,0.37213,0.51949
37,gp,0.41925,0.51949
38,gp,0.37424,0.51949
39,gp,0.47103,0.51949
40,gp,0.1757,0.51949
41,gp,0.06039,0.51949
42,gp,0.47189,0.51949
43,gp,0.47666,0.51949
44,gp,0.33244,0.51949
45,gp,0.47679,0.51949
46,gp,0.37474,0.51949
47,gp,0.47226,0.51949
48,gp,0.3241,0.51949
49,gp,0.42194,0.51949
50,gp,0.47421,0.51949
51,gp,0.42573,0.51949
52,gp,0.47387,0.51949
53,gp,0.47878,0.51949
54,gp,0.48026,0.51949
55,gp,0.47226,0.51949
56,gp,0.48185,0.51949
57,gp,0.5279,0.5279
58,gp,0.33001,0.5279
59,gp,0.32801,0.5279
60,gp,0.3763,0.5279
61,gp,0.37249,0.5279
62,gp,0.38222,0.5279
63,gp,0.37206,0.5279
64,gp,0.3322,0.5279
65,gp,0.52818,0.52818
66,gp,0.46844,0.52818
67,gp,0.47748,0.52818
68,gp,0.52468,0.52818
69,gp,0.47623,0.52818
70,gp,0.38314,0.52818
71,gp,0.47604,0.52818
72,gp,0.42469,0.52818
73,gp,0.47821,0.52818
74,gp,0.42723,0.52818
75,gp,0.37867,0.52818
76,gp,0.52371,0.52818
77,gp,0.47946,0.52818
78,gp,0.48021,0.52818
79,gp,0.5229,0.52818
80,gp,0.42939,0.52818
