step,phase,J,best_so_far
1,random,-0.4124,-0.4124
2,random,0.3084,0.3084
3,random,-0.05262,0.3084
4,random,-0.35794,0.3084
5,random,-0.15302,0.3084
6,random,-0.05348,0.3084
7,random,-0.31184,0.3084
8,random,-0.24683,0.3084
9,random,-0.04906,0.3084
10,random,-0.47104,0.3084
11,random,-0.51975,0.3084
12,random,-0.31054,0.3084
13,random,-0.52475,0.3084
14,random,0.25897,0.3084
15,random,-0.05486,0.3084
16,random,-0.05508,0.3084
17,random,-0.04997,0.3084
18,random,-0.5202,0.3084
19,random,-0.31073,0.3084
20,random,0.05559,0.3084
21,gp,0.10581,0.3084
22,gp,0.41818,0.41818
23,gp,0.51432,0.51432
24,gp,0.0054,0.51432
25,gp,0.3122,0.51432
26,gp,0.36153,0.51432
27,gp,0.47201,0.51432
28,gp,0.46612,0.51432
29,gp,0.31627,0.51432
30,gp,0.46334,0.51432
31,gp,0.41361,0.51432
32,gp,0.1525,0.51432
33,gp,0.40503,0.51432
34,gp,0.3641,0.51432
35,gp,0.40799,0.51432
36,gp,0.4227,0.51432
37,gp,0.06281,0.51432
38,gp,0.25942,0.51432
39,gp,0.52083,0.52083
40,gp,0.41738,0.52083
41,gp,0.52525,0.52525
42,gp,0.5186,0.52525
43,gp,0.46679,0.52525
44,gp,0.35902,0.52525
45,gp,0.00748,0.52525
46,gp,0.47537,0.52525
47,gp,0.36402,0.52525
48,gp,0.45461,0.52525
49,gp,0.4755,0.52525
50,gp,0.37119,0.52525
51,gp,-0.26121,0.52525
52,gp,0.47436,0.52525
53,gp,-0.15331,0.52525
54,gp,0.46999,0.52525
55,gp,0.47027,0.52525
56,gp,0.41973,0.52525
57,gp,0.47499,0.52525
58,gp,0.05941,0.52525
59,gp,0.51891,0.52525
60,gp,0.4751,0.52525
61,gp,0.52213,0.52525
62,gp,0.47055,0.52525
63,gp,0.15843,0.52525
64,gp,0.42143,0.52525
65,gp,0.36618,0.52525
66,gp,0.52469,0.52525
67,gp,-0.25137,0.52525
68,gp,0.47314,0.52525
69,gp,0.47503,0.52525
70,gp,0.52393,0.52525
71,gp,0.52354,0.52525
72,gp,-0.1606,0.52525
73,gp,0.40853,0.52525
74,gp,0.52238,0.52525
75,gp,0.52141,0.52525
76,gp,0.16024,0.52525
77,gp,0.15937,0.52525
78,gp,0.42103,0.52525
79,gp,0.30569,0.52525
80,gp,-0.31194,0.52525
