step,phase,J,best_so_far
1,random,0.00841,0.00841
2,random,0.05903,0.05903
3,random,0.20997,0.20997
4,random,-0.14546,0.20997
5,random,0.11178,0.20997
6,random,0.1674,0.20997
7,random,-0.20044,0.20997
8,random,0.16017,0.20997
9,random,0.16693,0.20997
10,random,0.45987,0.45987
11,random,-0.44382,0.45987
12,random,-0.3088,0.45987
13,random,-0.49983,0.45987
14,random,0.26264,0.45987
15,random,0.06636,0.45987
16,random,0.06562,0.45987
17,random,0.17234,0.45987
18,random,0.16211,0.45987
19,random,0.20927,0.45987
20,random,0.1102,0.45987
21,gp,0.46226,0.46226
22,gp,0.46598,0.46598
23,gp,0.11831,0.46598
24,gp,0.51358,0.51358
25,gp,0.51245,0.51358
26,gp,0.47408,0.51358
27,gp,0.51178,0.51358
28,gp,0.47056,0.51358
29,gp,0.52136,0.52136
30,gp,0.36295,0.52136
31,gp,0.37098,0.52136
32,gp,0.37279,0.52136
33,gp,0.52074,0.52136
34,gp,0.51605,0.52136
35,gp,-0.04417,0.52136
36,gp,0.3116,0.52136
37,gp,0.45747,0.52136
38,gp,0.46966,0.52136
39,gp,0.52024,0.52136
40,gp,0.51073,0.52136
41,gp,0.36902,0.52136
42,gp,0.46637,0.52136
43,gp,0.46619,0.52136
44,gp,0.17364,0.52136
45,gp,0.51559,0.52136
46,gp,0.45876,0.52136
47,gp,0.46767,0.52136
48,gp,0.46438,0.52136
49,gp,0.4668,0.52136
50,gp,0.46154,0.52136
51,gp,0.52157,0.52157
52,gp,0.52225,0.52225
53,gp,0.50646,0.52225
54,gp,0.3673,0.52225
55,gp,0.41368,0.52225
56,gp,0.46614,0.52225
57,gp,0.17182,0.52225
58,gp,0.46101,0.52225
59,gp,0.46723,0.52225
60,gp,0.45851,0.52225
61,gp,0.31494,0.52225
62,gp,0.51111,0.52225
63,gp,0.3683,0.52225
64,gp,0.45725,0.52225
65,gp,0.51543,0.52225
66,gp,0.51877,0.52225
67,gp,-0.45909,0.52225
68,gp,0.41756,0.52225
69,gp,0.50671,0.52225
70,gp,0.35631,0.52225
71,gp,0.358,0.52225
72,gp,0.06832,0.52225
73,gp,0.45911,0.52225
74,gp,0.32207,0.52225
75,gp,0.46868,0.52225
76,gp,0.51361,0.52225
77,gp,0.463,0.52225
78,gp,0.45803,0.52225
79,gp,0.46909,0.52225
80,gp,0.5144,0.52225
