step,phase,J,best_so_far
1,random,-0.35343,-0.35343
2,random,-0.35067,-0.35067
3,random,-0.30079,-0.30079
4,random,-0.50806,-0.30079
5,random,-0.30477,-0.30079
6,random,-0.50715,-0.30079
7,random,-0.4621,-0.30079
8,random,-0.50878,-0.30079
9,random,-0.35725,-0.30079
10,random,0.45552,0.45552
11,random,0.15559,0.45552
12,random,-0.31701,0.45552
13,random,0.25505,0.45552
14,random,-0.25601,0.45552
15,random,-0.30278,0.45552
16,random,-0.45766,0.45552
17,random,-0.45777,0.45552
18,random,-0.10268,0.45552
19,random,-0.30566,0.45552
20,random,-0.40824,0.45552
21,gp,0.50837,0.50837
22,gp,0.5083,0.50837
23,gp,0.51063,0.51063
24,gp,0.40809,0.51063
25,gp,0.20687,0.51063
26,gp,0.5096,0.51063
27,gp,0.46183,0.51063
28,gp,0.35672,0.51063
29,gp,0.05372,0.51063
30,gp,0.25473,0.51063
31,gp,0.45843,0.51063
32,gp,0.20278,0.51063
33,gp,0.41385,0.51063
34,gp,0.46177,0.51063
35,gp,0.40958,0.51063
36,gp,0.4589,0.51063
37,gp,0.35452,0.51063
38,gp,0.30845,0.51063
39,gp,0.46063,0.51063
40,gp,0.46238,0.51063
41,gp,0.46028,0.51063
42,gp,0.40242,0.51063
43,gp,0.46286,0.51063
44,gp,-0.25071,0.51063
45,gp,0.30832,0.51063
46,gp,0.46406,0.51063
47,gp,0.51299,0.51299
48,gp,0.46294,0.51299
49,gp,-0.30519,0.51299
50,gp,0.25728,0.51299
51,gp,0.15006,0.51299
52,gp,0.50913,0.51299
53,gp,0.50964,0.51299
54,gp,0.45836,0.51299
55,gp,0.00191,0.51299
56,gp,0.45504,0.51299
57,gp,0.31086,0.51299
58,gp,0.00026,0.51299
59,gp,0.46203,0.51299
60,gp,-0.4589,0.51299
61,gp,0.30561,0.51299
62,gp,-0.1495,0.51299
63,gp,0.46619,0.51299
64,gp,0.41267,0.51299
65,gp,-0.35347,0.51299
66,gp,0.46085,0.51299
67,gp,0.46122,0.51299
68,gp,0.51106,0.51299
69,gp,0.41121,0.51299
70,gp,0.35722,0.51299
71,gp,0.20738,0.51299
72,gp,0.51049,0.51299
73,gp,0.362,0.51299
74,gp,0.40525,0.51299
75,gp,0.51253,0.51299
76,gp,0.45681,0.51299
77,gp,0.50921,0.51299
78,gp,0.50989,0.51299
79,gp,0.5136,0.5136
80,gp,0.50862,0.5136
