step,phase,J,best_so_far
1,random,-0.16071,-0.16071
2,random,0.3137,0.3137
3,random,0.00108,0.3137
4,random,-0.25513,0.3137
5,random,-0.05012,0.3137
6,random,-0.05346,0.3137
7,random,-0.05909,0.3137
8,random,0.05442,0.3137
9,random,-0.04746,0.3137
10,random,-0.52244,0.3137
11,random,-0.51949,0.3137
12,random,-0.15602,0.3137
13,random,-0.5261,0.3137
14,random,0.31298,0.3137
15,random,-0.00404,0.3137
16,random,-0.0558,0.3137
17,random,-0.05144,0.3137
18,random,-0.47023,0.3137
19,random,-0.3087,0.3137
20,random,0.05953,0.3137
21,gp,0.51792,0.51792
22,gp,0.46281,0.51792
23,gp,0.06161,0.51792
24,gp,0.05967,0.51792
25,gp,0.05801,0.51792
26,gp,0.0075,0.51792
27,gp,0.26353,0.51792
28,gp,0.26774,0.51792
29,gp,0.05202,0.51792
30,gp,0.21882,0.51792
31,gp,-0.19443,0.51792
32,gp,0.47566,0.51792
33,gp,0.422,0.51792
34,gp,0.4672,0.51792
35,gp,0.32066,0.51792
36,gp,0.21164,0.51792
37,gp,0.53195,0.53195
38,gp,0.4268,0.53195
39,gp,0.15608,0.53195
40,gp,0.52544,0.53195
41,gp,0.53162,0.53195
42,gp,0.36815,0.53195
43,gp,0.36665,0.53195
44,gp,0.36209,0.53195
45,gp,0.4749,0.53195
46,gp,0.21408,0.53195
47,gp,0.20779,0.53195
48,gp,0.4763,0.53195
49,gp,0.21239,0.53195
50,gp,0.47424,0.53195
51,gp,0.16245,0.53195
52,gp,0.48107,0.53195
53,gp,-0.05039,0.53195
54,gp,0.37145,0.53195
55,gp,0.06151,0.53195
56,gp,0.36908,0.53195
57,gp,0.42637,0.53195
58,gp,-0.29285,0.53195
59,gp,0.53114,0.53195
60,gp,0.53225,0.53225
61,gp,0.15995,0.53225
62,gp,0.48051,0.53225
63,gp,0.47174,0.53225
64,gp,0.05707,0.53225
65,gp,0.51498,0.53225
66,gp,0.53229,0.53229
67,gp,0.5236,0.53229
68,gp,0.53179,0.53229
69,gp,0.46865,0.53229
70,gp,0.53105,0.53229
71,gp,0.36694,0.53229
72,gp,0.00334,0.53229
73,gp,0.46207,0.53229
74,gp,0.41758,0.53229
75,gp,0.46977,0.53229
76,gp,0.31191,0.53229
77,gp,0.52658,0.53229
78,gp,0.47437,0.53229
79,gp,0.47198,0.53229
80,gp,0.3693,0.53229
