step,phase,J,best_so_far
1,random,-0.26326,-0.26326
2,random,0.31021,0.31021
3,random,-0.05225,0.31021
4,random,-0.36023,0.31021
5,random,-0.05363,0.31021
6,random,-0.05579,0.31021
7,random,-0.11214,0.31021
8,random,-0.24688,0.31021
9,random,-0.0504,0.31021
10,random,-0.52812,0.31021
11,random,-0.52509,0.31021
12,random,-0.31068,0.31021
13,random,-0.53062,0.31021
14,random,0.25906,0.31021
15,random,-0.05774,0.31021
16,random,-0.05779,0.31021
17,random,-0.05278,0.31021
18,random,-0.52472,0.31021
19,random,-0.36443,0.31021
20,random,0.05638,0.31021
21,gp,0.30624,0.31021
22,gp,0.51302,0.51302
23,gp,0.26579,0.51302
24,gp,0.05709,0.51302
25,gp,0.31201,0.51302
26,gp,0.00969,0.51302
27,gp,0.15709,0.51302
28,gp,0.46132,0.51302
29,gp,0.30499,0.51302
30,gp,0.0614,0.51302
31,gp,0.51555,0.51555
32,gp,0.05728,0.51555
33,gp,0.36515,0.51555
34,gp,0.36691,0.51555
35,gp,0.45887,0.51555
36,gp,0.46483,0.51555
37,gp,0.52828,0.52828
38,gp,0.47321,0.52828
39,gp,-0.37807,0.52828
40,gp,0.3091,0.52828
41,gp,0.4769,0.52828
42,gp,-0.14789,0.52828
43,gp,0.25316,0.52828
44,gp,0.51647,0.52828
45,gp,0.36522,0.52828
46,gp,0.47836,0.52828
47,gp,0.21291,0.52828
48,gp,0.47229,0.52828
49,gp,0.42097,0.52828
50,gp,0.46895,0.52828
51,gp,0.47242,0.52828
52,gp,0.47668,0.52828
53,gp,-0.1529,0.52828
54,gp,0.462,0.52828
55,gp,0.46706,0.52828
56,gp,0.30773,0.52828
57,gp,0.47232,0.52828
58,gp,0.00954,0.52828
59,gp,0.09962,0.52828
60,gp,0.47764,0.52828
61,gp,0.52459,0.52828
62,gp,0.36757,0.52828
63,gp,0.46662,0.52828
64,gp,0.4759,0.52828
65,gp,0.5141,0.52828
66,gp,-0.37094,0.52828
67,gp,-0.05751,0.52828
68,gp,0.47712,0.52828
69,gp,0.5263,0.52828
70,gp,0.52628,0.52828
71,gp,0.36634,0.52828
72,gp,0.05012,0.52828
73,gp,0.41977,0.52828
74,gp,0.52375,0.52828
75,gp,-0.04701,0.52828
76,gp,0.46997,0.52828
77,gp,0.15977,0.52828
78,gp,-0.31636,0.52828
79,gp,0.36101,0.52828
80,gp,0.46229,0.52828
