step,phase,J,best_so_far
1,random,0.30293,0.30293
2,random,0.52588,0.52588
3,random,0.4644,0.52588
4,random,0.40956,0.52588
5,random,0.46716,0.52588
6,random,0.36502,0.52588
7,random,0.30755,0.52588
8,random,0.47127,0.52588
9,random,0.47157,0.52588
10,random,-0.52078,0.52588
11,random,-0.36206,0.52588
12,random,0.35588,0.52588
13,random,-0.52411,0.52588
14,random,0.47711,0.52588
15,random,0.46208,0.52588
16,random,0.36201,0.52588
17,random,0.36895,0.52588
18,random,-0.20782,0.52588
19,random,0.30461,0.52588
20,random,0.52599,0.52599
21,gp,0.5268,0.5268
22,gp,0.47219,0.5268
23,gp,0.52215,0.5268
24,gp,0.47862,0.5268
25,gp,0.41802,0.5268
26,gp,0.47098,0.5268
27,gp,0.41986,0.5268
28,gp,0.37386,0.5268
29,gp,0.53832,0.53832
30,gp,0.48429,0.53832
31,gp,0.52481,0.53832
32,gp,0.52431,0.53832
33,gp,0.48295,0.53832
34,gp,0.48182,0.53832
35,gp,0.41295,0.53832
36,gp,0.47255,0.53832
37,gp,0.52864,0.53832
38,gp,0.52147,0.53832
39,gp,0.47466,0.53832
40,gp,0.52945,0.53832
41,gp,0.529,0.53832
42,gp,0.38132,0.53832
43,gp,0.52723,0.53832
44,gp,0.47785,0.53832
45,gp,0.36373,0.53832
46,gp,0.16042,0.53832
47,gp,0.46773,0.53832
48,gp,0.48035,0.53832
49,gp,0.31593,0.53832
50,gp,0.48833,0.53832
51,gp,0.47014,0.53832
52,gp,0.53151,0.53832
53,gp,0.52871,0.53832
54,gp,0.53743,0.53832
55,gp,0.53294,0.53832
56,gp,0.53207,0.53832
57,gp,0.48076,0.53832
58,gp,0.46864,0.53832
59,gp,0.5392,0.5392
60,gp,0.47798,0.5392
61,gp,0.47545,0.5392
62,gp,0.48014,0.5392
63,gp,0.47428,0.5392
64,gp,0.37761,0.5392
65,gp,0.52576,0.5392
66,gp,0.20898,0.5392
67,gp,0.48089,0.5392
68,gp,0.47247,0.5392
69,gp,0.25597,0.5392
70,gp,0.46491,0.5392
71,gp,0.53068,0.5392
72,gp,0.52245,0.5392
73,gp,0.52076,0.5392
74,gp,0.47138,0.5392
75,gp,0.52818,0.5392
76,gp,0.37381,0.5392
77,gp,0.4694,0.5392
78,gp,0.00267,0.5392
79,gp,0.52982,0.5392
80,gp,0.5291,0.5392
