step,phase,J,best_so_far
1,random,0.0046,0.0046
2,random,0.25874,0.25874
3,random,0.15933,0.25874
4,random,0.00263,0.25874
5,random,0.10446,0.25874
6,random,-0.40068,0.25874
7,random,0.05257,0.25874
8,random,-0.35308,0.25874
9,random,-0.14986,0.25874
10,random,0.25989,0.25989
11,random,0.1619,0.25989
12,random,0.09829,0.25989
13,random,0.35968,0.35968
14,random,-0.40078,0.35968
15,random,-0.09584,0.35968
16,random,-0.25322,0.35968
17,random,-0.35477,0.35968
18,random,0.15528,0.35968
19,random,0.15362,0.35968
20,random,0.05112,0.35968
21,gp,0.00679,0.35968
22,gp,0.31215,0.35968
23,gp,0.00844,0.35968
24,gp,0.4628,0.4628
25,gp,0.46593,0.46593
26,gp,0.36225,0.46593
27,gp,0.41422,0.46593
28,gp,0.4594,0.46593
29,gp,0.51531,0.51531
30,gp,0.41507,0.51531
31,gp,0.46718,0.51531
32,gp,0.16,0.51531
33,gp,0.46236,0.51531
34,gp,0.4655,0.51531
35,gp,0.46372,0.51531
36,gp,0.36001,0.51531
37,gp,0.4635,0.51531
38,gp,0.46277,0.51531
39,gp,0.51692,0.51692
40,gp,0.31571,0.51692
41,gp,0.46859,0.51692
42,gp,0.46872,0.51692
43,gp,0.41472,0.51692
44,gp,0.11281,0.51692
45,gp,0.15718,0.51692
46,gp,0.41496,0.51692
47,gp,0.3621,0.51692
48,gp,0.46753,0.51692
49,gp,0.36826,0.51692
50,gp,0.05766,0.51692
51,gp,0.314,0.51692
52,gp,0.41686,0.51692
53,gp,0.46151,0.51692
54,gp,0.46595,0.51692
55,gp,0.35644,0.51692
56,gp,0.31067,0.51692
57,gp,0.46373,0.51692
58,gp,0.3707,0.51692
59,gp,0.46139,0.51692
60,gp,0.51755,0.51755
61,gp,0.2072,0.51755
62,gp,0.46708,0.51755
63,gp,0.51462,0.51755
64,gp,0.51663,0.51755
65,gp,0.35691,0.51755
66,gp,0.15979,0.51755
67,gp,0.46984,0.51755
68,gp,0.46473,0.51755
69,gp,0.32017,0.51755
70,gp,0.15841,0.51755
71,gp,0.51392,0.51755
72,gp,0.35694,0.51755
73,gp,0.20649,0.51755
74,gp,0.26323,0.51755
75,gp,0.46311,0.51755
76,gp,0.26417,0.51755
77,gp,0.35702,0.51755
78,gp,0.41836,0.51755
79,gp,0.45964,0.51755
80,gp,0.25773,0.51755
