step,phase,J,best_so_far
1,random,-0.4594,-0.4594
2,random,-0.09394,-0.09394
3,random,-0.15146,-0.09394
4,random,-0.45887,-0.09394
5,random,-0.35076,-0.09394
6,random,-0.04731,-0.04731
7,random,-0.46277,-0.04731
8,random,-0.39775,-0.04731
9,random,-0.04452,-0.04452
10,random,-0.46757,-0.04452
11,random,-0.46492,-0.04452
12,random,-0.46938,-0.04452
13,random,-0.52161,-0.04452
14,random,-0.24305,-0.04452
15,random,-0.04862,-0.04452
16,random,-0.14964,-0.04452
17,random,-0.04038,-0.04038
18,random,-0.51377,-0.04038
19,random,-0.459,-0.04038
20,random,-0.14658,-0.04038
21,gp,-0.04821,-0.04038
22,gp,-0.14777,-0.04038
23,gp,-0.1985,-0.04038
24,gp,0.00209,0.00209
25,gp,-0.14907,0.00209
26,gp,0.05746,0.05746
27,gp,-0.30365,0.05746
28,gp,-0.19652,0.05746
29,gp,0.01175,0.05746
30,gp,0.15546,0.15546
31,gp,0.16096,0.16096
32,gp,0.05885,0.16096
33,gp,0.4173,0.4173
34,gp,0.20072,0.4173
35,gp,-0.04452,0.4173
36,gp,-0.04267,0.4173
37,gp,0.31125,0.4173
38,gp,0.06256,0.4173
39,gp,0.0993,0.4173
40,gp,0.1565,0.4173
41,gp,0.05916,0.4173
42,gp,0.51173,0.51173
43,gp,0.36024,0.51173
44,gp,0.36586,0.51173
45,gp,0.0659,0.51173
46,gp,-0.05477,0.51173
47,gp,0.15108,0.51173
48,gp,0.41045,0.51173
49,gp,0.36462,0.51173
50,gp,0.26821,0.51173
51,gp,0.26696,0.51173
52,gp,-0.46034,0.51173
53,gp,-0.1516,0.51173
54,gp,0.26932,0.51173
55,gp,0.26069,0.51173
56,gp,0.46117,0.51173
57,gp,0.46317,0.51173
58,gp,0.00955,0.51173
59,gp,-0.04972,0.51173
60,gp,0.0565,0.51173
61,gp,0.36301,0.51173
62,gp,0.36966,0.51173
63,gp,0.46828,0.51173
64,gp,0.21908,0.51173
65,gp,0.16375,0.51173
66,gp,0.46329,0.51173
67,gp,0.4663,0.51173
68,gp,0.16741,0.51173
69,gp,0.16297,0.51173
70,gp,0.47005,0.51173
71,gp,0.31417,0.51173
72,gp,0.16003,0.51173
73,gp,0.10762,0.51173
74,gp,0.37225,0.51173
75,gp,0.41637,0.51173
76,gp,0.16721,0.51173
77,gp,0.05858,0.51173
78,gp,0.37082,0.51173
79,gp,0.15789,0.51173
80,gp,0.4653,0.51173
