step,phase,J,best_so_far
1,random,-0.19617,-0.19617
2,random,0.01434,0.01434
3,random,-0.0364,0.01434
4,random,-0.14531,0.01434
5,random,-0.19378,0.01434
6,random,-0.3517,0.01434
7,random,-0.14054,0.01434
8,random,-0.30099,0.01434
9,random,-0.19955,0.01434
10,random,-0.05266,0.01434
11,random,-0.14113,0.01434
12,random,-0.14355,0.01434
13,random,-0.14157,0.01434
14,random,-0.35079,0.01434
15,random,-0.19725,0.01434
16,random,-0.45663,0.01434
17,random,-0.358,0.01434
18,random,-0.19897,0.01434
19,random,-0.19798,0.01434
20,random,-0.14439,0.01434
21,gp,-0.14088,0.01434
22,gp,-0.03084,0.01434
23,gp,-0.18593,0.01434
24,gp,0.02005,0.02005
25,gp,-0.02906,0.02005
26,gp,-0.02483,0.02005
27,gp,0.0211,0.0211
28,gp,-0.03544,0.0211
29,gp,0.02027,0.0211
30,gp,-0.02314,0.0211
31,gp,0.01689,0.0211
32,gp,-0.0371,0.0211
33,gp,0.01782,0.0211
34,gp,-0.03424,0.0211
35,gp,-0.04494,0.0211
36,gp,0.01669,0.0211
37,gp,-0.02542,0.0211
38,gp,0.01692,0.0211
39,gp,0.01048,0.0211
40,gp,-0.03719,0.0211
41,gp,0.01266,0.0211
42,gp,-0.04549,0.0211
43,gp,-0.01943,0.0211
44,gp,-0.0332,0.0211
45,gp,0.01527,0.0211
46,gp,-0.03864,0.0211
47,gp,-0.04077,0.0211
48,gp,-0.0338,0.0211
49,gp,-0.03044,0.0211
50,gp,-0.02963,0.0211
51,gp,0.02634,0.02634
52,gp,-0.03847,0.02634
53,gp,-0.03715,0.02634
54,gp,-0.03018,0.02634
55,gp,-0.03595,0.02634
56,gp,-0.03574,0.02634
57,gp,-0.13556,0.02634
58,gp,0.02481,0.02634
59,gp,-0.13495,0.02634
60,gp,-0.02057,0.02634
61,gp,0.00902,0.02634
62,gp,0.01136,0.02634
63,gp,0.05123,0.05123
64,gp,0.01374,0.05123
65,gp,0.01922,0.05123
66,gp,0.25111,0.25111
67,gp,0.00635,0.25111
68,gp,-0.03527,0.25111
69,gp,-0.14796,0.25111
70,gp,-0.14453,0.25111
71,gp,0.0117,0.25111
72,gp,-0.04506,0.25111
73,gp,-0.14101,0.25111
74,gp,-0.15483,0.25111
75,gp,0.02087,0.25111
76,gp,0.00785,0.25111
77,gp,-0.14039,0.25111
78,gp,-0.14758,0.25111
79,gp,-0.30394,0.25111
80,gp,-0.03611,0.25111
