step,phase,J,best_so_far
1,random,-0.46271,-0.46271
2,random,0.05645,0.05645
3,random,-0.15321,0.05645
4,random,-0.35643,0.05645
5,random,-0.30302,0.05645
6,random,-0.15331,0.05645
7,random,-0.36086,0.05645
8,random,-0.39633,0.05645
9,random,-0.04929,0.05645
10,random,-0.47275,0.05645
11,random,-0.51683,0.05645
12,random,-0.35994,0.05645
13,random,-0.51991,0.05645
14,random,-0.09241,0.05645
15,random,-0.25429,0.05645
16,random,-0.15463,0.05645
17,random,-0.04997,0.05645
18,random,-0.51909,0.05645
19,random,-0.50987,0.05645
20,random,-0.14557,0.05645
21,gp,-0.14964,0.05645
22,gp,0.30949,0.30949
23,gp,0.10634,0.30949
24,gp,-0.04575,0.30949
25,gp,0.41743,0.41743
26,gp,0.41369,0.41743
27,gp,0.46311,0.46311
28,gp,0.05799,0.46311
29,gp,0.05943,0.46311
30,gp,0.11127,0.46311
31,gp,0.26263,0.46311
32,gp,0.41817,0.46311
33,gp,-0.29406,0.46311
34,gp,0.31689,0.46311
35,gp,0.36476,0.46311
36,gp,-0.14598,0.46311
37,gp,0.46859,0.46859
38,gp,0.26312,0.46859
39,gp,0.41899,0.46859
40,gp,0.41501,0.46859
41,gp,0.35468,0.46859
42,gp,0.51916,0.51916
43,gp,0.46242,0.51916
44,gp,0.41253,0.51916
45,gp,0.5176,0.51916
46,gp,0.47076,0.51916
47,gp,0.46774,0.51916
48,gp,0.47073,0.51916
49,gp,0.47057,0.51916
50,gp,0.31695,0.51916
51,gp,0.46601,0.51916
52,gp,0.46531,0.51916
53,gp,-0.15351,0.51916
54,gp,-0.10094,0.51916
55,gp,0.16171,0.51916
56,gp,0.40902,0.51916
57,gp,0.47022,0.51916
58,gp,0.05906,0.51916
59,gp,0.46933,0.51916
60,gp,0.36476,0.51916
61,gp,-0.35242,0.51916
62,gp,0.46533,0.51916
63,gp,0.41718,0.51916
64,gp,0.05343,0.51916
65,gp,-0.05331,0.51916
66,gp,0.4559,0.51916
67,gp,0.31664,0.51916
68,gp,0.15837,0.51916
69,gp,0.46975,0.51916
70,gp,0.41912,0.51916
71,gp,0.51761,0.51916
72,gp,-0.1993,0.51916
73,gp,0.52149,0.52149
74,gp,0.41794,0.52149
75,gp,0.36866,0.52149
76,gp,0.51673,0.52149
77,gp,0.30576,0.52149
78,gp,0.21122,0.52149
79,gp,0.46158,0.52149
80,gp,-0.3067,0.52149
