step,phase,J,best_so_far
1,random,-0.35098,-0.35098
2,random,-0.24683,-0.24683
3,random,0.05316,0.05316
4,random,-0.45249,0.05316
5,random,0.05486,0.05486
6,random,0.05695,0.05695
7,random,-0.2048,0.05695
8,random,-0.39822,0.05695
9,random,0.05844,0.05844
10,random,0.09861,0.09861
11,random,-0.39797,0.09861
12,random,-0.36436,0.09861
13,random,-0.45293,0.09861
14,random,-0.24779,0.09861
15,random,0.1076,0.1076
16,random,0.00384,0.1076
17,random,0.16202,0.16202
18,random,0.05184,0.16202
19,random,-0.40066,0.16202
20,random,0.05217,0.16202
21,gp,-0.40473,0.16202
22,gp,0.10834,0.16202
23,gp,0.05831,0.16202
24,gp,0.0582,0.16202
25,gp,0.05704,0.16202
26,gp,0.30106,0.30106
27,gp,0.45722,0.45722
28,gp,0.00849,0.45722
29,gp,0.35539,0.45722
30,gp,0.30522,0.45722
31,gp,0.36003,0.45722
32,gp,0.10869,0.45722
33,gp,0.50521,0.50521
34,gp,0.1021,0.50521
35,gp,0.45554,0.50521
36,gp,0.40783,0.50521
37,gp,0.16009,0.50521
38,gp,0.34771,0.50521
39,gp,0.45282,0.50521
40,gp,0.14957,0.50521
41,gp,0.40124,0.50521
42,gp,0.35286,0.50521
43,gp,0.35233,0.50521
44,gp,0.40907,0.50521
45,gp,0.45675,0.50521
46,gp,0.4591,0.50521
47,gp,0.45727,0.50521
48,gp,0.45783,0.50521
49,gp,0.30141,0.50521
50,gp,0.1122,0.50521
51,gp,0.36101,0.50521
52,gp,0.45732,0.50521
53,gp,0.35473,0.50521
54,gp,0.35023,0.50521
55,gp,0.14766,0.50521
56,gp,0.51132,0.51132
57,gp,0.35826,0.51132
58,gp,0.15932,0.51132
59,gp,0.36047,0.51132
60,gp,0.05711,0.51132
61,gp,0.15866,0.51132
62,gp,0.499,0.51132
63,gp,0.2606,0.51132
64,gp,0.45781,0.51132
65,gp,0.10478,0.51132
66,gp,-0.25318,0.51132
67,gp,0.30708,0.51132
68,gp,0.01346,0.51132
69,gp,0.30858,0.51132
70,gp,0.14481,0.51132
71,gp,0.24486,0.51132
72,gp,0.05866,0.51132
73,gp,0.35432,0.51132
74,gp,0.45351,0.51132
75,gp,0.45983,0.51132
76,gp,-0.14623,0.51132
77,gp,0.15121,0.51132
78,gp,0.1567,0.51132
79,gp,0.35936,0.51132
80,gp,-0.30318,0.51132
