step,phase,J,best_so_far
1,random,-0.18804,-0.18804
2,random,-0.16557,-0.16557
3,random,-0.16174,-0.16174
4,random,-0.1652,-0.16174
5,random,-0.23601,-0.16174
6,random,-0.15238,-0.15238
7,random,-0.16558,-0.15238
8,random,-0.17428,-0.15238
9,random,-0.10319,-0.10319
10,random,-0.17054,-0.10319
11,random,-0.18396,-0.10319
12,random,-0.19594,-0.10319
13,random,-0.21113,-0.10319
14,random,-0.18775,-0.10319
15,random,-0.16435,-0.10319
16,random,-0.13914,-0.10319
17,random,-0.14327,-0.10319
18,random,-0.15547,-0.10319
19,random,-0.1875,-0.10319
20,random,-0.19329,-0.10319
21,random,-0.19974,-0.10319
22,random,-0.19084,-0.10319
23,random,-0.1781,-0.10319
24,random,-0.14329,-0.10319
25,random,-0.20082,-0.10319
26,random,-0.16493,-0.10319
27,random,-0.19631,-0.10319
28,random,-0.17287,-0.10319
29,random,-0.14239,-0.10319
30,random,-0.15676,-0.10319
31,random,-0.20917,-0.10319
32,random,-0.25975,-0.10319
33,random,-0.17708,-0.10319
34,random,-0.12679,-0.10319
35,random,-0.20267,-0.10319
36,random,-0.1495,-0.10319
37,random,-0.1876,-0.10319
38,random,-0.14526,-0.10319
39,random,-0.27687,-0.10319
40,random,-0.15288,-0.10319
41,gp,-0.12042,-0.10319
42,gp,-0.16622,-0.10319
43,gp,-0.12812,-0.10319
44,gp,-0.15733,-0.10319
45,gp,-0.13128,-0.10319
46,gp,-0.1288,-0.10319
47,gp,-0.12603,-0.10319
48,gp,-0.14102,-0.10319
49,gp,-0.08924,-0.08924
50,gp,-0.10647,-0.08924
51,gp,-0.16397,-0.08924
52,gp,-0.13084,-0.08924
53,gp,-0.17036,-0.08924
54,gp,-0.10252,-0.08924
55,gp,-0.12157,-0.08924
56,gp,-0.1484,-0.08924
57,gp,-0.15492,-0.08924
58,gp,-0.09568,-0.08924
59,gp,-0.11609,-0.08924
60,gp,-0.12998,-0.08924
61,gp,-0.10968,-0.08924
62,gp,-0.11943,-0.08924
63,gp,-0.11318,-0.08924
64,gp,-0.10737,-0.08924
65,gp,-0.17924,-0.08924
66,gp,-0.11244,-0.08924
67,gp,-0.20207,-0.08924
68,gp,-0.16203,-0.08924
69,gp,-0.12733,-0.08924
70,gp,-0.17439,-0.08924
71,gp,-0.11825,-0.08924
72,gp,-0.16256,-0.08924
73,gp,-0.15446,-0.08924
74,gp,-0.1443,-0.08924
75,gp,-0.09313,-0.08924
76,gp,-0.16576,-0.08924
77,gp,-0.17504,-0.08924
78,gp,-0.21793,-0.08924
79,gp,-0.15297,-0.08924
80,gp,-0.13759,-0.08924
81,gp,-0.13736,-0.08924
82,gp,-0.14253,-0.08924
83,gp,-0.10331,-0.08924
84,gp,-0.1342,-0.08924
85,gp,-0.11387,-0.08924
86,gp,-0.20044,-0.08924
87,gp,-0.13216,-0.08924
88,gp,-0.10311,-0.08924
89,gp,-0.12668,-0.08924
90,gp,-0.13467,-0.08924
91,gp,-0.133,-0.08924
92,gp,-0.09904,-0.08924
93,gp,-0.12407,-0.08924
94,gp,-0.13291,-0.08924
95,gp,-0.13469,-0.08924
96,gp,-0.09771,-0.08924
97,gp,-0.18007,-0.08924
98,gp,-0.12409,-0.08924
99,gp,-0.10056,-0.08924
100,gp,-0.13158,-0.08924
101,gp,-0.1045,-0.08924
102,gp,-0.10913,-0.08924
103,gp,-0.15611,-0.08924
104,gp,-0.11147,-0.08924
105,gp,-0.10905,-0.08924
106,gp,-0.11958,-0.08924
107,gp,-0.13705,-0.08924
108,gp,-0.14009,-0.08924
109,gp,-0.11468,-0.08924
110,gp,-0.15155,-0.08924
111,gp,-0.13169,-0.08924
112,gp,-0.12464,-0.08924
113,gp,-0.14056,-0.08924
114,gp,-0.17222,-0.08924
115,gp,-0.10256,-0.08924
116,gp,-0.13173,-0.08924
117,gp,-0.0958,-0.08924
118,gp,-0.11742,-0.08924
119,gp,-0.12481,-0.08924
120,gp,-0.16315,-0.08924
