step,phase,J,best_so_far
1,random,-0.2709,-0.2709
2,random,-0.22585,-0.22585
3,random,-0.23873,-0.22585
4,random,-0.22525,-0.22525
5,random,-0.28267,-0.22525
6,random,-0.23669,-0.22525
7,random,-0.25725,-0.22525
8,random,-0.25536,-0.22525
9,random,-0.21878,-0.21878
10,random,-0.22744,-0.21878
11,random,-0.27259,-0.21878
12,random,-0.22973,-0.21878
13,random,-0.29973,-0.21878
14,random,-0.2097,-0.2097
15,random,-0.25703,-0.2097
16,random,-0.25328,-0.2097
17,random,-0.29057,-0.2097
18,random,-0.24236,-0.2097
19,random,-0.25158,-0.2097
20,random,-0.25303,-0.2097
21,random,-0.24575,-0.2097
22,random,-0.18083,-0.18083
23,random,-0.24115,-0.18083
24,random,-0.24855,-0.18083
25,random,-0.26806,-0.18083
26,random,-0.23698,-0.18083
27,random,-0.24998,-0.18083
28,random,-0.2289,-0.18083
29,random,-0.22141,-0.18083
30,random,-0.25543,-0.18083
31,random,-0.26854,-0.18083
32,random,-0.2916,-0.18083
33,random,-0.25855,-0.18083
34,random,-0.18941,-0.18083
35,random,-0.19888,-0.18083
36,random,-0.22658,-0.18083
37,random,-0.27009,-0.18083
38,random,-0.258,-0.18083
39,random,-0.27617,-0.18083
40,random,-0.26252,-0.18083
41,gp,-0.20311,-0.18083
42,gp,-0.25432,-0.18083
43,gp,-0.19767,-0.18083
44,gp,-0.20196,-0.18083
45,gp,-0.18892,-0.18083
46,gp,-0.20482,-0.18083
47,gp,-0.23272,-0.18083
48,gp,-0.22165,-0.18083
49,gp,-0.20156,-0.18083
50,gp,-0.21579,-0.18083
51,gp,-0.19118,-0.18083
52,gp,-0.18789,-0.18083
53,gp,-0.23689,-0.18083
54,gp,-0.19524,-0.18083
55,gp,-0.21739,-0.18083
56,gp,-0.21311,-0.18083
57,gp,-0.17796,-0.17796
58,gp,-0.20359,-0.17796
59,gp,-0.20673,-0.17796
60,gp,-0.19842,-0.17796
61,gp,-0.21609,-0.17796
62,gp,-0.20593,-0.17796
63,gp,-0.228,-0.17796
64,gp,-0.20312,-0.17796
65,gp,-0.2616,-0.17796
66,gp,-0.22902,-0.17796
67,gp,-0.20366,-0.17796
68,gp,-0.21849,-0.17796
69,gp,-0.208,-0.17796
70,gp,-0.20246,-0.17796
71,gp,-0.23777,-0.17796
72,gp,-0.24315,-0.17796
73,gp,-0.2405,-0.17796
74,gp,-0.24803,-0.17796
75,gp,-0.19772,-0.17796
76,gp,-0.1944,-0.17796
77,gp,-0.21743,-0.17796
78,gp,-0.20454,-0.17796
79,gp,-0.24428,-0.17796
80,gp,-0.22017,-0.17796
81,gp,-0.20882,-0.17796
82,gp,-0.2064,-0.17796
83,gp,-0.21289,-0.17796
84,gp,-0.22918,-0.17796
85,gp,-0.18329,-0.17796
86,gp,-0.20927,-0.17796
87,gp,-0.21431,-0.17796
88,gp,-0.20058,-0.17796
89,gp,-0.20949,-0.17796
90,gp,-0.18927,-0.17796
91,gp,-0.20799,-0.17796
92,gp,-0.20524,-0.17796
93,gp,-0.16817,-0.16817
94,gp,-0.20249,-0.16817
95,gp,-0.18477,-0.16817
96,gp,-0.20727,-0.16817
97,gp,-0.23759,-0.16817
98,gp,-0.21923,-0.16817
99,gp,-0.25673,-0.16817
100,gp,-0.22207,-0.16817
101,gp,-0.198,-0.16817
102,gp,-0.20616,-0.16817
103,gp,-0.18934,-0.16817
104,gp,-0.19556,-0.16817
105,gp,-0.21396,-0.16817
106,gp,-0.18185,-0.16817
107,gp,-0.1826,-0.16817
108,gp,-0.21901,-0.16817
109,gp,-0.20445,-0.16817
110,gp,-0.21056,-0.16817
111,gp,-0.18789,-0.16817
112,gp,-0.22218,-0.16817
113,gp,-0.20493,-0.16817
114,gp,-0.21141,-0.16817
115,gp,-0.20233,-0.16817
116,gp,-0.22034,-0.16817
117,gp,-0.21358,-0.16817
118,gp,-0.18231,-0.16817
119,gp,-0.19607,-0.16817
120,gp,-0.19658,-0.16817
