step,phase,J,best_so_far
1,random,0.4599,0.4599
2,random,0.46184,0.46184
3,random,0.46185,0.46185
4,random,0.47314,0.47314
5,random,0.20497,0.47314
6,random,0.47705,0.47705
7,random,0.51645,0.51645
8,random,0.30715,0.51645
9,random,0.52605,0.52605
10,random,0.53831,0.53831
11,random,0.47142,0.53831
12,random,0.36265,0.53831
13,random,0.05555,0.53831
14,random,0.41174,0.53831
15,random,0.48234,0.53831
16,random,0.47539,0.53831
17,random,0.52345,0.53831
18,random,0.53319,0.53831
19,random,0.46977,0.53831
20,random,0.40372,0.53831
21,random,0.47472,0.53831
22,random,0.45874,0.53831
23,random,0.15686,0.53831
24,random,0.52343,0.53831
25,random,0.37439,0.53831
26,random,0.52409,0.53831
27,random,0.46782,0.53831
28,random,0.41303,0.53831
29,random,0.4532,0.53831
30,random,0.52171,0.53831
31,random,0.46352,0.53831
32,random,0.05962,0.53831
33,random,0.52287,0.53831
34,random,0.47274,0.53831
35,random,0.36139,0.53831
36,random,0.46865,0.53831
37,random,0.4252,0.53831
38,random,0.52092,0.53831
39,random,0.11896,0.53831
40,random,0.52347,0.53831
41,gp,0.52803,0.53831
42,gp,0.42759,0.53831
43,gp,0.52174,0.53831
44,gp,0.52908,0.53831
45,gp,0.52619,0.53831
46,gp,0.48093,0.53831
47,gp,0.52496,0.53831
48,gp,0.53718,0.53831
49,gp,0.42413,0.53831
50,gp,0.54503,0.54503
51,gp,0.4805,0.54503
52,gp,0.52987,0.54503
53,gp,0.54285,0.54503
54,gp,0.32622,0.54503
55,gp,0.47617,0.54503
56,gp,0.53853,0.54503
57,gp,0.48682,0.54503
58,gp,0.48609,0.54503
59,gp,0.5344,0.54503
60,gp,0.53453,0.54503
61,gp,0.54356,0.54503
62,gp,0.53802,0.54503
63,gp,0.38109,0.54503
64,gp,0.52736,0.54503
65,gp,0.48681,0.54503
66,gp,0.53311,0.54503
67,gp,0.53334,0.54503
68,gp,0.53975,0.54503
69,gp,0.53451,0.54503
70,gp,0.5391,0.54503
71,gp,0.54089,0.54503
72,gp,0.47696,0.54503
73,gp,0.54309,0.54503
74,gp,0.53515,0.54503
75,gp,0.5435,0.54503
76,gp,0.47151,0.54503
77,gp,0.53682,0.54503
78,gp,0.53925,0.54503
79,gp,0.48286,0.54503
80,gp,0.54126,0.54503
81,gp,0.53923,0.54503
82,gp,0.54485,0.54503
83,gp,0.52483,0.54503
84,gp,0.52793,0.54503
85,gp,0.53858,0.54503
86,gp,0.5327,0.54503
87,gp,0.53213,0.54503
88,gp,0.53938,0.54503
89,gp,0.52234,0.54503
90,gp,0.41854,0.54503
91,gp,0.53714,0.54503
92,gp,0.53299,0.54503
93,gp,0.54636,0.54636
94,gp,0.48629,0.54636
95,gp,0.54667,0.54667
96,gp,0.53183,0.54667
97,gp,0.41381,0.54667
98,gp,0.54097,0.54667
99,gp,0.53793,0.54667
100,gp,0.54077,0.54667
101,gp,0.53992,0.54667
102,gp,0.49329,0.54667
103,gp,0.49421,0.54667
104,gp,0.53868,0.54667
105,gp,0.27528,0.54667
106,gp,0.53808,0.54667
107,gp,0.5431,0.54667
108,gp,0.5399,0.54667
109,gp,0.47091,0.54667
110,gp,0.53278,0.54667
111,gp,0.4684,0.54667
112,gp,0.53304,0.54667
113,gp,0.48078,0.54667
114,gp,0.46775,0.54667
115,gp,0.53949,0.54667
116,gp,0.53611,0.54667
117,gp,0.53222,0.54667
118,gp,0.49122,0.54667
119,gp,0.54663,0.54667
120,gp,0.48898,0.54667
