step,phase,J,best_so_far
1,random,0.45634,0.45634
2,random,0.51276,0.51276
3,random,0.46058,0.51276
4,random,0.52226,0.52226
5,random,0.36013,0.52226
6,random,0.4762,0.52226
7,random,0.51508,0.52226
8,random,0.30474,0.52226
9,random,0.52681,0.52681
10,random,0.48744,0.52681
11,random,0.37185,0.52681
12,random,0.35991,0.52681
13,random,0.15663,0.52681
14,random,0.41207,0.52681
15,random,0.53188,0.53188
16,random,0.47381,0.53188
17,random,0.52307,0.53188
18,random,0.52898,0.53188
19,random,0.46918,0.53188
20,random,0.40162,0.53188
21,random,0.47266,0.53188
22,random,0.46031,0.53188
23,random,0.3093,0.53188
24,random,0.47386,0.53188
25,random,0.37482,0.53188
26,random,0.4713,0.53188
27,random,0.46888,0.53188
28,random,0.46803,0.53188
29,random,0.45149,0.53188
30,random,0.52147,0.53188
31,random,0.46155,0.53188
32,random,0.3621,0.53188
33,random,0.52709,0.53188
34,random,0.47596,0.53188
35,random,0.36223,0.53188
36,random,0.51785,0.53188
37,random,0.5229,0.53188
38,random,0.51978,0.53188
39,random,0.11983,0.53188
40,random,0.52206,0.53188
41,gp,0.47828,0.53188
42,gp,0.48002,0.53188
43,gp,0.52822,0.53188
44,gp,0.47406,0.53188
45,gp,0.47632,0.53188
46,gp,0.51979,0.53188
47,gp,0.51688,0.53188
48,gp,0.52845,0.53188
49,gp,0.52898,0.53188
50,gp,0.51865,0.53188
51,gp,0.48047,0.53188
52,gp,0.47304,0.53188
53,gp,0.52223,0.53188
54,gp,0.53067,0.53188
55,gp,0.48094,0.53188
56,gp,0.47721,0.53188
57,gp,0.46344,0.53188
58,gp,0.47418,0.53188
59,gp,0.52199,0.53188
60,gp,0.53239,0.53239
61,gp,0.53332,0.53332
62,gp,0.52437,0.53332
63,gp,0.52949,0.53332
64,gp,0.48086,0.53332
65,gp,0.53241,0.53332
66,gp,0.48507,0.53332
67,gp,0.4755,0.53332
68,gp,0.53143,0.53332
69,gp,0.52844,0.53332
70,gp,0.52756,0.53332
71,gp,0.5326,0.53332
72,gp,0.37067,0.53332
73,gp,0.47895,0.53332
74,gp,0.48291,0.53332
75,gp,0.48744,0.53332
76,gp,0.47485,0.53332
77,gp,0.51704,0.53332
78,gp,0.52614,0.53332
79,gp,0.54427,0.54427
80,gp,0.00048,0.54427
81,gp,0.47409,0.54427
82,gp,0.45794,0.54427
83,gp,0.53769,0.54427
84,gp,0.5236,0.54427
85,gp,0.5163,0.54427
86,gp,0.47007,0.54427
87,gp,0.47894,0.54427
88,gp,0.51499,0.54427
89,gp,0.53526,0.54427
90,gp,0.46495,0.54427
91,gp,0.53567,0.54427
92,gp,0.53498,0.54427
93,gp,0.53609,0.54427
94,gp,0.49035,0.54427
95,gp,0.53407,0.54427
96,gp,0.5335,0.54427
97,gp,0.52804,0.54427
98,gp,0.38379,0.54427
99,gp,0.32494,0.54427
100,gp,0.53667,0.54427
101,gp,0.5298,0.54427
102,gp,0.52442,0.54427
103,gp,0.47896,0.54427
104,gp,0.52195,0.54427
105,gp,0.53081,0.54427
106,gp,0.53268,0.54427
107,gp,0.51616,0.54427
108,gp,0.53372,0.54427
109,gp,0.53629,0.54427
110,gp,0.4763,0.54427
111,gp,0.53133,0.54427
112,gp,0.53889,0.54427
113,gp,0.53161,0.54427
114,gp,0.38584,0.54427
115,gp,0.53668,0.54427
116,gp,0.5327,0.54427
117,gp,0.53411,0.54427
118,gp,0.48167,0.54427
119,gp,0.53832,0.54427
120,gp,0.52032,0.54427
