step,phase,J,best_so_far
1,random,0.55852,0.55852
2,random,0.54438,0.55852
3,random,0.55721,0.55852
4,random,0.54991,0.55852
5,random,0.55798,0.55852
6,random,0.56371,0.56371
7,random,0.5436,0.56371
8,random,0.5596,0.56371
9,random,0.5618,0.56371
10,random,0.49702,0.56371
11,random,0.54144,0.56371
12,random,0.48455,0.56371
13,random,0.47811,0.56371
14,random,0.55337,0.56371
15,random,0.56155,0.56371
16,random,0.56387,0.56387
17,random,0.56365,0.56387
18,random,0.56301,0.56387
19,random,0.5574,0.56387
20,random,0.55785,0.56387
21,random,0.55108,0.56387
22,random,0.4847,0.56387
23,random,0.4819,0.56387
24,random,0.53932,0.56387
25,random,0.56262,0.56387
26,random,0.56191,0.56387
27,random,0.53875,0.56387
28,random,0.5487,0.56387
29,random,0.53685,0.56387
30,random,0.55796,0.56387
31,random,0.55516,0.56387
32,random,0.55763,0.56387
33,random,0.56221,0.56387
34,random,0.55812,0.56387
35,random,0.53728,0.56387
36,random,0.55472,0.56387
37,random,0.55926,0.56387
38,random,0.54531,0.56387
39,random,0.48939,0.56387
40,random,0.5615,0.56387
41,gp,0.56201,0.56387
42,gp,0.56345,0.56387
43,gp,0.5611,0.56387
44,gp,0.56566,0.56566
45,gp,0.56767,0.56767
46,gp,0.56819,0.56819
47,gp,0.56283,0.56819
48,gp,0.56719,0.56819
49,gp,0.56374,0.56819
50,gp,0.56118,0.56819
51,gp,0.55883,0.56819
52,gp,0.56383,0.56819
53,gp,0.56467,0.56819
54,gp,0.5616,0.56819
55,gp,0.56279,0.56819
56,gp,0.55789,0.56819
57,gp,0.5643,0.56819
58,gp,0.56569,0.56819
59,gp,0.56421,0.56819
60,gp,0.56508,0.56819
61,gp,0.56354,0.56819
62,gp,0.56593,0.56819
63,gp,0.56246,0.56819
64,gp,0.5673,0.56819
65,gp,0.56557,0.56819
66,gp,0.56602,0.56819
67,gp,0.56352,0.56819
68,gp,0.51813,0.56819
69,gp,0.56331,0.56819
70,gp,0.55699,0.56819
71,gp,0.56639,0.56819
72,gp,0.56494,0.56819
73,gp,0.55528,0.56819
74,gp,0.56353,0.56819
75,gp,0.5521,0.56819
76,gp,0.56218,0.56819
77,gp,0.54873,0.56819
78,gp,0.5586,0.56819
79,gp,0.56357,0.56819
80,gp,0.56529,0.56819
81,gp,0.56641,0.56819
82,gp,0.54859,0.56819
83,gp,0.56586,0.56819
84,gp,0.56697,0.56819
85,gp,0.56769,0.56819
86,gp,0.55983,0.56819
87,gp,0.568,0.56819
88,gp,0.56597,0.56819
89,gp,0.56436,0.56819
90,gp,0.56741,0.56819
91,gp,0.56459,0.56819
92,gp,0.56602,0.56819
93,gp,0.56707,0.56819
94,gp,0.56597,0.56819
95,gp,0.55739,0.56819
96,gp,0.56288,0.56819
97,gp,0.55628,0.56819
98,gp,0.56541,0.56819
99,gp,0.56813,0.56819
100,gp,0.56495,0.56819
101,gp,0.56466,0.56819
102,gp,0.5546,0.56819
103,gp,0.56352,0.56819
104,gp,0.56439,0.56819
105,gp,0.56116,0.56819
106,gp,0.56817,0.56819
107,gp,0.55882,0.56819
108,gp,0.56035,0.56819
109,gp,0.56057,0.56819
110,gp,0.56834,0.56834
111,gp,0.56505,0.56834
112,gp,0.56125,0.56834
113,gp,0.56772,0.56834
114,gp,0.56369,0.56834
115,gp,0.56309,0.56834
116,gp,0.56316,0.56834
117,gp,0.56456,0.56834
118,gp,0.56549,0.56834
119,gp,0.56615,0.56834
120,gp,0.56667,0.56834
