step,phase,J,best_so_far
1,random,0.45087,0.45087
2,random,0.50888,0.50888
3,random,0.45662,0.50888
4,random,0.51405,0.51405
5,random,0.36039,0.51405
6,random,0.46538,0.51405
7,random,0.50565,0.51405
8,random,0.29928,0.51405
9,random,0.51984,0.51984
10,random,0.53637,0.53637
11,random,0.366,0.53637
12,random,0.19853,0.53637
13,random,-0.19763,0.53637
14,random,0.40736,0.53637
15,random,0.52318,0.53637
16,random,0.46608,0.53637
17,random,0.51615,0.53637
18,random,0.52139,0.53637
19,random,0.46193,0.53637
20,random,0.39634,0.53637
21,random,0.46443,0.53637
22,random,0.45911,0.53637
23,random,0.05504,0.53637
24,random,0.46628,0.53637
25,random,0.37171,0.53637
26,random,0.46183,0.53637
27,random,0.46292,0.53637
28,random,0.46534,0.53637
29,random,0.09271,0.53637
30,random,0.51451,0.53637
31,random,0.35454,0.53637
32,random,0.26189,0.53637
33,random,0.52173,0.53637
34,random,0.47369,0.53637
35,random,0.45619,0.53637
36,random,0.45732,0.53637
37,random,0.51627,0.53637
38,random,0.5124,0.53637
39,random,0.26821,0.53637
40,random,0.51215,0.53637
41,gp,0.31644,0.53637
42,gp,0.52162,0.53637
43,gp,0.41885,0.53637
44,gp,0.51848,0.53637
45,gp,0.5305,0.53637
46,gp,0.47711,0.53637
47,gp,0.47022,0.53637
48,gp,0.47283,0.53637
49,gp,0.42258,0.53637
50,gp,0.5155,0.53637
51,gp,0.51627,0.53637
52,gp,0.53144,0.53637
53,gp,0.4691,0.53637
54,gp,0.48441,0.53637
55,gp,0.52738,0.53637
56,gp,0.5199,0.53637
57,gp,0.53043,0.53637
58,gp,0.5256,0.53637
59,gp,0.52487,0.53637
60,gp,0.52475,0.53637
61,gp,0.52555,0.53637
62,gp,0.52767,0.53637
63,gp,0.46667,0.53637
64,gp,0.52218,0.53637
65,gp,0.52393,0.53637
66,gp,0.52348,0.53637
67,gp,0.46366,0.53637
68,gp,0.47847,0.53637
69,gp,0.5219,0.53637
70,gp,0.51706,0.53637
71,gp,0.51425,0.53637
72,gp,0.52559,0.53637
73,gp,0.51569,0.53637
74,gp,0.47607,0.53637
75,gp,0.51965,0.53637
76,gp,0.52584,0.53637
77,gp,0.52466,0.53637
78,gp,0.52214,0.53637
79,gp,0.46139,0.53637
80,gp,0.42525,0.53637
81,gp,0.46908,0.53637
82,gp,0.52341,0.53637
83,gp,0.36744,0.53637
84,gp,0.51877,0.53637
85,gp,0.52581,0.53637
86,gp,0.51998,0.53637
87,gp,0.53207,0.53637
88,gp,0.52779,0.53637
89,gp,0.4203,0.53637
90,gp,0.52409,0.53637
91,gp,0.51716,0.53637
92,gp,0.47671,0.53637
93,gp,0.47059,0.53637
94,gp,0.48955,0.53637
95,gp,0.52309,0.53637
96,gp,0.47261,0.53637
97,gp,0.42603,0.53637
98,gp,0.52265,0.53637
99,gp,0.32295,0.53637
100,gp,0.48471,0.53637
101,gp,0.52154,0.53637
102,gp,0.53407,0.53637
103,gp,0.52352,0.53637
104,gp,0.46598,0.53637
105,gp,0.37897,0.53637
106,gp,0.5174,0.53637
107,gp,0.47365,0.53637
108,gp,0.52568,0.53637
109,gp,0.5212,0.53637
110,gp,0.4846,0.53637
111,gp,0.47514,0.53637
112,gp,0.52989,0.53637
113,gp,0.51994,0.53637
114,gp,0.52611,0.53637
115,gp,0.52235,0.53637
116,gp,0.37819,0.53637
117,gp,0.52685,0.53637
118,gp,0.52583,0.53637
119,gp,0.47298,0.53637
120,gp,0.4166,0.53637
