step,phase,J,best_so_far
1,random,0.47528,0.47528
2,random,0.52854,0.52854
3,random,0.53008,0.53008
4,random,0.53827,0.53827
5,random,0.31458,0.53827
6,random,0.55655,0.55655
7,random,0.53663,0.55655
8,random,0.5209,0.55655
9,random,0.5512,0.55655
10,random,0.53891,0.55655
11,random,0.48695,0.55655
12,random,0.47447,0.55655
13,random,0.36299,0.55655
14,random,0.47249,0.55655
15,random,0.55927,0.55927
16,random,0.49375,0.55927
17,random,0.55183,0.55927
18,random,0.55298,0.55927
19,random,0.53667,0.55927
20,random,0.47252,0.55927
21,random,0.53387,0.55927
22,random,0.46662,0.55927
23,random,0.37403,0.55927
24,random,0.53967,0.55927
25,random,0.38731,0.55927
26,random,0.49623,0.55927
27,random,0.47795,0.55927
28,random,0.52847,0.55927
29,random,0.46857,0.55927
30,random,0.54361,0.55927
31,random,0.4787,0.55927
32,random,0.36677,0.55927
33,random,0.55001,0.55927
34,random,0.53627,0.55927
35,random,0.47411,0.55927
36,random,0.54559,0.55927
37,random,0.55082,0.55927
38,random,0.5412,0.55927
39,random,0.22208,0.55927
40,random,0.55031,0.55927
41,gp,0.55291,0.55927
42,gp,0.55451,0.55927
43,gp,0.55645,0.55927
44,gp,0.55335,0.55927
45,gp,0.53955,0.55927
46,gp,0.55648,0.55927
47,gp,0.49109,0.55927
48,gp,0.55427,0.55927
49,gp,0.55489,0.55927
50,gp,0.55252,0.55927
51,gp,0.56306,0.56306
52,gp,0.55123,0.56306
53,gp,0.4765,0.56306
54,gp,0.55486,0.56306
55,gp,0.56264,0.56306
56,gp,0.50284,0.56306
57,gp,0.5557,0.56306
58,gp,0.55846,0.56306
59,gp,0.55409,0.56306
60,gp,0.54846,0.56306
61,gp,0.55531,0.56306
62,gp,0.55632,0.56306
63,gp,0.5538,0.56306
64,gp,0.55432,0.56306
65,gp,0.53985,0.56306
66,gp,0.56296,0.56306
67,gp,0.55281,0.56306
68,gp,0.55262,0.56306
69,gp,0.4769,0.56306
70,gp,0.49071,0.56306
71,gp,0.5584,0.56306
72,gp,0.54677,0.56306
73,gp,0.552,0.56306
74,gp,0.49518,0.56306
75,gp,0.56228,0.56306
76,gp,0.49331,0.56306
77,gp,0.5477,0.56306
78,gp,0.53573,0.56306
79,gp,0.56416,0.56416
80,gp,0.55667,0.56416
81,gp,0.50024,0.56416
82,gp,0.55385,0.56416
83,gp,0.56101,0.56416
84,gp,0.55952,0.56416
85,gp,0.55589,0.56416
86,gp,0.5428,0.56416
87,gp,0.55743,0.56416
88,gp,0.55458,0.56416
89,gp,0.56149,0.56416
90,gp,0.56194,0.56416
91,gp,0.49217,0.56416
92,gp,0.56119,0.56416
93,gp,0.55702,0.56416
94,gp,0.55725,0.56416
95,gp,0.4865,0.56416
96,gp,0.55027,0.56416
97,gp,0.55681,0.56416
98,gp,0.55971,0.56416
99,gp,0.54373,0.56416
100,gp,0.37215,0.56416
101,gp,0.49988,0.56416
102,gp,0.32558,0.56416
103,gp,0.54238,0.56416
104,gp,0.5578,0.56416
105,gp,0.55593,0.56416
106,gp,0.5633,0.56416
107,gp,0.56568,0.56568
108,gp,0.55351,0.56568
109,gp,0.56128,0.56568
110,gp,0.55892,0.56568
111,gp,0.54588,0.56568
112,gp,0.543,0.56568
113,gp,0.56049,0.56568
114,gp,0.55444,0.56568
115,gp,0.56517,0.56568
116,gp,0.55972,0.56568
117,gp,0.55919,0.56568
118,gp,0.56011,0.56568
119,gp,0.54862,0.56568
120,gp,0.5645,0.56568
