step,phase,J,best_so_far
1,random,-0.18077,-0.18077
2,random,-0.14679,-0.14679
3,random,-0.15145,-0.14679
4,random,-0.16428,-0.14679
5,random,-0.21373,-0.14679
6,random,-0.14992,-0.14679
7,random,-0.15159,-0.14679
8,random,-0.17213,-0.14679
9,random,-0.10802,-0.10802
10,random,-0.15718,-0.10802
11,random,-0.18249,-0.10802
12,random,-0.16623,-0.10802
13,random,-0.18364,-0.10802
14,random,-0.17161,-0.10802
15,random,-0.16519,-0.10802
16,random,-0.13874,-0.10802
17,random,-0.15066,-0.10802
18,random,-0.15058,-0.10802
19,random,-0.19092,-0.10802
20,random,-0.18692,-0.10802
21,random,-0.18005,-0.10802
22,random,-0.16627,-0.10802
23,random,-0.17783,-0.10802
24,random,-0.14449,-0.10802
25,random,-0.19281,-0.10802
26,random,-0.14805,-0.10802
27,random,-0.18465,-0.10802
28,random,-0.17871,-0.10802
29,random,-0.15094,-0.10802
30,random,-0.14806,-0.10802
31,random,-0.20272,-0.10802
32,random,-0.23006,-0.10802
33,random,-0.17152,-0.10802
34,random,-0.1398,-0.10802
35,random,-0.18467,-0.10802
36,random,-0.14265,-0.10802
37,random,-0.1698,-0.10802
38,random,-0.14637,-0.10802
39,random,-0.24315,-0.10802
40,random,-0.14802,-0.10802
41,gp,-0.12451,-0.10802
42,gp,-0.13708,-0.10802
43,gp,-0.178,-0.10802
44,gp,-0.15771,-0.10802
45,gp,-0.12358,-0.10802
46,gp,-0.126,-0.10802
47,gp,-0.13433,-0.10802
48,gp,-0.16182,-0.10802
49,gp,-0.14372,-0.10802
50,gp,-0.11617,-0.10802
51,gp,-0.14064,-0.10802
52,gp,-0.12667,-0.10802
53,gp,-0.14532,-0.10802
54,gp,-0.12997,-0.10802
55,gp,-0.15497,-0.10802
56,gp,-0.15187,-0.10802
57,gp,-0.1442,-0.10802
58,gp,-0.11249,-0.10802
59,gp,-0.15044,-0.10802
60,gp,-0.17013,-0.10802
61,gp,-0.13096,-0.10802
62,gp,-0.15087,-0.10802
63,gp,-0.13851,-0.10802
64,gp,-0.14732,-0.10802
65,gp,-0.12889,-0.10802
66,gp,-0.1354,-0.10802
67,gp,-0.13105,-0.10802
68,gp,-0.14738,-0.10802
69,gp,-0.13965,-0.10802
70,gp,-0.16354,-0.10802
71,gp,-0.14991,-0.10802
72,gp,-0.14043,-0.10802
73,gp,-0.15496,-0.10802
74,gp,-0.13267,-0.10802
75,gp,-0.15379,-0.10802
76,gp,-0.15436,-0.10802
77,gp,-0.15206,-0.10802
78,gp,-0.15376,-0.10802
79,gp,-0.17703,-0.10802
80,gp,-0.13182,-0.10802
81,gp,-0.13104,-0.10802
82,gp,-0.11932,-0.10802
83,gp,-0.12169,-0.10802
84,gp,-0.17727,-0.10802
85,gp,-0.13859,-0.10802
86,gp,-0.20617,-0.10802
87,gp,-0.13687,-0.10802
88,gp,-0.16316,-0.10802
89,gp,-0.15647,-0.10802
90,gp,-0.13549,-0.10802
91,gp,-0.1471,-0.10802
92,gp,-0.09946,-0.09946
93,gp,-0.15682,-0.09946
94,gp,-0.11659,-0.09946
95,gp,-0.12525,-0.09946
96,gp,-0.10943,-0.09946
97,gp,-0.1424,-0.09946
98,gp,-0.11788,-0.09946
99,gp,-0.12627,-0.09946
100,gp,-0.12072,-0.09946
101,gp,-0.12084,-0.09946
102,gp,-0.11576,-0.09946
103,gp,-0.12755,-0.09946
104,gp,-0.16646,-0.09946
105,gp,-0.13629,-0.09946
106,gp,-0.10294,-0.09946
107,gp,-0.15546,-0.09946
108,gp,-0.10095,-0.09946
109,gp,-0.12058,-0.09946
110,gp,-0.12115,-0.09946
111,gp,-0.13656,-0.09946
112,gp,-0.13516,-0.09946
113,gp,-0.1283,-0.09946
114,gp,-0.14671,-0.09946
115,gp,-0.11442,-0.09946
116,gp,-0.13313,-0.09946
117,gp,-0.10549,-0.09946
118,gp,-0.17147,-0.09946
119,gp,-0.14783,-0.09946
120,gp,-0.12485,-0.09946
