step,phase,J,best_so_far
1,random,-0.24856,-0.24856
2,random,-0.23733,-0.23733
3,random,-0.22708,-0.22708
4,random,-0.23648,-0.22708
5,random,-0.28745,-0.22708
6,random,-0.24293,-0.22708
7,random,-0.25111,-0.22708
8,random,-0.27318,-0.22708
9,random,-0.21453,-0.21453
10,random,-0.22845,-0.21453
11,random,-0.26698,-0.21453
12,random,-0.23462,-0.21453
13,random,-0.29509,-0.21453
14,random,-0.22661,-0.21453
15,random,-0.26483,-0.21453
16,random,-0.24367,-0.21453
17,random,-0.24976,-0.21453
18,random,-0.25465,-0.21453
19,random,-0.25425,-0.21453
20,random,-0.25652,-0.21453
21,random,-0.25522,-0.21453
22,random,-0.19673,-0.19673
23,random,-0.22492,-0.19673
24,random,-0.23676,-0.19673
25,random,-0.23151,-0.19673
26,random,-0.2198,-0.19673
27,random,-0.25007,-0.19673
28,random,-0.22375,-0.19673
29,random,-0.20881,-0.19673
30,random,-0.24194,-0.19673
31,random,-0.28142,-0.19673
32,random,-0.27613,-0.19673
33,random,-0.25117,-0.19673
34,random,-0.20054,-0.19673
35,random,-0.222,-0.19673
36,random,-0.22654,-0.19673
37,random,-0.27208,-0.19673
38,random,-0.2448,-0.19673
39,random,-0.25548,-0.19673
40,random,-0.24775,-0.19673
41,gp,-0.23365,-0.19673
42,gp,-0.23332,-0.19673
43,gp,-0.22947,-0.19673
44,gp,-0.21088,-0.19673
45,gp,-0.23878,-0.19673
46,gp,-0.23024,-0.19673
47,gp,-0.23574,-0.19673
48,gp,-0.23266,-0.19673
49,gp,-0.2024,-0.19673
50,gp,-0.19733,-0.19673
51,gp,-0.21491,-0.19673
52,gp,-0.21982,-0.19673
53,gp,-0.19349,-0.19349
54,gp,-0.22968,-0.19349
55,gp,-0.21628,-0.19349
56,gp,-0.2037,-0.19349
57,gp,-0.19369,-0.19349
58,gp,-0.19771,-0.19349
59,gp,-0.21797,-0.19349
60,gp,-0.23957,-0.19349
61,gp,-0.1787,-0.1787
62,gp,-0.1977,-0.1787
63,gp,-0.20808,-0.1787
64,gp,-0.20662,-0.1787
65,gp,-0.19022,-0.1787
66,gp,-0.19746,-0.1787
67,gp,-0.20975,-0.1787
68,gp,-0.21624,-0.1787
69,gp,-0.17772,-0.17772
70,gp,-0.20507,-0.17772
71,gp,-0.19935,-0.17772
72,gp,-0.21962,-0.17772
73,gp,-0.19442,-0.17772
74,gp,-0.21151,-0.17772
75,gp,-0.20324,-0.17772
76,gp,-0.19441,-0.17772
77,gp,-0.2481,-0.17772
78,gp,-0.18799,-0.17772
79,gp,-0.20517,-0.17772
80,gp,-0.22504,-0.17772
81,gp,-0.20501,-0.17772
82,gp,-0.19392,-0.17772
83,gp,-0.21683,-0.17772
84,gp,-0.18654,-0.17772
85,gp,-0.19647,-0.17772
86,gp,-0.21244,-0.17772
87,gp,-0.20088,-0.17772
88,gp,-0.20322,-0.17772
89,gp,-0.19381,-0.17772
90,gp,-0.21763,-0.17772
91,gp,-0.17909,-0.17772
92,gp,-0.25789,-0.17772
93,gp,-0.20862,-0.17772
94,gp,-0.20119,-0.17772
95,gp,-0.18314,-0.17772
96,gp,-0.21105,-0.17772
97,gp,-0.18775,-0.17772
98,gp,-0.20303,-0.17772
99,gp,-0.20555,-0.17772
100,gp,-0.20526,-0.17772
101,gp,-0.21451,-0.17772
102,gp,-0.18703,-0.17772
103,gp,-0.18039,-0.17772
104,gp,-0.19184,-0.17772
105,gp,-0.21227,-0.17772
106,gp,-0.25042,-0.17772
107,gp,-0.20077,-0.17772
108,gp,-0.19235,-0.17772
109,gp,-0.22786,-0.17772
110,gp,-0.21033,-0.17772
111,gp,-0.19785,-0.17772
112,gp,-0.19343,-0.17772
113,gp,-0.20736,-0.17772
114,gp,-0.20575,-0.17772
115,gp,-0.24952,-0.17772
116,gp,-0.19175,-0.17772
117,gp,-0.163,-0.163
118,gp,-0.18006,-0.163
119,gp,-0.21637,-0.163
120,gp,-0.19853,-0.163
