step,phase,J,best_so_far
1,random,-0.19556,-0.19556
2,random,-0.17097,-0.17097
3,random,-0.17902,-0.17097
4,random,-0.17655,-0.17097
5,random,-0.23226,-0.17097
6,random,-0.16336,-0.16336
7,random,-0.16823,-0.16336
8,random,-0.18465,-0.16336
9,random,-0.11347,-0.11347
10,random,-0.16397,-0.11347
11,random,-0.18931,-0.11347
12,random,-0.19589,-0.11347
13,random,-0.21637,-0.11347
14,random,-0.18934,-0.11347
15,random,-0.1838,-0.11347
16,random,-0.14895,-0.11347
17,random,-0.15241,-0.11347
18,random,-0.16155,-0.11347
19,random,-0.19571,-0.11347
20,random,-0.19987,-0.11347
21,random,-0.20077,-0.11347
22,random,-0.19614,-0.11347
23,random,-0.22783,-0.11347
24,random,-0.15758,-0.11347
25,random,-0.21106,-0.11347
26,random,-0.17762,-0.11347
27,random,-0.19661,-0.11347
28,random,-0.17849,-0.11347
29,random,-0.15563,-0.11347
30,random,-0.16214,-0.11347
31,random,-0.21653,-0.11347
32,random,-0.25292,-0.11347
33,random,-0.19175,-0.11347
34,random,-0.13353,-0.11347
35,random,-0.20272,-0.11347
36,random,-0.17129,-0.11347
37,random,-0.18917,-0.11347
38,random,-0.16312,-0.11347
39,random,-0.2588,-0.11347
40,random,-0.16342,-0.11347
41,gp,-0.12892,-0.11347
42,gp,-0.18632,-0.11347
43,gp,-0.13124,-0.11347
44,gp,-0.16345,-0.11347
45,gp,-0.12474,-0.11347
46,gp,-0.16735,-0.11347
47,gp,-0.16585,-0.11347
48,gp,-0.13116,-0.11347
49,gp,-0.107,-0.107
50,gp,-0.13048,-0.107
51,gp,-0.14556,-0.107
52,gp,-0.13569,-0.107
53,gp,-0.19269,-0.107
54,gp,-0.12473,-0.107
55,gp,-0.13385,-0.107
56,gp,-0.16207,-0.107
57,gp,-0.14151,-0.107
58,gp,-0.1793,-0.107
59,gp,-0.16582,-0.107
60,gp,-0.12593,-0.107
61,gp,-0.16898,-0.107
62,gp,-0.12518,-0.107
63,gp,-0.11846,-0.107
64,gp,-0.14527,-0.107
65,gp,-0.12607,-0.107
66,gp,-0.12027,-0.107
67,gp,-0.14103,-0.107
68,gp,-0.17143,-0.107
69,gp,-0.18527,-0.107
70,gp,-0.14637,-0.107
71,gp,-0.12845,-0.107
72,gp,-0.15365,-0.107
73,gp,-0.16557,-0.107
74,gp,-0.12654,-0.107
75,gp,-0.10645,-0.10645
76,gp,-0.20415,-0.10645
77,gp,-0.12336,-0.10645
78,gp,-0.12405,-0.10645
79,gp,-0.19233,-0.10645
80,gp,-0.15569,-0.10645
81,gp,-0.11718,-0.10645
82,gp,-0.15659,-0.10645
83,gp,-0.11719,-0.10645
84,gp,-0.14004,-0.10645
85,gp,-0.15155,-0.10645
86,gp,-0.10595,-0.10595
87,gp,-0.14786,-0.10595
88,gp,-0.12011,-0.10595
89,gp,-0.13525,-0.10595
90,gp,-0.13124,-0.10595
91,gp,-0.14966,-0.10595
92,gp,-0.10742,-0.10595
93,gp,-0.15814,-0.10595
94,gp,-0.15358,-0.10595
95,gp,-0.19972,-0.10595
96,gp,-0.10473,-0.10473
97,gp,-0.18293,-0.10473
98,gp,-0.11853,-0.10473
99,gp,-0.17094,-0.10473
100,gp,-0.15877,-0.10473
101,gp,-0.14833,-0.10473
102,gp,-0.11797,-0.10473
103,gp,-0.17142,-0.10473
104,gp,-0.19964,-0.10473
105,gp,-0.12227,-0.10473
106,gp,-0.12624,-0.10473
107,gp,-0.11665,-0.10473
108,gp,-0.15971,-0.10473
109,gp,-0.12947,-0.10473
110,gp,-0.13898,-0.10473
111,gp,-0.14815,-0.10473
112,gp,-0.14973,-0.10473
113,gp,-0.15086,-0.10473
114,gp,-0.14504,-0.10473
115,gp,-0.11552,-0.10473
116,gp,-0.14102,-0.10473
117,gp,-0.11199,-0.10473
118,gp,-0.15581,-0.10473
119,gp,-0.13877,-0.10473
120,gp,-0.15766,-0.10473
