step,phase,J,best_so_far
1,random,-0.19094,-0.19094
2,random,-0.18966,-0.18966
3,random,-0.16893,-0.16893
4,random,-0.19741,-0.16893
5,random,-0.23866,-0.16893
6,random,-0.18343,-0.16893
7,random,-0.19452,-0.16893
8,random,-0.18582,-0.16893
9,random,-0.14479,-0.14479
10,random,-0.19706,-0.14479
11,random,-0.21161,-0.14479
12,random,-0.20603,-0.14479
13,random,-0.22779,-0.14479
14,random,-0.20537,-0.14479
15,random,-0.20317,-0.14479
16,random,-0.17695,-0.14479
17,random,-0.18101,-0.14479
18,random,-0.17524,-0.14479
19,random,-0.2028,-0.14479
20,random,-0.20375,-0.14479
21,random,-0.21794,-0.14479
22,random,-0.19968,-0.14479
23,random,-0.20361,-0.14479
24,random,-0.18232,-0.14479
25,random,-0.21645,-0.14479
26,random,-0.18122,-0.14479
27,random,-0.20884,-0.14479
28,random,-0.18781,-0.14479
29,random,-0.17114,-0.14479
30,random,-0.1811,-0.14479
31,random,-0.2215,-0.14479
32,random,-0.25074,-0.14479
33,random,-0.21616,-0.14479
34,random,-0.14616,-0.14479
35,random,-0.21976,-0.14479
36,random,-0.18098,-0.14479
37,random,-0.20554,-0.14479
38,random,-0.17436,-0.14479
39,random,-0.25077,-0.14479
40,random,-0.18291,-0.14479
41,gp,-0.16957,-0.14479
42,gp,-0.15676,-0.14479
43,gp,-0.15774,-0.14479
44,gp,-0.16933,-0.14479
45,gp,-0.18132,-0.14479
46,gp,-0.14596,-0.14479
47,gp,-0.16356,-0.14479
48,gp,-0.19017,-0.14479
49,gp,-0.15016,-0.14479
50,gp,-0.15663,-0.14479
51,gp,-0.16759,-0.14479
52,gp,-0.16981,-0.14479
53,gp,-0.1935,-0.14479
54,gp,-0.15615,-0.14479
55,gp,-0.17215,-0.14479
56,gp,-0.18389,-0.14479
57,gp,-0.16001,-0.14479
58,gp,-0.15319,-0.14479
59,gp,-0.17179,-0.14479
60,gp,-0.16404,-0.14479
61,gp,-0.18729,-0.14479
62,gp,-0.14044,-0.14044
63,gp,-0.13934,-0.13934
64,gp,-0.18431,-0.13934
65,gp,-0.15985,-0.13934
66,gp,-0.13081,-0.13081
67,gp,-0.17424,-0.13081
68,gp,-0.19346,-0.13081
69,gp,-0.12945,-0.12945
70,gp,-0.17251,-0.12945
71,gp,-0.15128,-0.12945
72,gp,-0.18042,-0.12945
73,gp,-0.18361,-0.12945
74,gp,-0.13926,-0.12945
75,gp,-0.12949,-0.12945
76,gp,-0.12938,-0.12938
77,gp,-0.19957,-0.12938
78,gp,-0.22535,-0.12938
79,gp,-0.18724,-0.12938
80,gp,-0.15094,-0.12938
81,gp,-0.18776,-0.12938
82,gp,-0.19057,-0.12938
83,gp,-0.13259,-0.12938
84,gp,-0.15384,-0.12938
85,gp,-0.15627,-0.12938
86,gp,-0.23501,-0.12938
87,gp,-0.17435,-0.12938
88,gp,-0.16733,-0.12938
89,gp,-0.13974,-0.12938
90,gp,-0.16584,-0.12938
91,gp,-0.13839,-0.12938
92,gp,-0.12285,-0.12285
93,gp,-0.14082,-0.12285
94,gp,-0.19995,-0.12285
95,gp,-0.20321,-0.12285
96,gp,-0.1372,-0.12285
97,gp,-0.16167,-0.12285
98,gp,-0.15204,-0.12285
99,gp,-0.13299,-0.12285
100,gp,-0.13455,-0.12285
101,gp,-0.12767,-0.12285
102,gp,-0.1402,-0.12285
103,gp,-0.12804,-0.12285
104,gp,-0.13332,-0.12285
105,gp,-0.1294,-0.12285
106,gp,-0.21682,-0.12285
107,gp,-0.19001,-0.12285
108,gp,-0.16669,-0.12285
109,gp,-0.13913,-0.12285
110,gp,-0.1863,-0.12285
111,gp,-0.17397,-0.12285
112,gp,-0.17446,-0.12285
113,gp,-0.21002,-0.12285
114,gp,-0.15289,-0.12285
115,gp,-0.14003,-0.12285
116,gp,-0.19784,-0.12285
117,gp,-0.12207,-0.12207
118,gp,-0.14253,-0.12207
119,gp,-0.14891,-0.12207
120,gp,-0.16032,-0.12207
