step,phase,J,best_so_far
1,random,0.45127,0.45127
2,random,0.50641,0.50641
3,random,0.45417,0.50641
4,random,0.51528,0.51528
5,random,-0.045,0.51528
6,random,0.4691,0.51528
7,random,0.50669,0.51528
8,random,0.29817,0.51528
9,random,0.51928,0.51928
10,random,0.53595,0.53595
11,random,0.31716,0.53595
12,random,0.20275,0.53595
13,random,-0.14841,0.53595
14,random,0.40729,0.53595
15,random,0.52501,0.53595
16,random,0.36688,0.53595
17,random,0.51648,0.53595
18,random,0.52445,0.53595
19,random,0.46347,0.53595
20,random,0.29558,0.53595
21,random,0.46776,0.53595
22,random,0.45716,0.53595
23,random,0.05268,0.53595
24,random,0.36751,0.53595
25,random,0.37003,0.53595
26,random,0.4645,0.53595
27,random,0.46396,0.53595
28,random,0.46195,0.53595
29,random,0.24449,0.53595
30,random,0.5136,0.53595
31,random,0.35647,0.53595
32,random,0.0091,0.53595
33,random,0.47068,0.53595
34,random,0.46988,0.53595
35,random,0.45737,0.53595
36,random,0.45928,0.53595
37,random,0.46718,0.53595
38,random,0.51165,0.53595
39,random,0.26892,0.53595
40,random,0.51437,0.53595
41,gp,0.36637,0.53595
42,gp,0.47256,0.53595
43,gp,0.51491,0.53595
44,gp,0.42015,0.53595
45,gp,0.51506,0.53595
46,gp,0.51949,0.53595
47,gp,0.50836,0.53595
48,gp,0.52047,0.53595
49,gp,0.52173,0.53595
50,gp,0.47538,0.53595
51,gp,0.47088,0.53595
52,gp,0.46421,0.53595
53,gp,0.48561,0.53595
54,gp,0.47391,0.53595
55,gp,0.46877,0.53595
56,gp,0.51607,0.53595
57,gp,0.48377,0.53595
58,gp,0.46537,0.53595
59,gp,0.46534,0.53595
60,gp,0.52794,0.53595
61,gp,0.53091,0.53595
62,gp,0.41829,0.53595
63,gp,0.51202,0.53595
64,gp,0.47141,0.53595
65,gp,0.47673,0.53595
66,gp,0.48312,0.53595
67,gp,0.51668,0.53595
68,gp,0.47392,0.53595
69,gp,0.52784,0.53595
70,gp,0.51949,0.53595
71,gp,0.47213,0.53595
72,gp,0.52454,0.53595
73,gp,0.51851,0.53595
74,gp,0.52555,0.53595
75,gp,0.5274,0.53595
76,gp,0.52875,0.53595
77,gp,0.4095,0.53595
78,gp,0.53156,0.53595
79,gp,0.42087,0.53595
80,gp,0.42673,0.53595
81,gp,0.5273,0.53595
82,gp,0.52454,0.53595
83,gp,0.52529,0.53595
84,gp,0.47081,0.53595
85,gp,0.51157,0.53595
86,gp,0.46889,0.53595
87,gp,0.46887,0.53595
88,gp,0.53045,0.53595
89,gp,0.48132,0.53595
90,gp,0.52613,0.53595
91,gp,0.5207,0.53595
92,gp,0.52395,0.53595
93,gp,0.46235,0.53595
94,gp,0.51991,0.53595
95,gp,0.51793,0.53595
96,gp,0.52899,0.53595
97,gp,0.52759,0.53595
98,gp,0.52382,0.53595
99,gp,0.5392,0.5392
100,gp,0.52755,0.5392
101,gp,0.46427,0.5392
102,gp,0.51786,0.5392
103,gp,0.52523,0.5392
104,gp,0.48581,0.5392
105,gp,0.52707,0.5392
106,gp,0.52064,0.5392
107,gp,0.48939,0.5392
108,gp,0.35194,0.5392
109,gp,0.42023,0.5392
110,gp,0.51681,0.5392
111,gp,0.52381,0.5392
112,gp,0.40918,0.5392
113,gp,0.47111,0.5392
114,gp,0.40855,0.5392
115,gp,0.52572,0.5392
116,gp,0.52354,0.5392
117,gp,0.52211,0.5392
118,gp,0.52966,0.5392
119,gp,0.53252,0.5392
120,gp,0.47073,0.5392
