step,phase,J,best_so_far
1,random,0.53076,0.53076
2,random,0.53543,0.53543
3,random,0.53726,0.53726
4,random,0.54308,0.54308
5,random,0.31982,0.54308
6,random,0.56321,0.56321
7,random,0.54169,0.56321
8,random,0.52892,0.56321
9,random,0.55849,0.56321
10,random,0.54134,0.56321
11,random,0.49022,0.56321
12,random,0.37814,0.56321
13,random,0.36786,0.56321
14,random,0.47907,0.56321
15,random,0.56553,0.56553
16,random,0.5016,0.56553
17,random,0.56078,0.56553
18,random,0.5575,0.56553
19,random,0.54181,0.56553
20,random,0.53018,0.56553
21,random,0.53785,0.56553
22,random,0.47312,0.56553
23,random,0.47973,0.56553
24,random,0.5437,0.56553
25,random,0.54217,0.56553
26,random,0.5524,0.56553
27,random,0.5309,0.56553
28,random,0.53519,0.56553
29,random,0.47455,0.56553
30,random,0.5004,0.56553
31,random,0.48449,0.56553
32,random,0.47279,0.56553
33,random,0.55785,0.56553
34,random,0.54313,0.56553
35,random,0.47852,0.56553
36,random,0.55177,0.56553
37,random,0.55687,0.56553
38,random,0.54628,0.56553
39,random,0.22307,0.56553
40,random,0.55784,0.56553
41,gp,0.55121,0.56553
42,gp,0.55067,0.56553
43,gp,0.56422,0.56553
44,gp,0.54675,0.56553
45,gp,0.56154,0.56553
46,gp,0.5498,0.56553
47,gp,0.53999,0.56553
48,gp,0.56009,0.56553
49,gp,0.5655,0.56553
50,gp,0.57294,0.57294
51,gp,0.54714,0.57294
52,gp,0.57193,0.57294
53,gp,0.54746,0.57294
54,gp,0.56591,0.57294
55,gp,0.55609,0.57294
56,gp,0.55659,0.57294
57,gp,0.54475,0.57294
58,gp,0.57086,0.57294
59,gp,0.53488,0.57294
60,gp,0.5631,0.57294
61,gp,0.56324,0.57294
62,gp,0.56092,0.57294
63,gp,0.57047,0.57294
64,gp,0.4796,0.57294
65,gp,0.48455,0.57294
66,gp,0.5691,0.57294
67,gp,0.56277,0.57294
68,gp,0.57065,0.57294
69,gp,0.56409,0.57294
70,gp,0.5575,0.57294
71,gp,0.57073,0.57294
72,gp,0.5624,0.57294
73,gp,0.55915,0.57294
74,gp,0.55599,0.57294
75,gp,0.55982,0.57294
76,gp,0.5718,0.57294
77,gp,0.56863,0.57294
78,gp,0.54008,0.57294
79,gp,0.57,0.57294
80,gp,0.56808,0.57294
81,gp,0.57306,0.57306
82,gp,0.54986,0.57306
83,gp,0.55808,0.57306
84,gp,0.56966,0.57306
85,gp,0.5742,0.5742
86,gp,0.39494,0.5742
87,gp,0.5615,0.5742
88,gp,0.56844,0.5742
89,gp,0.57008,0.5742
90,gp,0.56196,0.5742
91,gp,0.54039,0.5742
92,gp,0.56863,0.5742
93,gp,0.56589,0.5742
94,gp,0.57204,0.5742
95,gp,0.56558,0.5742
96,gp,0.54874,0.5742
97,gp,0.57161,0.5742
98,gp,0.55748,0.5742
99,gp,0.56757,0.5742
100,gp,0.37678,0.5742
101,gp,0.55768,0.5742
102,gp,0.55823,0.5742
103,gp,0.56197,0.5742
104,gp,0.53388,0.5742
105,gp,0.49669,0.5742
106,gp,0.55519,0.5742
107,gp,0.57069,0.5742
108,gp,0.49336,0.5742
109,gp,0.56454,0.5742
110,gp,0.57039,0.5742
111,gp,0.57082,0.5742
112,gp,0.55848,0.5742
113,gp,0.56539,0.5742
114,gp,0.5678,0.5742
115,gp,0.39629,0.5742
116,gp,0.5024,0.5742
117,gp,0.54299,0.5742
118,gp,0.56354,0.5742
119,gp,0.57088,0.5742
120,gp,0.57293,0.5742
