step,phase,J,best_so_far
1,random,0.46609,0.46609
2,random,0.4674,0.4674
3,random,0.46848,0.46848
4,random,0.47768,0.47768
5,random,0.20633,0.47768
6,random,0.48283,0.48283
7,random,0.52253,0.52253
8,random,0.36205,0.52253
9,random,0.53089,0.53089
10,random,0.53927,0.53927
11,random,0.47914,0.53927
12,random,0.36654,0.53927
13,random,0.1623,0.53927
14,random,0.41407,0.53927
15,random,0.53894,0.53927
16,random,0.47999,0.53927
17,random,0.5289,0.53927
18,random,0.53838,0.53927
19,random,0.47437,0.53927
20,random,0.40889,0.53927
21,random,0.47746,0.53927
22,random,0.46038,0.53927
23,random,0.36434,0.53927
24,random,0.53108,0.53927
25,random,0.37723,0.53927
26,random,0.53069,0.53927
27,random,0.4734,0.53927
28,random,0.41544,0.53927
29,random,0.51138,0.53927
30,random,0.52718,0.53927
31,random,0.46722,0.53927
32,random,0.15989,0.53927
33,random,0.52803,0.53927
34,random,0.47442,0.53927
35,random,0.36389,0.53927
36,random,0.47593,0.53927
37,random,0.48108,0.53927
38,random,0.52971,0.53927
39,random,0.11776,0.53927
40,random,0.52871,0.53927
41,gp,0.53533,0.53927
42,gp,0.48626,0.53927
43,gp,0.48362,0.53927
44,gp,0.48017,0.53927
45,gp,0.53821,0.53927
46,gp,0.53511,0.53927
47,gp,0.53268,0.53927
48,gp,0.5336,0.53927
49,gp,0.53567,0.53927
50,gp,0.53674,0.53927
51,gp,0.53901,0.53927
52,gp,0.48691,0.53927
53,gp,0.48625,0.53927
54,gp,0.53401,0.53927
55,gp,0.48435,0.53927
56,gp,0.4849,0.53927
57,gp,0.5268,0.53927
58,gp,0.53636,0.53927
59,gp,0.53276,0.53927
60,gp,0.47742,0.53927
61,gp,0.53393,0.53927
62,gp,0.5451,0.5451
63,gp,0.53839,0.5451
64,gp,0.53227,0.5451
65,gp,0.52913,0.5451
66,gp,0.4964,0.5451
67,gp,0.52711,0.5451
68,gp,0.53801,0.5451
69,gp,0.53156,0.5451
70,gp,0.53514,0.5451
71,gp,0.4863,0.5451
72,gp,0.54256,0.5451
73,gp,0.53148,0.5451
74,gp,0.49058,0.5451
75,gp,0.53446,0.5451
76,gp,0.48687,0.5451
77,gp,0.49001,0.5451
78,gp,0.52878,0.5451
79,gp,0.53373,0.5451
80,gp,0.5344,0.5451
81,gp,0.48471,0.5451
82,gp,0.42435,0.5451
83,gp,0.53717,0.5451
84,gp,0.53595,0.5451
85,gp,0.52601,0.5451
86,gp,0.53512,0.5451
87,gp,0.53832,0.5451
88,gp,0.52745,0.5451
89,gp,0.53797,0.5451
90,gp,0.53304,0.5451
91,gp,0.48316,0.5451
92,gp,0.5263,0.5451
93,gp,0.53656,0.5451
94,gp,0.4872,0.5451
95,gp,0.54164,0.5451
96,gp,0.53517,0.5451
97,gp,0.53156,0.5451
98,gp,0.53551,0.5451
99,gp,0.53488,0.5451
100,gp,0.36105,0.5451
101,gp,0.47766,0.5451
102,gp,0.53594,0.5451
103,gp,0.48328,0.5451
104,gp,0.53885,0.5451
105,gp,0.54277,0.5451
106,gp,0.53267,0.5451
107,gp,0.53592,0.5451
108,gp,0.48736,0.5451
109,gp,0.5348,0.5451
110,gp,0.48968,0.5451
111,gp,0.53862,0.5451
112,gp,0.48818,0.5451
113,gp,0.53622,0.5451
114,gp,0.53322,0.5451
115,gp,0.48991,0.5451
116,gp,0.48649,0.5451
117,gp,0.53276,0.5451
118,gp,0.53763,0.5451
119,gp,0.48251,0.5451
120,gp,0.53861,0.5451
