step,phase,J,best_so_far
1,random,-0.23135,-0.23135
2,random,-0.16195,-0.16195
3,random,-0.20472,-0.16195
4,random,-0.21915,-0.16195
5,random,-0.22745,-0.16195
6,random,-0.18998,-0.16195
7,random,-0.18983,-0.16195
8,random,-0.24732,-0.16195
9,random,-0.14134,-0.14134
10,random,-0.1813,-0.14134
11,random,-0.23594,-0.14134
12,random,-0.23938,-0.14134
13,random,-0.2913,-0.14134
14,random,-0.21972,-0.14134
15,random,-0.19634,-0.14134
16,random,-0.19677,-0.14134
17,random,-0.16197,-0.14134
18,random,-0.20558,-0.14134
19,random,-0.24479,-0.14134
20,random,-0.23924,-0.14134
21,random,-0.2314,-0.14134
22,random,-0.19356,-0.14134
23,random,-0.21446,-0.14134
24,random,-0.20378,-0.14134
25,random,-0.20693,-0.14134
26,random,-0.20649,-0.14134
27,random,-0.25083,-0.14134
28,random,-0.18202,-0.14134
29,random,-0.25623,-0.14134
30,random,-0.17588,-0.14134
31,random,-0.21018,-0.14134
32,random,-0.2063,-0.14134
33,random,-0.19712,-0.14134
34,random,-0.13216,-0.13216
35,random,-0.21808,-0.13216
36,random,-0.18662,-0.13216
37,random,-0.18761,-0.13216
38,random,-0.20777,-0.13216
39,random,-0.19719,-0.13216
40,random,-0.17821,-0.13216
41,gp,-0.15917,-0.13216
42,gp,-0.18712,-0.13216
43,gp,-0.11936,-0.11936
44,gp,-0.16543,-0.11936
45,gp,-0.15223,-0.11936
46,gp,-0.15899,-0.11936
47,gp,-0.11734,-0.11734
48,gp,-0.12996,-0.11734
49,gp,-0.13879,-0.11734
50,gp,-0.13649,-0.11734
51,gp,-0.16786,-0.11734
52,gp,-0.13138,-0.11734
53,gp,-0.15597,-0.11734
54,gp,-0.16715,-0.11734
55,gp,-0.16015,-0.11734
56,gp,-0.14682,-0.11734
57,gp,-0.16809,-0.11734
58,gp,-0.13059,-0.11734
59,gp,-0.16191,-0.11734
60,gp,-0.20225,-0.11734
61,gp,-0.14325,-0.11734
62,gp,-0.15935,-0.11734
63,gp,-0.11996,-0.11734
64,gp,-0.18445,-0.11734
65,gp,-0.13662,-0.11734
66,gp,-0.11344,-0.11344
67,gp,-0.11832,-0.11344
68,gp,-0.2063,-0.11344
69,gp,-0.12609,-0.11344
70,gp,-0.11283,-0.11283
71,gp,-0.16203,-0.11283
72,gp,-0.1166,-0.11283
73,gp,-0.18343,-0.11283
74,gp,-0.13589,-0.11283
75,gp,-0.1234,-0.11283
76,gp,-0.1766,-0.11283
77,gp,-0.13984,-0.11283
78,gp,-0.24029,-0.11283
79,gp,-0.08634,-0.08634
80,gp,-0.15875,-0.08634
81,gp,-0.15293,-0.08634
82,gp,-0.12195,-0.08634
83,gp,-0.14907,-0.08634
84,gp,-0.13535,-0.08634
85,gp,-0.18274,-0.08634
86,gp,-0.12211,-0.08634
87,gp,-0.16617,-0.08634
88,gp,-0.14344,-0.08634
89,gp,-0.10637,-0.08634
90,gp,-0.11304,-0.08634
91,gp,-0.113,-0.08634
92,gp,-0.14319,-0.08634
93,gp,-0.21305,-0.08634
94,gp,-0.14933,-0.08634
95,gp,-0.1172,-0.08634
96,gp,-0.11317,-0.08634
97,gp,-0.18981,-0.08634
98,gp,-0.18841,-0.08634
99,gp,-0.12338,-0.08634
100,gp,-0.25568,-0.08634
101,gp,-0.11496,-0.08634
102,gp,-0.19313,-0.08634
103,gp,-0.21112,-0.08634
104,gp,-0.11129,-0.08634
105,gp,-0.09977,-0.08634
106,gp,-0.18226,-0.08634
107,gp,-0.12627,-0.08634
108,gp,-0.11467,-0.08634
109,gp,-0.14987,-0.08634
110,gp,-0.10945,-0.08634
111,gp,-0.15169,-0.08634
112,gp,-0.22484,-0.08634
113,gp,-0.1371,-0.08634
114,gp,-0.12717,-0.08634
115,gp,-0.1426,-0.08634
116,gp,-0.14403,-0.08634
117,gp,-0.17532,-0.08634
118,gp,-0.1029,-0.08634
119,gp,-0.17324,-0.08634
120,gp,-0.14848,-0.08634
