step,phase,J,best_so_far
1,random,0.057,0.057
2,random,0.16154,0.16154
3,random,0.15883,0.16154
4,random,-0.05381,0.16154
5,random,0.10798,0.16154
6,random,0.16201,0.16201
7,random,-0.05431,0.16201
8,random,0.05666,0.16201
9,random,0.06162,0.16201
10,random,0.25298,0.25298
11,random,-0.20123,0.25298
12,random,-0.2191,0.25298
13,random,-0.4577,0.25298
14,random,0.06057,0.25298
15,random,0.06026,0.25298
16,random,0.06131,0.25298
17,random,0.21722,0.25298
18,random,0.05382,0.25298
19,random,0.15035,0.25298
20,random,0.05793,0.25298
21,gp,0.3601,0.3601
22,gp,0.35163,0.3601
23,gp,0.21067,0.3601
24,gp,0.46499,0.46499
25,gp,0.46741,0.46741
26,gp,0.00762,0.46741
27,gp,0.16881,0.46741
28,gp,0.51346,0.51346
29,gp,0.41615,0.51346
30,gp,0.46216,0.51346
31,gp,0.17002,0.51346
32,gp,0.36216,0.51346
33,gp,0.36171,0.51346
34,gp,0.51089,0.51346
35,gp,0.41402,0.51346
36,gp,0.45764,0.51346
37,gp,0.25158,0.51346
38,gp,0.50918,0.51346
39,gp,0.51059,0.51346
40,gp,0.50975,0.51346
41,gp,0.0567,0.51346
42,gp,0.4627,0.51346
43,gp,0.51266,0.51346
44,gp,0.36117,0.51346
45,gp,0.01479,0.51346
46,gp,0.31264,0.51346
47,gp,0.30898,0.51346
48,gp,0.45323,0.51346
49,gp,0.51394,0.51394
50,gp,0.25629,0.51394
51,gp,0.45496,0.51394
52,gp,0.51912,0.51912
53,gp,0.46006,0.51912
54,gp,0.15546,0.51912
55,gp,0.46157,0.51912
56,gp,0.51607,0.51912
57,gp,0.10482,0.51912
58,gp,0.4601,0.51912
59,gp,0.46344,0.51912
60,gp,0.46274,0.51912
61,gp,0.35539,0.51912
62,gp,-0.15404,0.51912
63,gp,0.36831,0.51912
64,gp,0.11979,0.51912
65,gp,0.40852,0.51912
66,gp,0.20166,0.51912
67,gp,0.51255,0.51912
68,gp,0.46506,0.51912
69,gp,0.51491,0.51912
70,gp,0.45891,0.51912
71,gp,0.46163,0.51912
72,gp,0.45779,0.51912
73,gp,0.461,0.51912
74,gp,0.51819,0.51912
75,gp,0.4668,0.51912
76,gp,0.51602,0.51912
77,gp,0.46425,0.51912
78,gp,0.51237,0.51912
79,gp,0.46814,0.51912
80,gp,0.46405,0.51912
