step,phase,J,best_so_far
1,random,0.25649,0.25649
2,random,0.53661,0.53661
3,random,0.47339,0.53661
4,random,0.36391,0.53661
5,random,0.32401,0.53661
6,random,0.32191,0.53661
7,random,0.46583,0.53661
8,random,0.52841,0.53661
9,random,0.37935,0.53661
10,random,-0.43057,0.53661
11,random,-0.01275,0.53661
12,random,0.36054,0.53661
13,random,-0.37492,0.53661
14,random,0.48178,0.53661
15,random,0.31875,0.53661
16,random,0.46739,0.53661
17,random,0.37736,0.53661
18,random,0.24059,0.53661
19,random,0.35661,0.53661
20,random,0.53449,0.53661
21,gp,0.48124,0.53661
22,gp,0.47711,0.53661
23,gp,0.53464,0.53661
24,gp,0.48426,0.53661
25,gp,0.4756,0.53661
26,gp,0.4831,0.53661
27,gp,0.47699,0.53661
28,gp,0.4892,0.53661
29,gp,0.54005,0.54005
30,gp,0.53091,0.54005
31,gp,0.5317,0.54005
32,gp,0.3763,0.54005
33,gp,0.53672,0.54005
34,gp,0.53616,0.54005
35,gp,0.5412,0.5412
36,gp,0.53562,0.5412
37,gp,0.52909,0.5412
38,gp,0.4715,0.5412
39,gp,0.54279,0.54279
40,gp,0.48371,0.54279
41,gp,0.37861,0.54279
42,gp,0.5265,0.54279
43,gp,0.52881,0.54279
44,gp,0.53322,0.54279
45,gp,0.47965,0.54279
46,gp,0.47805,0.54279
47,gp,0.13956,0.54279
48,gp,0.53054,0.54279
49,gp,0.53186,0.54279
50,gp,0.53642,0.54279
51,gp,0.48735,0.54279
52,gp,0.4747,0.54279
53,gp,0.4782,0.54279
54,gp,0.54305,0.54305
55,gp,0.54372,0.54372
56,gp,0.38613,0.54372
57,gp,0.36723,0.54372
58,gp,0.54271,0.54372
59,gp,0.49264,0.54372
60,gp,0.38016,0.54372
61,gp,0.5315,0.54372
62,gp,0.54046,0.54372
63,gp,0.5346,0.54372
64,gp,0.53416,0.54372
65,gp,0.52893,0.54372
66,gp,0.53702,0.54372
67,gp,0.54175,0.54372
68,gp,0.48037,0.54372
69,gp,0.53529,0.54372
70,gp,0.52446,0.54372
71,gp,0.48818,0.54372
72,gp,0.53653,0.54372
73,gp,0.47761,0.54372
74,gp,0.53984,0.54372
75,gp,0.52889,0.54372
76,gp,0.47465,0.54372
77,gp,0.54426,0.54426
78,gp,0.53227,0.54426
79,gp,0.53606,0.54426
80,gp,0.53525,0.54426
