step,phase,J,best_so_far
1,random,0.41858,0.41858
2,random,0.4631,0.4631
3,random,0.4192,0.4631
4,random,0.30765,0.4631
5,random,0.46333,0.46333
6,random,0.27005,0.46333
7,random,0.2153,0.46333
8,random,0.50703,0.50703
9,random,0.11667,0.50703
10,random,0.47407,0.50703
11,random,0.04638,0.50703
12,random,0.31698,0.50703
13,random,-0.26022,0.50703
14,random,0.45969,0.50703
15,random,0.26273,0.50703
16,random,0.46451,0.50703
17,random,0.0169,0.50703
18,random,0.4227,0.50703
19,random,0.46695,0.50703
20,random,0.46974,0.50703
21,gp,0.46473,0.50703
22,gp,0.36586,0.50703
23,gp,0.46516,0.50703
24,gp,0.41193,0.50703
25,gp,0.35747,0.50703
26,gp,0.45868,0.50703
27,gp,0.47489,0.50703
28,gp,0.36751,0.50703
29,gp,0.46094,0.50703
30,gp,0.48779,0.50703
31,gp,0.43527,0.50703
32,gp,0.43069,0.50703
33,gp,0.42743,0.50703
34,gp,0.52256,0.52256
35,gp,0.4108,0.52256
36,gp,0.46176,0.52256
37,gp,0.46882,0.52256
38,gp,0.41462,0.52256
39,gp,0.36119,0.52256
40,gp,0.52763,0.52763
41,gp,0.46254,0.52763
42,gp,0.47552,0.52763
43,gp,0.48062,0.52763
44,gp,0.14542,0.52763
45,gp,0.45796,0.52763
46,gp,0.48754,0.52763
47,gp,0.34128,0.52763
48,gp,0.54494,0.54494
49,gp,0.44118,0.54494
50,gp,0.37705,0.54494
51,gp,0.47986,0.54494
52,gp,0.49708,0.54494
53,gp,0.35235,0.54494
54,gp,0.47227,0.54494
55,gp,0.41147,0.54494
56,gp,0.54462,0.54494
57,gp,0.53209,0.54494
58,gp,0.53629,0.54494
59,gp,0.48059,0.54494
60,gp,0.47179,0.54494
61,gp,0.37724,0.54494
62,gp,0.47947,0.54494
63,gp,0.37958,0.54494
64,gp,0.49384,0.54494
65,gp,0.5312,0.54494
66,gp,0.53944,0.54494
67,gp,0.53787,0.54494
68,gp,0.36605,0.54494
69,gp,0.4872,0.54494
70,gp,0.47694,0.54494
71,gp,0.3942,0.54494
72,gp,0.46771,0.54494
73,gp,0.47578,0.54494
74,gp,0.4789,0.54494
75,gp,0.4958,0.54494
76,gp,0.53674,0.54494
77,gp,0.43669,0.54494
78,gp,0.48181,0.54494
79,gp,0.47465,0.54494
80,gp,0.42219,0.54494
