step,phase,J,best_so_far
1,random,-0.19367,-0.19367
2,random,-0.28668,-0.19367
3,random,-0.34192,-0.19367
4,random,0.0158,0.0158
5,random,0.16518,0.16518
6,random,0.16515,0.16518
7,random,-0.49046,0.16518
8,random,-0.28203,0.16518
9,random,0.2214,0.2214
10,random,-0.14899,0.2214
11,random,-0.13862,0.2214
12,random,-0.24131,0.2214
13,random,-0.4551,0.2214
14,random,-0.44875,0.2214
15,random,0.16058,0.2214
16,random,-0.38766,0.2214
17,random,0.17487,0.2214
18,random,-0.50712,0.2214
19,random,-0.13585,0.2214
20,random,0.21091,0.2214
21,gp,0.27395,0.27395
22,gp,0.42168,0.42168
23,gp,0.26236,0.42168
24,gp,0.27094,0.42168
25,gp,0.17295,0.42168
26,gp,0.21839,0.42168
27,gp,0.16033,0.42168
28,gp,0.22015,0.42168
29,gp,0.32239,0.42168
30,gp,0.36806,0.42168
31,gp,0.16585,0.42168
32,gp,0.17072,0.42168
33,gp,0.31096,0.42168
34,gp,0.1081,0.42168
35,gp,0.31759,0.42168
36,gp,0.31656,0.42168
37,gp,-0.05006,0.42168
38,gp,-0.00078,0.42168
39,gp,0.22342,0.42168
40,gp,0.01822,0.42168
41,gp,0.174,0.42168
42,gp,0.06858,0.42168
43,gp,0.17245,0.42168
44,gp,-0.28068,0.42168
45,gp,0.07188,0.42168
46,gp,0.01496,0.42168
47,gp,0.32006,0.42168
48,gp,-0.08254,0.42168
49,gp,0.07117,0.42168
50,gp,0.46194,0.46194
51,gp,0.2221,0.46194
52,gp,0.06409,0.46194
53,gp,0.11558,0.46194
54,gp,0.06362,0.46194
55,gp,0.16692,0.46194
56,gp,0.46588,0.46588
57,gp,0.36769,0.46588
58,gp,0.16472,0.46588
59,gp,0.06716,0.46588
60,gp,0.16319,0.46588
61,gp,-0.29901,0.46588
62,gp,0.17541,0.46588
63,gp,0.1729,0.46588
64,gp,0.16739,0.46588
65,gp,0.37276,0.46588
66,gp,0.01728,0.46588
67,gp,0.06759,0.46588
68,gp,0.31907,0.46588
69,gp,0.1684,0.46588
70,gp,0.07162,0.46588
71,gp,0.45894,0.46588
72,gp,0.05827,0.46588
73,gp,0.36499,0.46588
74,gp,0.16914,0.46588
75,gp,0.21391,0.46588
76,gp,0.27249,0.46588
77,gp,0.16993,0.46588
78,gp,0.31747,0.46588
79,gp,0.06839,0.46588
80,gp,0.4671,0.4671
