step,phase,J,best_so_far
1,random,-0.05248,-0.05248
2,random,0.37692,0.37692
3,random,0.21344,0.37692
4,random,0.00181,0.37692
5,random,0.16059,0.37692
6,random,0.15898,0.37692
7,random,0.00303,0.37692
8,random,0.21577,0.37692
9,random,0.16518,0.37692
10,random,-0.47991,0.37692
11,random,-0.47035,0.37692
12,random,0.20142,0.37692
13,random,-0.47806,0.37692
14,random,0.37095,0.37692
15,random,0.15637,0.37692
16,random,0.15525,0.37692
17,random,0.21338,0.37692
18,random,-0.11771,0.37692
19,random,-0.05378,0.37692
20,random,0.22239,0.37692
21,gp,0.38075,0.38075
22,gp,0.37148,0.38075
23,gp,0.37322,0.38075
24,gp,0.32255,0.38075
25,gp,0.31698,0.38075
26,gp,0.32285,0.38075
27,gp,0.37171,0.38075
28,gp,0.38154,0.38154
29,gp,0.37839,0.38154
30,gp,0.31819,0.38154
31,gp,0.41826,0.41826
32,gp,0.16084,0.41826
33,gp,0.5264,0.5264
34,gp,0.37629,0.5264
35,gp,0.47978,0.5264
36,gp,0.47504,0.5264
37,gp,0.32144,0.5264
38,gp,0.48392,0.5264
39,gp,0.22139,0.5264
40,gp,0.07445,0.5264
41,gp,0.4897,0.5264
42,gp,0.37228,0.5264
43,gp,0.16742,0.5264
44,gp,0.48536,0.5264
45,gp,0.48017,0.5264
46,gp,0.22639,0.5264
47,gp,0.53029,0.53029
48,gp,0.17397,0.53029
49,gp,0.53494,0.53494
50,gp,0.47905,0.53494
51,gp,0.48312,0.53494
52,gp,0.54015,0.54015
53,gp,0.48998,0.54015
54,gp,0.38039,0.54015
55,gp,0.38025,0.54015
56,gp,0.47754,0.54015
57,gp,0.22306,0.54015
58,gp,0.53144,0.54015
59,gp,0.53967,0.54015
60,gp,0.4752,0.54015
61,gp,0.47248,0.54015
62,gp,0.47295,0.54015
63,gp,0.06985,0.54015
64,gp,0.53735,0.54015
65,gp,0.31663,0.54015
66,gp,0.53373,0.54015
67,gp,0.47839,0.54015
68,gp,0.07476,0.54015
69,gp,0.38932,0.54015
70,gp,0.16328,0.54015
71,gp,0.38197,0.54015
72,gp,-0.00284,0.54015
73,gp,0.3723,0.54015
74,gp,0.42765,0.54015
75,gp,0.42186,0.54015
76,gp,0.53812,0.54015
77,gp,0.17491,0.54015
78,gp,-0.00741,0.54015
79,gp,0.36628,0.54015
80,gp,-0.04886,0.54015
