step,phase,J,best_so_far
1,random,0.00683,0.00683
2,random,0.31766,0.31766
3,random,0.16366,0.31766
4,random,0.15366,0.31766
5,random,0.11429,0.31766
6,random,0.16545,0.31766
7,random,0.20557,0.31766
8,random,0.06281,0.31766
9,random,0.06763,0.31766
10,random,0.09706,0.31766
11,random,-0.201,0.31766
12,random,-0.20788,0.31766
13,random,-0.45987,0.31766
14,random,0.16461,0.31766
15,random,0.11379,0.31766
16,random,0.06173,0.31766
17,random,0.21973,0.31766
18,random,0.05419,0.31766
19,random,0.20418,0.31766
20,random,0.06605,0.31766
21,gp,0.21762,0.31766
22,gp,0.0168,0.31766
23,gp,0.36654,0.36654
24,gp,0.41823,0.41823
25,gp,0.31759,0.41823
26,gp,0.31829,0.41823
27,gp,0.36794,0.41823
28,gp,0.36774,0.41823
29,gp,0.31715,0.41823
30,gp,0.46554,0.46554
31,gp,0.46735,0.46735
32,gp,0.36556,0.46735
33,gp,0.3663,0.46735
34,gp,0.41837,0.46735
35,gp,0.46488,0.46735
36,gp,0.36662,0.46735
37,gp,0.30965,0.46735
38,gp,0.17115,0.46735
39,gp,0.06372,0.46735
40,gp,0.31289,0.46735
41,gp,0.36187,0.46735
42,gp,0.27086,0.46735
43,gp,0.36468,0.46735
44,gp,0.46217,0.46735
45,gp,0.31562,0.46735
46,gp,0.36666,0.46735
47,gp,0.46684,0.46735
48,gp,0.45992,0.46735
49,gp,0.47001,0.47001
50,gp,0.37003,0.47001
51,gp,0.26658,0.47001
52,gp,0.36489,0.47001
53,gp,0.35373,0.47001
54,gp,0.32323,0.47001
55,gp,0.51855,0.51855
56,gp,0.16324,0.51855
57,gp,0.36495,0.51855
58,gp,0.358,0.51855
59,gp,0.26703,0.51855
60,gp,0.16599,0.51855
61,gp,0.36461,0.51855
62,gp,0.30419,0.51855
63,gp,0.46856,0.51855
64,gp,0.46951,0.51855
65,gp,0.21691,0.51855
66,gp,0.36698,0.51855
67,gp,0.1698,0.51855
68,gp,0.268,0.51855
69,gp,0.46583,0.51855
70,gp,0.16329,0.51855
71,gp,0.30873,0.51855
72,gp,0.36875,0.51855
73,gp,0.21576,0.51855
74,gp,0.1653,0.51855
75,gp,0.2604,0.51855
76,gp,0.31333,0.51855
77,gp,0.36579,0.51855
78,gp,0.27011,0.51855
79,gp,0.27045,0.51855
80,gp,0.36553,0.51855
