step,phase,J,best_so_far
1,random,-0.52091,-0.52091
2,random,-0.26263,-0.26263
3,random,-0.48293,-0.26263
4,random,-0.20502,-0.20502
5,random,-0.01064,-0.01064
6,random,-0.05986,-0.01064
7,random,-0.55988,-0.01064
8,random,-0.53795,-0.01064
9,random,-0.32294,-0.01064
10,random,-0.21909,-0.01064
11,random,-0.53775,-0.01064
12,random,-0.37728,-0.01064
13,random,-0.56484,-0.01064
14,random,-0.52159,-0.01064
15,random,-0.47561,-0.01064
16,random,-0.48439,-0.01064
17,random,0.15651,0.15651
18,random,-0.58465,0.15651
19,random,-0.53826,0.15651
20,random,-0.01388,0.15651
21,gp,0.31684,0.31684
22,gp,0.15615,0.31684
23,gp,0.05831,0.31684
24,gp,0.21473,0.31684
25,gp,-0.05492,0.31684
26,gp,-0.15446,0.31684
27,gp,0.16073,0.31684
28,gp,0.22288,0.31684
29,gp,-0.36536,0.31684
30,gp,0.20406,0.31684
31,gp,0.15573,0.31684
32,gp,-0.04526,0.31684
33,gp,0.47406,0.47406
34,gp,0.21588,0.47406
35,gp,0.05014,0.47406
36,gp,0.37108,0.47406
37,gp,0.15275,0.47406
38,gp,0.003,0.47406
39,gp,-0.04704,0.47406
40,gp,0.16128,0.47406
41,gp,-0.00778,0.47406
42,gp,0.16118,0.47406
43,gp,0.16749,0.47406
44,gp,-0.36088,0.47406
45,gp,0.15576,0.47406
46,gp,0.36886,0.47406
47,gp,0.36799,0.47406
48,gp,-0.05994,0.47406
49,gp,0.15161,0.47406
50,gp,-0.04277,0.47406
51,gp,0.16982,0.47406
52,gp,0.16234,0.47406
53,gp,0.15458,0.47406
54,gp,0.21172,0.47406
55,gp,-0.49979,0.47406
56,gp,-0.32199,0.47406
57,gp,0.05394,0.47406
58,gp,-0.54814,0.47406
59,gp,0.2124,0.47406
60,gp,-0.2663,0.47406
61,gp,0.20023,0.47406
62,gp,0.15999,0.47406
63,gp,0.15608,0.47406
64,gp,-0.50453,0.47406
65,gp,0.05436,0.47406
66,gp,0.20852,0.47406
67,gp,-0.1636,0.47406
68,gp,0.15827,0.47406
69,gp,-0.20728,0.47406
70,gp,0.32363,0.47406
71,gp,-0.05113,0.47406
72,gp,0.20717,0.47406
73,gp,-0.37478,0.47406
74,gp,0.21948,0.47406
75,gp,0.52589,0.52589
76,gp,0.36913,0.52589
77,gp,0.15934,0.52589
78,gp,0.16382,0.52589
79,gp,0.20834,0.52589
80,gp,-0.56436,0.52589
