step,phase,J,best_so_far
1,random,0.4254,0.4254
2,random,0.51944,0.51944
3,random,0.5289,0.5289
4,random,0.52486,0.5289
5,random,0.53132,0.53132
6,random,0.5337,0.5337
7,random,0.47225,0.5337
8,random,0.46407,0.5337
9,random,0.53508,0.53508
10,random,0.48771,0.53508
11,random,0.52563,0.53508
12,random,0.36467,0.53508
13,random,0.41159,0.53508
14,random,0.51775,0.53508
15,random,0.4858,0.53508
16,random,0.52692,0.53508
17,random,0.53523,0.53523
18,random,0.49018,0.53523
19,random,0.53415,0.53523
20,random,0.52497,0.53523
21,gp,0.53317,0.53523
22,gp,0.48209,0.53523
23,gp,0.52845,0.53523
24,gp,0.48308,0.53523
25,gp,0.53256,0.53523
26,gp,0.53694,0.53694
27,gp,0.53715,0.53715
28,gp,0.48359,0.53715
29,gp,0.52721,0.53715
30,gp,0.53455,0.53715
31,gp,0.53464,0.53715
32,gp,0.53368,0.53715
33,gp,0.5405,0.5405
34,gp,0.47777,0.5405
35,gp,0.52272,0.5405
36,gp,0.53354,0.5405
37,gp,0.53487,0.5405
38,gp,0.53937,0.5405
39,gp,0.54008,0.5405
40,gp,0.53349,0.5405
41,gp,0.5268,0.5405
42,gp,0.20909,0.5405
43,gp,0.53301,0.5405
44,gp,0.5315,0.5405
45,gp,0.53109,0.5405
46,gp,0.54107,0.54107
47,gp,0.53681,0.54107
48,gp,0.47789,0.54107
49,gp,0.53378,0.54107
50,gp,0.47413,0.54107
51,gp,0.53588,0.54107
52,gp,0.52611,0.54107
53,gp,0.53991,0.54107
54,gp,0.48316,0.54107
55,gp,0.53868,0.54107
56,gp,0.53728,0.54107
57,gp,0.53272,0.54107
58,gp,0.53847,0.54107
59,gp,0.53503,0.54107
60,gp,0.47659,0.54107
61,gp,0.48416,0.54107
62,gp,0.53915,0.54107
63,gp,0.53653,0.54107
64,gp,0.53842,0.54107
65,gp,0.54115,0.54115
66,gp,0.5332,0.54115
67,gp,0.53614,0.54115
68,gp,0.48741,0.54115
69,gp,0.54186,0.54186
70,gp,0.53794,0.54186
71,gp,0.52498,0.54186
72,gp,0.53674,0.54186
73,gp,0.47714,0.54186
74,gp,0.49343,0.54186
75,gp,0.54126,0.54186
76,gp,0.53459,0.54186
77,gp,0.4711,0.54186
78,gp,0.53802,0.54186
79,gp,0.54256,0.54256
80,gp,0.53106,0.54256
