step,phase,J,best_so_far
1,random,0.55804,0.55804
2,random,0.54606,0.55804
3,random,0.5602,0.5602
4,random,0.55495,0.5602
5,random,0.5609,0.5609
6,random,0.56498,0.56498
7,random,0.55435,0.56498
8,random,0.54254,0.56498
9,random,0.56421,0.56498
10,random,0.55641,0.56498
11,random,0.49738,0.56498
12,random,0.54783,0.56498
13,random,0.52793,0.56498
14,random,0.54392,0.56498
15,random,0.5645,0.56498
16,random,0.55828,0.56498
17,random,0.56253,0.56498
18,random,0.57158,0.57158
19,random,0.56565,0.57158
20,random,0.55589,0.57158
21,gp,0.56465,0.57158
22,gp,0.56697,0.57158
23,gp,0.51602,0.57158
24,gp,0.5154,0.57158
25,gp,0.50046,0.57158
26,gp,0.57005,0.57158
27,gp,0.56315,0.57158
28,gp,0.55316,0.57158
29,gp,0.56469,0.57158
30,gp,0.56711,0.57158
31,gp,0.51584,0.57158
32,gp,0.56695,0.57158
33,gp,0.55659,0.57158
34,gp,0.5681,0.57158
35,gp,0.56461,0.57158
36,gp,0.56367,0.57158
37,gp,0.56596,0.57158
38,gp,0.56357,0.57158
39,gp,0.56603,0.57158
40,gp,0.56435,0.57158
41,gp,0.57011,0.57158
42,gp,0.57039,0.57158
43,gp,0.56597,0.57158
44,gp,0.56273,0.57158
45,gp,0.56371,0.57158
46,gp,0.5712,0.57158
47,gp,0.5632,0.57158
48,gp,0.56211,0.57158
49,gp,0.56503,0.57158
50,gp,0.55783,0.57158
51,gp,0.55303,0.57158
52,gp,0.57331,0.57331
53,gp,0.5698,0.57331
54,gp,0.56902,0.57331
55,gp,0.56567,0.57331
56,gp,0.56716,0.57331
57,gp,0.56437,0.57331
58,gp,0.57455,0.57455
59,gp,0.57416,0.57455
60,gp,0.57162,0.57455
61,gp,0.56774,0.57455
62,gp,0.56936,0.57455
63,gp,0.56921,0.57455
64,gp,0.56606,0.57455
65,gp,0.56992,0.57455
66,gp,0.56684,0.57455
67,gp,0.56668,0.57455
68,gp,0.5646,0.57455
69,gp,0.57006,0.57455
70,gp,0.55475,0.57455
71,gp,0.56914,0.57455
72,gp,0.57585,0.57585
73,gp,0.56596,0.57585
74,gp,0.571,0.57585
75,gp,0.55738,0.57585
76,gp,0.5222,0.57585
77,gp,0.56897,0.57585
78,gp,0.55915,0.57585
79,gp,0.56866,0.57585
80,gp,0.56699,0.57585
