step,phase,J,best_so_far
1,random,0.56941,0.56941
2,random,0.55954,0.56941
3,random,0.57563,0.57563
4,random,0.56208,0.57563
5,random,0.57189,0.57563
6,random,0.5851,0.5851
7,random,0.56636,0.5851
8,random,0.55274,0.5851
9,random,0.58068,0.5851
10,random,0.55891,0.5851
11,random,0.55305,0.5851
12,random,0.55597,0.5851
13,random,0.4837,0.5851
14,random,0.5506,0.5851
15,random,0.58127,0.5851
16,random,0.57459,0.5851
17,random,0.58389,0.5851
18,random,0.58338,0.5851
19,random,0.57617,0.5851
20,random,0.56981,0.5851
21,gp,0.56067,0.5851
22,gp,0.57947,0.5851
23,gp,0.58615,0.58615
24,gp,0.58166,0.58615
25,gp,0.58989,0.58989
26,gp,0.58523,0.58989
27,gp,0.58414,0.58989
28,gp,0.59223,0.59223
29,gp,0.59056,0.59223
30,gp,0.587,0.59223
31,gp,0.5882,0.59223
32,gp,0.59405,0.59405
33,gp,0.5848,0.59405
34,gp,0.58945,0.59405
35,gp,0.59296,0.59405
36,gp,0.58656,0.59405
37,gp,0.58584,0.59405
38,gp,0.58896,0.59405
39,gp,0.58098,0.59405
40,gp,0.57601,0.59405
41,gp,0.58515,0.59405
42,gp,0.57906,0.59405
43,gp,0.59325,0.59405
44,gp,0.58372,0.59405
45,gp,0.58289,0.59405
46,gp,0.58327,0.59405
47,gp,0.58816,0.59405
48,gp,0.57668,0.59405
49,gp,0.57883,0.59405
50,gp,0.57795,0.59405
51,gp,0.58352,0.59405
52,gp,0.58608,0.59405
53,gp,0.57909,0.59405
54,gp,0.59058,0.59405
55,gp,0.59312,0.59405
56,gp,0.58878,0.59405
57,gp,0.5816,0.59405
58,gp,0.58901,0.59405
59,gp,0.58945,0.59405
60,gp,0.59319,0.59405
61,gp,0.58525,0.59405
62,gp,0.58078,0.59405
63,gp,0.58793,0.59405
64,gp,0.58516,0.59405
65,gp,0.58943,0.59405
66,gp,0.5586,0.59405
67,gp,0.58548,0.59405
68,gp,0.58527,0.59405
69,gp,0.5944,0.5944
70,gp,0.58944,0.5944
71,gp,0.58409,0.5944
72,gp,0.59174,0.5944
73,gp,0.58858,0.5944
74,gp,0.58551,0.5944
75,gp,0.58953,0.5944
76,gp,0.59213,0.5944
77,gp,0.57797,0.5944
78,gp,0.59417,0.5944
79,gp,0.59087,0.5944
80,gp,0.58516,0.5944
