step,phase,J,best_so_far
1,random,-0.14815,-0.14815
2,random,0.31385,0.31385
3,random,0.05806,0.31385
4,random,-0.15211,0.31385
5,random,-0.35106,0.31385
6,random,-0.41012,0.31385
7,random,-0.14865,0.31385
8,random,-0.4524,0.31385
9,random,-0.45846,0.31385
10,random,0.15176,0.31385
11,random,-0.35382,0.31385
12,random,0.05546,0.31385
13,random,-0.00285,0.31385
14,random,0.1541,0.31385
15,random,-0.40879,0.31385
16,random,-0.51242,0.31385
17,random,-0.46657,0.31385
18,random,-0.40743,0.31385
19,random,-0.30495,0.31385
20,random,-0.14535,0.31385
21,gp,0.05964,0.31385
22,gp,0.46264,0.46264
23,gp,0.46608,0.46608
24,gp,0.21115,0.46608
25,gp,0.46171,0.46608
26,gp,0.36491,0.46608
27,gp,0.36214,0.46608
28,gp,0.46259,0.46608
29,gp,0.51748,0.51748
30,gp,0.37005,0.51748
31,gp,0.31059,0.51748
32,gp,0.41313,0.51748
33,gp,0.36416,0.51748
34,gp,0.21096,0.51748
35,gp,0.4676,0.51748
36,gp,0.46796,0.51748
37,gp,0.37037,0.51748
38,gp,0.46578,0.51748
39,gp,0.1577,0.51748
40,gp,0.36908,0.51748
41,gp,0.36532,0.51748
42,gp,0.41344,0.51748
43,gp,0.36556,0.51748
44,gp,0.47112,0.51748
45,gp,0.36471,0.51748
46,gp,0.36347,0.51748
47,gp,0.51369,0.51748
48,gp,-0.45461,0.51748
49,gp,0.4615,0.51748
50,gp,0.36341,0.51748
51,gp,0.31485,0.51748
52,gp,0.46581,0.51748
53,gp,0.51705,0.51748
54,gp,0.36227,0.51748
55,gp,0.26887,0.51748
56,gp,0.46465,0.51748
57,gp,0.35997,0.51748
58,gp,0.3603,0.51748
59,gp,0.31503,0.51748
60,gp,0.31642,0.51748
61,gp,0.15762,0.51748
62,gp,0.3107,0.51748
63,gp,0.46384,0.51748
64,gp,0.46601,0.51748
65,gp,0.46812,0.51748
66,gp,0.41647,0.51748
67,gp,0.37086,0.51748
68,gp,0.31696,0.51748
69,gp,0.31738,0.51748
70,gp,0.3704,0.51748
71,gp,0.46756,0.51748
72,gp,-0.45354,0.51748
73,gp,0.26509,0.51748
74,gp,0.46279,0.51748
75,gp,0.51234,0.51748
76,gp,0.26849,0.51748
77,gp,0.46365,0.51748
78,gp,0.3631,0.51748
79,gp,0.21179,0.51748
80,gp,0.31179,0.51748
