step,phase,J,best_so_far
1,random,0.29429,0.29429
2,random,0.48446,0.48446
3,random,0.47047,0.48446
4,random,0.36163,0.48446
5,random,0.32294,0.48446
6,random,0.32021,0.48446
7,random,0.46726,0.48446
8,random,0.37191,0.48446
9,random,0.37953,0.48446
10,random,-0.4285,0.48446
11,random,-0.21051,0.48446
12,random,0.207,0.48446
13,random,-0.52771,0.48446
14,random,0.52604,0.52604
15,random,0.36955,0.52604
16,random,0.35801,0.52604
17,random,0.37726,0.52604
18,random,0.29297,0.52604
19,random,0.35487,0.52604
20,random,0.48242,0.52604
21,gp,0.37892,0.52604
22,gp,0.47802,0.52604
23,gp,0.47782,0.52604
24,gp,0.48435,0.52604
25,gp,0.47457,0.52604
26,gp,0.48618,0.52604
27,gp,0.47688,0.52604
28,gp,0.37314,0.52604
29,gp,0.54066,0.54066
30,gp,0.49302,0.54066
31,gp,0.37387,0.54066
32,gp,0.49407,0.54066
33,gp,0.54179,0.54179
34,gp,0.47628,0.54179
35,gp,0.48672,0.54179
36,gp,0.47876,0.54179
37,gp,0.48036,0.54179
38,gp,0.47349,0.54179
39,gp,0.54454,0.54454
40,gp,0.47575,0.54454
41,gp,0.32886,0.54454
42,gp,0.48658,0.54454
43,gp,0.54067,0.54454
44,gp,0.04872,0.54454
45,gp,0.48034,0.54454
46,gp,0.47097,0.54454
47,gp,0.49308,0.54454
48,gp,0.46023,0.54454
49,gp,0.53518,0.54454
50,gp,0.48536,0.54454
51,gp,0.47559,0.54454
52,gp,0.54195,0.54454
53,gp,0.47933,0.54454
54,gp,0.48993,0.54454
55,gp,0.48669,0.54454
56,gp,0.54149,0.54454
57,gp,0.54328,0.54454
58,gp,0.47571,0.54454
59,gp,0.53378,0.54454
60,gp,0.54398,0.54454
61,gp,0.54321,0.54454
62,gp,0.53788,0.54454
63,gp,0.54364,0.54454
64,gp,0.48585,0.54454
65,gp,0.53547,0.54454
66,gp,0.53618,0.54454
67,gp,0.54519,0.54519
68,gp,0.52386,0.54519
69,gp,0.54234,0.54519
70,gp,0.37914,0.54519
71,gp,0.49371,0.54519
72,gp,0.54022,0.54519
73,gp,0.54124,0.54519
74,gp,0.52778,0.54519
75,gp,0.43329,0.54519
76,gp,0.54409,0.54519
77,gp,0.37151,0.54519
78,gp,0.35241,0.54519
79,gp,0.4582,0.54519
80,gp,0.36304,0.54519
