step,phase,J,best_so_far
1,random,-0.14844,-0.14844
2,random,-0.45679,-0.14844
3,random,-0.46049,-0.14844
4,random,-0.35414,-0.14844
5,random,-0.04506,-0.04506
6,random,-0.45351,-0.04506
7,random,-0.51579,-0.04506
8,random,-0.51223,-0.04506
9,random,-0.45875,-0.04506
10,random,-0.19975,-0.04506
11,random,-0.47001,-0.04506
12,random,-0.45463,-0.04506
13,random,-0.50806,-0.04506
14,random,-0.5046,-0.04506
15,random,-0.45573,-0.04506
16,random,-0.46097,-0.04506
17,random,-0.45797,-0.04506
18,random,-0.50916,-0.04506
19,random,-0.5127,-0.04506
20,random,-0.14496,-0.04506
21,gp,0.00899,0.00899
22,gp,-0.04189,0.00899
23,gp,0.05364,0.05364
24,gp,0.21524,0.21524
25,gp,0.15179,0.21524
26,gp,0.21468,0.21524
27,gp,0.01415,0.21524
28,gp,-0.14248,0.21524
29,gp,-0.34573,0.21524
30,gp,-0.08693,0.21524
31,gp,0.15878,0.21524
32,gp,0.21432,0.21524
33,gp,0.16198,0.21524
34,gp,0.01391,0.21524
35,gp,0.16634,0.21524
36,gp,-0.09181,0.21524
37,gp,0.16727,0.21524
38,gp,-0.14533,0.21524
39,gp,0.46653,0.46653
40,gp,-0.24618,0.46653
41,gp,0.31659,0.46653
42,gp,-0.0433,0.46653
43,gp,0.36776,0.46653
44,gp,-0.24339,0.46653
45,gp,-0.39615,0.46653
46,gp,0.05838,0.46653
47,gp,0.16204,0.46653
48,gp,-0.34457,0.46653
49,gp,-0.43835,0.46653
50,gp,0.06366,0.46653
51,gp,0.21833,0.46653
52,gp,0.20885,0.46653
53,gp,-0.0405,0.46653
54,gp,-0.14277,0.46653
55,gp,-0.34749,0.46653
56,gp,0.06626,0.46653
57,gp,0.16333,0.46653
58,gp,0.05993,0.46653
59,gp,-0.03965,0.46653
60,gp,0.06146,0.46653
61,gp,-0.35251,0.46653
62,gp,0.00679,0.46653
63,gp,0.16672,0.46653
64,gp,0.1149,0.46653
65,gp,-0.50967,0.46653
66,gp,-0.14869,0.46653
67,gp,0.35966,0.46653
68,gp,0.16705,0.46653
69,gp,-0.24887,0.46653
70,gp,0.0127,0.46653
71,gp,0.16527,0.46653
72,gp,0.04676,0.46653
73,gp,-0.45726,0.46653
74,gp,-0.14253,0.46653
75,gp,0.16343,0.46653
76,gp,-0.50806,0.46653
77,gp,0.16558,0.46653
78,gp,0.16164,0.46653
79,gp,0.16498,0.46653
80,gp,0.21484,0.46653
